Acc_Betrag,Acc_X,Acc_Y,Acc_Z,Ori_Betrag,Ori_X,Ori_Y,Ori_Z,Timestamp
1.0100123761617974,422,-900,179,0.024815226122904148,8.275,7.480555555555555,-22.166666666666668,1735409891524
0.9996989546858595,418,-893,165,0.026571609512763158,8.172222222222222,7.377777777777778,-24.183333333333334,1735409891552
0.9996989546858595,418,-893,165,0.028355303437358793,8.08611111111111,7.275,-26.18611111111111,1735409891583
0.9996989546858595,418,-893,165,0.030163569771464796,8.030555555555555,7.177777777777778,-28.175,1735409891613
0.999014514409075,415,-894,163,0.03212444287838956,7.9,7.302777777777778,-30.269444444444446,1735409891643
0.999014514409075,415,-894,163,0.03411337499273653,7.769444444444445,7.394444444444445,-32.38333333333333,1735409891673
0.999014514409075,415,-894,163,0.036126479208469786,7.644444444444445,7.461111111111111,-34.51111111111111,1735409891703
1.0088359628799917,397,-910,179,0.038131934099231685,7.613888888888889,7.4222222222222225,-36.61944444444445,1735409891733
1.0088359628799917,397,-910,179,0.04014449297672129,7.6722222222222225,7.330555555555556,-38.71666666666667,1735409891763
1.0088359628799917,397,-910,179,0.04216239044705455,7.738888888888889,7.258333333333334,-40.80555555555556,1735409891793
1.080633610434175,548,-912,189,0.044283967223888374,7.666666666666667,7.033333333333333,-43.044444444444444,1735409891823
1.080633610434175,548,-912,189,0.04648044765155441,7.477777777777778,6.847222222222222,-45.361111111111114,1735409891853
1.080633610434175,548,-912,189,0.048672685209404945,7.352777777777778,6.666666666666667,-47.65,1735409891883
1.080633610434175,548,-912,189,0.05085799667325959,7.275,6.497222222222222,-49.91388888888889,1735409891941
1.0707347944285737,306,-991,266,0.04800031965235643,6.416666666666667,1.261111111111111,47.55277777777778,1735409891944
1.0707347944285737,306,-991,266,0.04585922097188469,5.844444444444444,-4.222222222222222,45.28888888888889,1735409891973
1.0707347944285737,306,-991,266,0.04431880897207983,6.122222222222222,-9.713888888888889,42.80555555555556,1735409892003
1.0112551606790445,-232,-982,67,0.0417052512088713,9.558333333333334,-15.680555555555555,37.44444444444444,1735409892033
1.0112551606790445,-232,-982,67,0.037561643470236834,20.330555555555556,-18.90277777777778,25.302777777777777,1735409892063
1.0112551606790445,-232,-982,67,0.0377859636760256,31.77777777777778,-17.43888888888889,10.669444444444444,1735409892093
0.521632054229799,16,-520,38,0.03328314473972422,30.833333333333332,-11.636111111111111,4.655555555555556,1735409892123
0.521632054229799,16,-520,38,0.020645204843369593,20.241666666666667,-4.055555555555555,-0.22777777777777777,1735409892154
0.521632054229799,16,-520,38,0.014738642310623249,10.783333333333333,-1.4527777777777777,-9.941666666666666,1735409892184
0.521632054229799,16,-520,38,0.021239762239723875,3.561111111111111,-4.238888888888889,-20.505555555555556,1735409892213
0.036932370625238777,30,8,20,0.037779224849736046,-8.225,-9.563888888888888,-35.611111111111114,1735409892243
0.036932370625238777,30,8,20,0.044258369596280746,-6.027777777777778,-16.05,40.80277777777778,1735409892273
0.036932370625238777,30,8,20,0.016892962319437228,4.313888888888889,-14.01388888888889,8.38888888888889,1735409892303
3.462369564330186,1999,1999,1999,0.018533981969731193,2.4055555555555554,-11.13888888888889,-14.616666666666667,1735409892333
3.462369564330186,1999,1999,1999,0.03928858202415984,-0.05277777777777778,-11.125,-37.68055555555556,1735409892364
3.462369564330186,1999,1999,1999,0.039316844276049936,-0.05,-11.997222222222222,37.44166666666667,1735409892393
0.18089223311131963,129,120,-41,0.023598448238374897,-6.861111111111111,-8.13888888888889,21.06111111111111,1735409892423
0.18089223311131963,129,120,-41,0.030237916804143783,-28.96388888888889,-2.0055555555555555,8.45,1735409892454
0.18089223311131963,129,120,-41,0.042545128999019494,-39.727777777777774,-10.697222222222223,-10.833333333333334,1735409892483
0.18089223311131963,129,120,-41,0.05596310195891752,-27.566666666666666,-14.091666666666667,-46.61944444444445,1735409892512
0.3271284151522151,160,-178,-223,0.024667436956190933,-9.502777777777778,-11.172222222222222,19.833333333333332,1735409892544
0.3271284151522151,160,-178,-223,0.015694497787519964,-15.133333333333333,-3.702777777777778,1.8944444444444444,1735409892573
0.3271284151522151,160,-178,-223,0.0285510714432148,-21.81388888888889,-4.161111111111111,-17.944444444444443,1735409892603
1.0144801624477435,8,105,-1009,0.03956827569351518,-30.197222222222223,-14.905555555555555,-20.775,1735409892633
1.0144801624477435,8,105,-1009,0.04430297432397307,41.34166666666667,-14.688888888888888,6.152777777777778,1735409892663
1.0144801624477435,8,105,-1009,0.03877448071784162,35.75277777777778,-1.9833333333333334,14.875,1735409892694
1.0230806419828302,223,206,-977,0.04453486669848527,37.605555555555554,9.255555555555556,21.988888888888887,1735409892723
1.0230806419828302,223,206,-977,0.06058034291361237,47.19444444444444,15.941666666666666,34.475,1735409892753
1.0230806419828302,223,206,-977,0.0630512005960627,-39.47222222222222,13.825,-47.18333333333333,1735409892782
1.0230806419828302,223,206,-977,0.051740351727772214,-36.269444444444446,7.508333333333334,-36.12777777777778,1735409892813
1.037696487418166,178,301,-977,0.04796393143952862,-36.38611111111111,4.9,-30.863888888888887,1735409892843
1.037696487418166,178,301,-977,0.04512073250229001,-37.125,2.661111111111111,-25.505555555555556,1735409892873
1.037696487418166,178,301,-977,0.04319396766439259,-38.32222222222222,1.0027777777777778,-19.90277777777778,1735409892903
1.0131663239567332,156,259,-967,0.04346569182402071,-40.09444444444444,0.3388888888888889,-16.780555555555555,1735409892933
1.0131663239567332,156,259,-967,0.044478651939948245,-41.891666666666666,0.1388888888888889,-14.947222222222223,1735409892963
