Timestamp,X,Y,Z
1735156765.272543,463,-51,-906
1735156765.301286,463,-51,-906
1735156765.331085,460,-46,-916
1735156765.3614368,460,-46,-916
1735156765.3915122,460,-46,-916
1735156765.4213288,459,-46,-917
1735156765.4513931,458,-47,-918
1735156765.4814029,458,-47,-918
1735156765.512075,458,-47,-918
1735156765.542273,470,-60,-910
1735156765.57435,470,-60,-910
1735156765.6044009,470,-60,-910
1735156765.6339169,450,-46,-919
1735156765.661856,450,-46,-919
1735156765.691967,450,-46,-919
1735156765.722144,451,-46,-925
1735156765.7521448,453,-45,-931
1735156765.782505,453,-45,-931
1735156765.812035,453,-45,-931
1735156765.842443,444,-64,-920
1735156765.872787,444,-64,-920
1735156765.90573,444,-64,-920
1735156765.934149,415,-60,-953
1735156765.961832,415,-60,-953
1735156765.991046,415,-60,-953
1735156766.0218701,427,-6,-967
1735156766.051166,439,46,-981
1735156766.081818,439,46,-981
1735156766.11098,439,46,-981
1735156766.142449,15,-9,-35
1735156766.174137,15,-9,-35
1735156766.204192,15,-9,-35
1735156766.233918,17,-13,-75
1735156766.2617202,17,-13,-75
1735156766.2918432,17,-13,-75
1735156766.321176,299,23,-1037
1735156766.352035,581,60,-2000
1735156766.380991,581,60,-2000
1735156766.411835,581,60,-2000
1735156766.44144,330,571,-1750
1735156766.473711,330,571,-1750
1735156766.50145,330,571,-1750
1735156766.5318542,171,173,-1037
1735156766.561086,171,173,-1037
1735156766.591833,171,173,-1037
1735156766.6210282,123,152,-1013
1735156766.651854,75,130,-989
1735156766.6810932,75,130,-989
1735156766.711809,75,130,-989
1735156766.742199,156,157,-1000
1735156766.774111,156,157,-1000
1735156766.804287,156,157,-1000
1735156766.833646,116,136,-1009
1735156766.861397,116,136,-1009
1735156766.891801,116,136,-1009
1735156766.921103,124,149,-1005
1735156766.951943,124,149,-1005
1735156766.980941,124,149,-1005
1735156767.011064,124,149,-1005
1735156767.0421388,145,145,-1010
1735156767.074105,145,145,-1010
1735156767.104116,145,145,-1010
1735156767.133763,113,144,-1010
1735156767.161779,113,144,-1010
1735156767.191801,113,144,-1010
1735156767.221743,141,150,-1011
1735156767.251063,141,150,-1011
1735156767.281982,141,150,-1011
1735156767.3119512,141,150,-1011
1735156767.342252,129,141,-1007
1735156767.371477,129,141,-1007
1735156767.40445,129,141,-1007
1735156767.43219,125,145,-1006
1735156767.460973,125,145,-1006
1735156767.491141,125,145,-1006
1735156767.5210729,139,149,-1008
1735156767.550967,139,149,-1008
1735156767.581079,139,149,-1008
1735156767.611132,139,149,-1008
1735156767.641441,121,145,-1011
1735156767.6724439,121,145,-1011
1735156767.7028952,121,145,-1011
1735156767.7309928,134,146,-1009
1735156767.761795,134,146,-1009
1735156767.790933,134,146,-1009
1735156767.821762,123,146,-1010
1735156767.851029,123,146,-1010
1735156767.8818681,123,146,-1010
1735156767.911072,123,146,-1010
1735156767.941411,127,140,-1000
1735156767.9724329,127,140,-1000
1735156768.002629,127,140,-1000
1735156768.030954,134,116,-1018
1735156768.061283,134,116,-1018
1735156768.091211,134,116,-1018
1735156768.121089,141,148,-1007
1735156768.1510882,141,148,-1007
1735156768.181364,141,148,-1007
1735156768.212973,141,148,-1007
1735156768.242681,116,149,-1005
1735156768.2722292,116,149,-1005
1735156768.301504,116,149,-1005
1735156768.3319092,134,144,-1003
1735156768.361227,134,144,-1003
1735156768.3919098,134,144,-1003
1735156768.42126,120,147,-1007
1735156768.451784,120,147,-1007
1735156768.481067,120,147,-1007
1735156768.511936,126,144,-1006
1735156768.5422359,133,141,-1004
1735156768.574039,133,141,-1004
1735156768.601863,133,141,-1004
1735156768.631689,134,135,-1009
1735156768.661054,134,135,-1009
1735156768.6918,134,135,-1009
1735156768.7210639,125,153,-1008
1735156768.7512908,125,153,-1008
1735156768.7818592,125,153,-1008
1735156768.81098,129,146,-1005
1735156768.842004,133,139,-1001
1735156768.874324,133,139,-1001
1735156768.904203,133,139,-1001
1735156768.933866,133,146,-999
1735156768.9612129,133,146,-999
1735156768.991828,133,146,-999
1735156769.021039,130,145,-1012
1735156769.05185,130,145,-1012
1735156769.0811121,130,145,-1012
1735156769.111866,129,145,-1010
1735156769.142102,127,145,-1007
1735156769.176755,127,145,-1007
1735156769.2038882,127,145,-1007
1735156769.2319849,133,145,-1007
1735156769.2621639,133,145,-1007
1735156769.291863,133,145,-1007
1735156769.321065,130,145,-1004
1735156769.351955,130,145,-1004
1735156769.381762,130,145,-1004
1735156769.411149,128,142,-1008
1735156769.44227,125,140,-1012
1735156769.4737,125,140,-1012
1735156769.504097,125,140,-1012
1735156769.5337658,130,145,-1005
1735156769.56169,130,145,-1005
1735156769.59174,130,145,-1005
1735156769.621087,124,137,-1007
1735156769.65177,124,137,-1007
1735156769.681092,124,137,-1007
1735156769.711673,128,144,-1010
1735156769.7413938,133,151,-1012
1735156769.774464,133,151,-1012
1735156769.804408,133,151,-1012
1735156769.833754,128,141,-1007
1735156769.8615758,128,141,-1007
1735156769.8919182,128,141,-1007
1735156769.9217122,129,145,-1007
1735156769.9510138,129,145,-1007
1735156769.981083,129,145,-1007
1735156770.012043,126,145,-1006
1735156770.042482,124,145,-1004
1735156770.0743308,124,145,-1004
1735156770.104009,124,145,-1004
1735156770.132211,125,142,-1008
1735156770.161238,125,142,-1008
1735156770.191964,125,142,-1008
1735156770.221316,127,141,-1007
