Timestamp,X,Y,Z
1735156903.1835,-93,-957,267
1735156903.213249,-93,-957,267
1735156903.242814,-93,-957,267
1735156903.273677,-93,-957,267
1735156903.3035789,-80,-943,263
1735156903.332911,-80,-943,263
1735156903.363911,-80,-943,263
1735156903.393218,-81,-962,268
1735156903.425367,-81,-962,268
1735156903.453289,-81,-962,268
1735156903.483863,-83,-969,275
1735156903.512962,-83,-969,275
1735156903.543723,-83,-969,275
1735156903.572721,-77,-977,264
1735156903.603693,-72,-985,253
1735156903.632896,-72,-985,253
1735156903.6638532,-72,-985,253
1735156903.69612,-316,-749,476
1735156903.725517,-316,-749,476
1735156903.7531898,-316,-749,476
1735156903.7835798,52,-961,328
1735156903.8128262,52,-961,328
1735156903.842721,52,-961,328
1735156903.8730822,-37,-1066,471
1735156903.902734,-126,-1170,614
1735156903.93258,-126,-1170,614
1735156903.96418,-126,-1170,614
1735156903.993771,-4,-86,71
1735156904.023892,-4,-86,71
1735156904.053495,-4,-86,71
1735156904.082708,-2000,-589,-549
1735156904.113478,-2000,-589,-549
1735156904.142666,-2000,-589,-549
1735156904.2035651,-284,-120,468
1735156904.232932,-284,-120,468
1735156904.265802,-284,-120,468
1735156904.2960699,185,183,-279
1735156904.325588,185,183,-279
1735156904.353497,185,183,-279
1735156904.383716,107,1115,-2000
1735156904.412846,107,1115,-2000
1735156904.443816,107,1115,-2000
1735156904.503664,8,43,-577
1735156904.532872,8,43,-577
1735156904.5638819,8,43,-577
1735156904.595902,-214,199,-1029
1735156904.625383,-214,199,-1029
1735156904.68351,-68,185,-1010
1735156904.713294,-68,185,-1010
1735156904.742798,-68,185,-1010
1735156904.773804,-68,184,-1013
1735156904.833571,-67,182,-1016
1735156904.863828,-67,182,-1016
1735156904.892968,-73,176,-1010
1735156904.925524,-73,176,-1010
1735156904.952873,-73,176,-1010
1735156904.983498,-73,176,-1000
1735156905.012749,-73,176,-1000
1735156905.043446,-73,176,-1000
1735156905.072716,-79,179,-1002
1735156905.1034398,-84,183,-1005
1735156905.132618,-84,183,-1005
1735156905.1637871,-84,183,-1005
1735156905.195594,-80,178,-1007
1735156905.223094,-80,178,-1007
1735156905.252886,-80,178,-1007
1735156905.283759,-71,183,-1006
1735156905.313063,-71,183,-1006
1735156905.3435352,-71,183,-1006
1735156905.3729029,-73,182,-1008
1735156905.403795,-76,181,-1011
1735156905.4331589,-76,181,-1011
1735156905.4641879,-76,181,-1011
1735156905.495837,-76,182,-1007
1735156905.526033,-76,182,-1007
1735156905.553558,-76,182,-1007
1735156905.583046,-71,181,-1002
1735156905.6138,-71,181,-1002
1735156905.643067,-71,181,-1002
1735156905.673571,-78,176,-1003
1735156905.702956,-78,176,-1003
1735156905.73384,-78,176,-1003
1735156905.765098,-78,176,-1003
1735156905.7934039,-81,178,-1002
1735156905.8255959,-81,178,-1002
1735156905.853447,-81,178,-1002
1735156905.8837209,-80,184,-1007
1735156905.9135969,-80,184,-1007
1735156905.942981,-80,184,-1007
1735156905.973005,-70,187,-1018
1735156906.0038059,-70,187,-1018
1735156906.032671,-70,187,-1018
1735156906.063967,-70,187,-1018
1735156906.096128,-66,180,-1000
1735156906.125566,-66,180,-1000
1735156906.153327,-66,180,-1000
1735156906.183625,-74,184,-1007
1735156906.212546,-74,184,-1007
1735156906.243946,-74,184,-1007
1735156906.272945,-87,177,-1000
1735156906.303566,-87,177,-1000
1735156906.332835,-87,177,-1000
1735156906.36592,-87,177,-1000
1735156906.396238,-74,175,-1008
1735156906.425513,-74,175,-1008
1735156906.453281,-74,175,-1008
1735156906.48282,-71,180,-1007
1735156906.513577,-71,180,-1007
1735156906.543597,-71,180,-1007
1735156906.572712,-75,182,-1000
1735156906.603662,-75,182,-1000
1735156906.632891,-75,182,-1000
1735156906.663671,-75,182,-1000
1735156906.694526,-73,181,-1004
1735156906.7254632,-73,181,-1004
1735156906.7531872,-73,181,-1004
1735156906.783424,-68,184,-1009
1735156906.8125818,-68,184,-1009
1735156906.843421,-68,184,-1009
1735156906.873004,-66,187,-1007
1735156906.902879,-66,187,-1007
1735156906.932725,-66,187,-1007
1735156906.9631622,-66,187,-1007
1735156906.9941518,-74,181,-1005
1735156907.022985,-74,181,-1005
1735156907.0538418,-74,181,-1005
1735156907.0834932,-73,181,-993
1735156907.11291,-73,181,-993
1735156907.143662,-73,181,-993
1735156907.172619,-78,190,-1003
1735156907.202846,-78,190,-1003
1735156907.233828,-78,190,-1003
1735156907.2640262,-72,186,-1002
1735156907.29585,-65,182,-1002
1735156907.325778,-65,182,-1002
1735156907.353237,-65,182,-1002
1735156907.383612,-85,183,-1000
1735156907.4126132,-85,183,-1000
1735156907.443736,-85,183,-1000
1735156907.4730291,-76,188,-1004
1735156907.503647,-76,188,-1004
1735156907.5336661,-76,188,-1004
1735156907.564744,-77,190,-1005
1735156907.5957189,-78,192,-1005
1735156907.625452,-78,192,-1005
1735156907.653354,-78,192,-1005
1735156907.683559,-73,184,-1007
1735156907.712758,-73,184,-1007
1735156907.742718,-73,184,-1007
1735156907.7725399,-74,182,-1007
1735156907.8029819,-74,182,-1007
1735156907.8327801,-74,182,-1007
1735156907.862941,-74,184,-1010
1735156907.894214,-74,186,-1013
1735156907.9227571,-74,186,-1013
1735156907.9534469,-74,186,-1013
1735156907.982738,-73,179,-1005
1735156908.0135732,-73,179,-1005
1735156908.042836,-73,179,-1005
1735156908.073524,-82,180,-1018
1735156908.1028092,-82,180,-1018
1735156908.1337721,-82,180,-1018
