Timestamp,X,Y,Z
1735156729.571727,138,127,-1034
1735156729.600945,138,127,-1034
1735156729.6313758,147,122,-987
1735156729.660809,147,122,-987
1735156729.6915042,147,122,-987
1735156729.720772,144,132,-1019
1735156729.750987,144,132,-1019
1735156729.780776,144,132,-1019
1735156729.810805,146,135,-1022
1735156729.8408241,147,139,-1026
1735156729.871943,147,139,-1026
1735156729.9022028,147,139,-1026
1735156729.931938,143,135,-1007
1735156729.96083,143,135,-1007
1735156729.991619,143,135,-1007
1735156730.020575,148,126,-987
1735156730.0505679,148,126,-987
1735156730.081378,148,126,-987
1735156730.110791,143,117,-959
1735156730.141676,137,107,-931
1735156730.1738398,137,107,-931
1735156730.206659,137,107,-931
1735156730.233453,149,94,-1028
1735156730.261583,149,94,-1028
1735156730.291689,149,94,-1028
1735156730.321076,145,207,-1278
1735156730.3510249,145,207,-1278
1735156730.381739,145,207,-1278
1735156730.410777,267,281,-1157
1735156730.441521,389,356,-1036
1735156730.471968,389,356,-1036
1735156730.501041,389,356,-1036
1735156730.533587,1,-36,-36
1735156730.563543,1,-36,-36
1735156730.59165,1,-36,-36
1735156730.622616,33,-6,-50
1735156730.651579,33,-6,-50
1735156730.6816168,33,-6,-50
1735156730.7117782,244,6,-544
1735156730.740819,456,19,-1039
1735156730.771905,456,19,-1039
1735156730.8039591,456,19,-1039
1735156730.8333728,-65,163,-920
1735156730.861409,-65,163,-920
1735156730.891505,-65,163,-920
1735156730.920995,-15,101,-802
1735156730.951533,-15,101,-802
1735156730.9807649,-15,101,-802
1735156731.011497,114,81,-934
1735156731.0408351,245,61,-1065
1735156731.0720341,245,61,-1065
1735156731.103421,245,61,-1065
1735156731.13127,126,142,-1019
1735156731.1616518,126,142,-1019
1735156731.191603,126,142,-1019
1735156731.2213938,63,142,-1011
1735156731.250885,63,142,-1011
1735156731.281653,63,142,-1011
1735156731.310761,213,110,-1007
1735156731.341506,213,110,-1007
1735156731.374176,213,110,-1007
1735156731.404031,213,110,-1007
1735156731.431881,138,121,-1002
1735156731.461768,138,121,-1002
1735156731.491101,138,121,-1002
1735156731.5216992,83,115,-1011
1735156731.550879,83,115,-1011
1735156731.580831,83,115,-1011
1735156731.611588,150,102,-1021
1735156731.641845,150,102,-1021
1735156731.6709518,150,102,-1021
1735156731.7035148,150,102,-1021
1735156731.733435,186,108,-1008
1735156731.7614238,186,108,-1008
1735156731.791511,186,108,-1008
1735156731.82087,156,110,-1010
1735156731.851586,156,110,-1010
1735156731.880827,156,110,-1010
1735156731.911534,126,110,-1015
1735156731.941914,126,110,-1015
1735156731.973786,126,110,-1015
1735156732.004224,126,110,-1015
1735156732.033679,117,104,-1013
1735156732.061343,117,104,-1013
1735156732.0916271,117,104,-1013
1735156732.121661,131,114,-1018
1735156732.150839,131,114,-1018
1735156732.181623,131,114,-1018
1735156732.2116091,131,110,-1004
1735156732.241652,131,110,-1004
1735156732.2730281,131,110,-1004
1735156732.302655,131,110,-1004
1735156732.331224,141,106,-1003
1735156732.361702,141,106,-1003
1735156732.390451,141,106,-1003
1735156732.42162,133,109,-1009
1735156732.4508219,133,109,-1009
1735156732.48161,133,109,-1009
1735156732.510912,137,105,-1015
1735156732.543575,137,105,-1015
1735156732.57124,137,105,-1015
1735156732.6038442,137,105,-1015
1735156732.633541,136,104,-1007
1735156732.661352,136,104,-1007
1735156732.691982,136,104,-1007
1735156732.720981,195,117,-1010
1735156732.751573,195,117,-1010
1735156732.780777,195,117,-1010
1735156732.810838,187,128,-999
1735156732.841686,187,128,-999
1735156732.872362,187,128,-999
1735156732.9039721,165,116,-1009
1735156732.933679,143,104,-1019
1735156732.9635122,143,104,-1019
1735156732.991153,143,104,-1019
1735156733.021605,111,112,-1015
1735156733.051568,111,112,-1015
1735156733.08076,111,112,-1015
1735156733.111695,115,122,-1005
1735156733.141696,115,122,-1005
1735156733.17377,115,122,-1005
1735156733.2041652,123,113,-1012
1735156733.2336361,131,104,-1018
1735156733.261427,131,104,-1018
1735156733.291659,131,104,-1018
1735156733.320912,128,117,-1007
1735156733.351614,128,117,-1007
1735156733.3807302,128,117,-1007
1735156733.411637,135,116,-1011
1735156733.440763,135,116,-1011
1735156733.4719,135,116,-1011
1735156733.503882,138,115,-1009
1735156733.533488,142,115,-1007
1735156733.5613692,142,115,-1007
1735156733.59163,142,115,-1007
1735156733.620847,145,104,-1015
1735156733.6516008,145,104,-1015
1735156733.6809468,145,104,-1015
1735156733.7117739,147,115,-1001
1735156733.742841,147,115,-1001
1735156733.7723699,147,115,-1001
1735156733.803445,142,113,-1007
1735156733.8306692,137,112,-1013
1735156733.861634,137,112,-1013
1735156733.890843,137,112,-1013
1735156733.921668,144,112,-1009
1735156733.9515588,144,112,-1009
1735156733.980831,144,112,-1009
1735156734.011719,147,110,-1010
1735156734.041074,147,110,-1010
1735156734.073764,147,110,-1010
1735156734.1037729,145,110,-1008
1735156734.133468,143,109,-1006
1735156734.161247,143,109,-1006
1735156734.191882,143,109,-1006
1735156734.220963,135,111,-1008
1735156734.251729,135,111,-1008
1735156734.281002,135,111,-1008
1735156734.311529,147,100,-1003
1735156734.341969,147,100,-1003
1735156734.374166,147,100,-1003
1735156734.403821,145,109,-1006
1735156734.433525,142,118,-1009
1735156734.461389,142,118,-1009
1735156734.491575,142,118,-1009
1735156734.5207522,145,117,-1011
1735156734.550776,145,117,-1011
