Timestamp,X,Y,Z
1735156688.9506109,427,627,384
1735156688.981088,427,627,384
1735156689.01114,427,627,384
1735156689.04114,365,828,376
1735156689.070424,365,828,376
1735156689.101104,365,828,376
1735156689.130573,366,1243,280
1735156689.161471,366,1243,280
1735156689.192083,366,1243,280
1735156689.220316,152,1055,41
1735156689.250891,152,1055,41
1735156689.280278,152,1055,41
1735156689.31098,413,1366,19
1735156689.340457,674,1677,-1
1735156689.371211,674,1677,-1
1735156689.4015481,674,1677,-1
1735156689.4302342,110,568,-130
1735156689.461466,110,568,-130
1735156689.492556,110,568,-130
1735156689.5230908,-232,-177,-202
1735156689.5505762,-232,-177,-202
1735156689.611356,-64,822,-122
1735156689.640409,103,1823,-41
1735156689.6711092,103,1823,-41
1735156689.700319,103,1823,-41
1735156689.730429,626,1614,-90
1735156689.761218,626,1614,-90
1735156689.7929118,626,1614,-90
1735156689.8229609,73,317,271
1735156689.850841,73,317,271
1735156689.881142,73,317,271
1735156689.910475,34,134,96
1735156689.941172,-3,-48,-78
1735156689.9703739,-3,-48,-78
1735156690.0009332,-3,-48,-78
1735156690.030071,-9,-71,-52
1735156690.063172,-9,-71,-52
1735156690.092944,-9,-71,-52
1735156690.123034,-1,-78,-69
1735156690.150717,-1,-78,-69
1735156690.180917,-1,-78,-69
1735156690.210142,710,183,-79
1735156690.240833,1423,444,-89
1735156690.27009,1423,444,-89
1735156690.3007731,1423,444,-89
1735156690.3313742,-6,117,-38
1735156690.360542,-6,117,-38
1735156690.391532,-6,117,-38
1735156690.421342,152,106,-862
1735156690.45011,152,106,-862
1735156690.481245,152,106,-862
1735156690.510203,177,106,-947
1735156690.539999,203,105,-1032
1735156690.5707378,203,105,-1032
1735156690.600814,203,105,-1032
1735156690.6299741,156,125,-1002
1735156690.661414,156,125,-1002
1735156690.6903229,156,125,-1002
1735156690.722363,162,118,-1004
1735156690.752691,162,118,-1004
1735156690.780501,162,118,-1004
1735156690.810795,173,118,-1005
1735156690.840885,184,118,-1006
1735156690.870555,184,118,-1006
1735156690.900756,184,118,-1006
1735156690.929997,144,120,-1002
1735156690.961183,144,120,-1002
1735156690.992953,144,120,-1002
1735156691.0226219,166,118,-1003
1735156691.050601,166,118,-1003
1735156691.0810611,166,118,-1003
1735156691.110034,261,382,-1056
1735156691.141081,355,645,-1110
1735156691.1700008,355,645,-1110
1735156691.200843,355,645,-1110
1735156691.2301261,120,198,-892
1735156691.263607,120,198,-892
1735156691.2929752,120,198,-892
1735156691.322728,104,103,-1060
1735156691.350847,104,103,-1060
1735156691.380094,104,103,-1060
1735156691.4109051,63,42,-908
1735156691.440091,63,42,-908
1735156691.470834,63,42,-908
1735156691.500421,63,42,-908
1735156691.531069,377,385,-1241
1735156691.563377,377,385,-1241
1735156691.593299,377,385,-1241
1735156691.623096,129,-44,-894
1735156691.650812,129,-44,-894
1735156691.681176,129,-44,-894
1735156691.710451,172,247,-892
1735156691.7421172,172,247,-892
1735156691.773327,172,247,-892
1735156691.805856,172,247,-892
1735156691.833011,257,332,-932
1735156691.8609412,257,332,-932
1735156691.891285,257,332,-932
1735156691.920375,349,247,-902
1735156691.950704,349,247,-902
1735156691.981191,349,247,-902
1735156692.010444,449,295,-991
1735156692.0411189,449,295,-991
1735156692.071438,449,295,-991
1735156692.101629,449,295,-991
1735156692.132998,290,526,-729
1735156692.1604211,290,526,-729
1735156692.191137,290,526,-729
1735156692.2201889,385,765,-725
1735156692.251094,385,765,-725
1735156692.280477,385,765,-725
1735156692.310349,397,662,-745
1735156692.340251,397,662,-745
1735156692.371758,397,662,-745
1735156692.4008121,397,662,-745
1735156692.4314759,361,644,-660
1735156692.491164,361,644,-660
1735156692.520742,187,877,-712
1735156692.553018,187,877,-712
1735156692.580845,187,877,-712
1735156692.611247,218,606,-860
1735156692.64032,218,606,-860
1735156692.671786,218,606,-860
1735156692.7033129,218,606,-860
1735156692.733025,15,1090,-404
1735156692.760767,15,1090,-404
1735156692.791219,15,1090,-404
1735156692.820357,-58,1095,-596
1735156692.8511622,-58,1095,-596
1735156692.8803132,-58,1095,-596
1735156692.911407,-287,936,-116
1735156692.941189,-287,936,-116
1735156692.973897,-287,936,-116
1735156693.0034308,-242,1024,-110
1735156693.032993,-197,1112,-103
1735156693.060875,-197,1112,-103
1735156693.091153,-197,1112,-103
1735156693.120304,-110,1060,49
1735156693.151227,-110,1060,49
1735156693.180408,-110,1060,49
1735156693.2111418,-88,984,-25
1735156693.241405,-88,984,-25
1735156693.273275,-88,984,-25
1735156693.303383,-52,1015,42
1735156693.333018,-15,1045,111
1735156693.361011,-15,1045,111
1735156693.391285,-15,1045,111
1735156693.420463,47,941,181
1735156693.451214,47,941,181
1735156693.48048,47,941,181
1735156693.511498,61,941,166
1735156693.540406,61,941,166
1735156693.573236,61,941,166
1735156693.603481,112,1005,252
1735156693.6329348,164,1069,339
1735156693.6608589,164,1069,339
1735156693.691235,164,1069,339
1735156693.721256,64,905,172
1735156693.7512739,64,905,172
1735156693.780341,64,905,172
1735156693.811182,103,859,203
1735156693.840537,103,859,203
1735156693.871435,103,859,203
1735156693.902575,114,890,205
1735156693.933169,126,921,208
