Timestamp,X,Y,Z
1735157406.949718,86,-126,964
1735157406.979098,86,-126,964
1735157407.0099158,83,-102,973
1735157407.040069,79,-78,982
1735157407.0702631,79,-78,982
1735157407.099144,79,-78,982
1735157407.132123,75,-114,982
1735157407.161997,75,-114,982
1735157407.18927,75,-114,982
1735157407.219872,88,-83,979
1735157407.250356,88,-83,979
1735157407.279475,88,-83,979
1735157407.3100219,83,-91,980
1735157407.339326,79,-100,982
1735157407.369969,79,-100,982
1735157407.3994508,79,-100,982
1735157407.430869,79,-96,985
1735157407.4612238,79,-96,985
1735157407.4895518,79,-96,985
1735157407.5202339,84,-104,974
1735157407.5491378,84,-104,974
1735157407.5797918,84,-104,974
1735157407.609123,79,-95,975
1735157407.640032,74,-86,976
1735157407.668876,74,-86,976
1735157407.699904,74,-86,976
1735157407.730316,83,-98,976
1735157407.76184,83,-98,976
1735157407.789622,83,-98,976
1735157407.82022,77,-92,978
1735157407.849134,77,-92,978
1735157407.880011,77,-92,978
1735157407.939635,75,-94,979
1735157407.9403431,73,-97,979
1735157407.9696891,73,-97,979
1735157408.0002282,73,-97,979
1735157408.0308769,67,-90,985
1735157408.061794,67,-90,985
1735157408.0918121,67,-90,985
1735157408.119545,83,-95,989
1735157408.149845,83,-95,989
1735157408.179086,83,-95,989
1735157408.209972,82,-96,984
1735157408.24034,80,-96,979
1735157408.270092,80,-96,979
1735157408.3321311,80,-96,979
1735157408.332449,79,-87,981
1735157408.362119,79,-87,981
1735157408.391797,79,-87,981
1735157408.4196851,89,-91,981
1735157408.449871,89,-91,981
1735157408.4800158,89,-91,981
1735157408.509057,87,-95,983
1735157408.5398421,84,-100,985
1735157408.568981,84,-100,985
1735157408.600147,84,-100,985
1735157408.632032,75,-93,989
1735157408.6612139,75,-93,989
1735157408.691979,75,-93,989
1735157408.719688,80,-99,979
1735157408.749988,80,-99,979
1735157408.7799392,80,-99,979
1735157408.809113,81,-94,977
1735157408.840063,81,-90,974
1735157408.870068,81,-90,974
1735157408.899151,81,-90,974
1735157408.931964,80,-97,976
1735157408.96268,80,-97,976
1735157408.9918568,80,-97,976
1735157409.0196118,82,-96,974
1735157409.049904,82,-96,974
1735157409.079183,82,-96,974
1735157409.110053,78,-95,971
1735157409.13918,78,-95,971
1735157409.169174,78,-95,971
1735157409.199997,78,-95,971
1735157409.230525,79,-95,980
1735157409.262379,79,-95,980
1735157409.291882,79,-95,980
1735157409.3196712,88,-87,975
1735157409.3498209,88,-87,975
1735157409.379191,88,-87,975
1735157409.410178,82,-101,985
1735157409.439295,82,-101,985
1735157409.469922,82,-101,985
1735157409.499854,82,-101,985
1735157409.532282,70,-94,972
1735157409.561703,70,-94,972
1735157409.591978,70,-94,972
1735157409.619686,78,-92,984
1735157409.650008,78,-92,984
1735157409.679583,78,-92,984
1735157409.7100532,68,-90,975
1735157409.7393,68,-90,975
1735157409.769974,68,-90,975
1735157409.7990851,68,-90,975
1735157409.830183,74,-93,982
1735157409.8618639,74,-93,982
1735157409.8891,74,-93,982
1735157409.920384,78,-98,977
1735157409.949146,78,-98,977
1735157409.979807,78,-98,977
1735157410.009181,83,-100,985
1735157410.040298,83,-100,985
1735157410.069088,83,-100,985
1735157410.099882,83,-100,985
1735157410.1315231,78,-95,979
1735157410.159704,78,-95,979
1735157410.190047,78,-95,979
1735157410.219862,79,-89,984
1735157410.249373,79,-89,984
1735157410.280249,79,-89,984
1735157410.31016,92,-95,974
1735157410.3392398,92,-95,974
1735157410.369941,92,-95,974
1735157410.399227,92,-95,974
1735157410.4309802,82,-93,972
1735157410.459473,82,-93,972
1735157410.4891698,82,-93,972
1735157410.521787,73,-81,981
1735157410.551575,73,-81,981
1735157410.58207,73,-81,981
1735157410.609901,72,-90,979
1735157410.6404438,72,-90,979
1735157410.669208,72,-90,979
1735157410.700285,75,-90,983
1735157410.732372,79,-89,986
1735157410.76229,79,-89,986
1735157410.7921321,79,-89,986
1735157410.8198788,79,-97,974
1735157410.850283,79,-97,974
1735157410.880338,79,-97,974
1735157410.9093819,74,-94,982
1735157410.9393039,74,-94,982
1735157410.969471,74,-94,982
1735157410.99946,75,-97,981
1735157411.03072,75,-99,980
1735157411.061093,75,-99,980
1735157411.090577,75,-99,980
1735157411.119591,69,-93,977
1735157411.1503448,69,-93,977
1735157411.18016,69,-93,977
1735157411.209395,77,-90,977
1735157411.2400918,77,-90,977
1735157411.300208,77,-90,977
1735157411.301653,80,-92,980
1735157411.331965,83,-93,984
1735157411.362366,83,-93,984
1735157411.3924658,83,-93,984
1735157411.421299,87,-96,973
1735157411.449315,87,-96,973
1735157411.4802601,87,-96,973
1735157411.509995,80,-97,979
1735157411.539867,80,-97,979
1735157411.569252,80,-97,979
1735157411.600298,77,-97,977
1735157411.6313741,74,-97,975
1735157411.662148,74,-97,975
1735157411.691632,74,-97,975
1735157411.719724,69,-96,978
1735157411.7494268,69,-96,978
1735157411.779368,69,-96,978
1735157411.809443,77,-91,980
1735157411.839199,77,-91,980
1735157411.869177,77,-91,980
1735157411.899178,78,-91,983
1735157411.930583,79,-90,987
