Timestamp,X,Y,Z
1735157263.457251,281,931,208
1735157263.48828,287,920,209
1735157263.517656,287,920,209
1735157263.548081,287,920,209
1735157263.577354,284,930,202
1735157263.608115,284,930,202
1735157263.637377,284,930,202
1735157263.670484,284,930,202
1735157263.700184,283,924,207
1735157263.730178,283,924,207
1735157263.757951,283,924,207
1735157263.788147,276,936,213
1735157263.817547,276,936,213
1735157263.848182,276,936,213
1735157263.877399,279,930,210
1735157263.9082508,279,930,210
1735157263.937377,279,930,210
1735157263.970438,279,929,207
1735157264.000027,279,929,204
1735157264.0300741,279,929,204
1735157264.05774,279,929,204
1735157264.08817,278,923,208
1735157264.118504,278,923,208
1735157264.147342,278,923,208
1735157264.177908,285,933,205
1735157264.2072861,285,933,205
1735157264.238396,285,933,205
1735157264.2701912,285,935,206
1735157264.300469,285,937,207
1735157264.330116,285,937,207
1735157264.3580182,285,937,207
1735157264.388171,284,935,207
1735157264.417566,284,935,207
1735157264.448218,284,935,207
1735157264.4774919,285,935,209
1735157264.5081768,285,935,209
1735157264.538225,285,935,209
1735157264.570234,284,933,205
1735157264.600331,284,932,200
1735157264.629993,284,932,200
1735157264.657728,284,932,200
1735157264.688052,291,928,211
1735157264.718282,291,928,211
1735157264.7472792,291,928,211
1735157264.7778518,282,920,210
1735157264.808086,282,920,210
1735157264.837327,282,920,210
1735157264.8687859,281,927,209
1735157264.900318,281,935,208
1735157264.930084,281,935,208
1735157264.958105,281,935,208
1735157264.9873579,279,928,208
1735157265.018157,279,928,208
1735157265.047253,279,928,208
1735157265.078309,276,929,207
1735157265.107292,276,929,207
1735157265.138069,276,929,207
1735157265.168631,276,930,204
1735157265.200465,275,932,202
1735157265.230048,275,932,202
1735157265.2580569,275,932,202
1735157265.288182,286,932,207
1735157265.317599,286,932,207
1735157265.348143,286,932,207
1735157265.37805,286,932,202
1735157265.408364,286,932,202
1735157265.437471,286,932,202
1735157265.469019,283,929,205
1735157265.499746,281,927,208
1735157265.530166,281,927,208
1735157265.5582132,281,927,208
1735157265.588543,288,927,213
1735157265.6185348,288,927,213
1735157265.647667,288,927,213
1735157265.678659,287,928,210
1735157265.707554,287,928,210
1735157265.7385411,287,928,210
1735157265.7705832,284,930,210
1735157265.800364,282,932,210
1735157265.830322,282,932,210
1735157265.858192,282,932,210
1735157265.888551,282,936,203
1735157265.917595,282,936,203
1735157265.948572,282,936,203
1735157265.977495,280,930,199
1735157266.008385,280,930,199
1735157266.038105,280,930,199
1735157266.0687912,280,929,205
1735157266.100199,279,928,212
1735157266.128066,279,928,212
1735157266.158436,279,928,212
1735157266.18736,284,929,203
1735157266.2177632,284,929,203
1735157266.248359,284,929,203
1735157266.277619,282,936,208
1735157266.307582,282,936,208
1735157266.338343,282,936,208
1735157266.370504,284,941,209
1735157266.399876,284,941,209
1735157266.427994,284,941,209
1735157266.458261,284,941,209
1735157266.488527,282,926,205
1735157266.517378,282,926,205
1735157266.548456,282,926,205
1735157266.5775402,285,927,207
1735157266.608055,285,927,207
1735157266.6373792,285,927,207
1735157266.671186,284,932,203
1735157266.700247,284,932,203
1735157266.728941,284,932,203
1735157266.759967,284,932,203
1735157266.7878091,282,930,200
1735157266.8182101,282,930,200
1735157266.8473852,282,930,200
1735157266.878228,290,936,207
1735157266.908027,290,936,207
1735157266.937216,290,936,207
1735157266.9686232,286,924,209
1735157266.9987788,286,924,209
1735157267.028556,286,924,209
1735157267.057258,286,924,209
1735157267.0876238,284,936,206
1735157267.1172822,284,936,206
1735157267.1480892,284,936,206
1735157267.1780548,285,929,205
1735157267.207356,285,929,205
1735157267.2383318,285,929,205
1735157267.2705212,283,923,200
1735157267.3008618,283,923,200
1735157267.330158,283,923,200
1735157267.358203,283,923,200
1735157267.388302,280,942,207
1735157267.4175649,280,942,207
1735157267.447436,280,942,207
1735157267.478411,289,932,203
1735157267.507597,289,932,203
1735157267.538283,289,932,203
1735157267.5703208,279,931,199
1735157267.60038,279,931,199
1735157267.630008,279,931,199
1735157267.657829,280,932,202
1735157267.688133,281,934,206
1735157267.718326,281,934,206
1735157267.747274,281,934,206
1735157267.7781498,287,929,208
1735157267.807403,287,929,208
1735157267.838434,287,929,208
1735157267.868884,281,933,203
1735157267.898498,281,933,203
1735157267.9300961,281,933,203
1735157267.9575932,279,930,207
1735157267.988024,277,927,210
1735157268.017309,277,927,210
1735157268.047989,277,927,210
1735157268.0773408,288,928,200
1735157268.1079879,288,928,200
1735157268.137176,288,928,200
1735157268.168726,288,923,213
1735157268.200466,288,923,213
1735157268.23022,288,923,213
1735157268.2584782,289,926,209
1735157268.2875981,290,928,205
1735157268.31862,290,928,205
1735157268.3473809,290,928,205
1735157268.3780842,298,923,210
1735157268.407318,298,923,210
1735157268.4383402,298,923,210
