Timestamp,X,Y,Z
1735157447.482841,-90,-142,974
1735157447.512568,-90,-143,968
1735157447.5401971,-89,-144,963
1735157447.569888,-89,-144,963
1735157447.600775,-89,-144,963
1735157447.6309602,-96,-144,977
1735157447.65987,-96,-144,977
1735157447.690562,-96,-144,977
1735157447.719836,-104,-148,976
1735157447.7526898,-104,-148,976
1735157447.782666,-104,-148,976
1735157447.812534,-99,-148,973
1735157447.840756,-95,-148,971
1735157447.8705091,-95,-148,971
1735157447.900518,-95,-148,971
1735157447.929888,-96,-134,972
1735157447.9607239,-96,-134,972
1735157447.98962,-96,-134,972
1735157448.020643,-102,-138,969
1735157448.052835,-102,-138,969
1735157448.081753,-102,-138,969
1735157448.1125078,-100,-140,973
1735157448.1401868,-99,-141,977
1735157448.1703942,-99,-141,977
1735157448.1999629,-99,-141,977
1735157448.2303848,-93,-143,972
1735157448.259797,-93,-143,972
1735157448.2898781,-93,-143,972
1735157448.32078,-95,-139,969
1735157448.352741,-95,-139,969
1735157448.382751,-95,-139,969
1735157448.412578,-93,-141,970
1735157448.440462,-92,-142,971
1735157448.470578,-92,-142,971
1735157448.4997509,-92,-142,971
1735157448.530519,-97,-149,971
1735157448.5597298,-97,-149,971
1735157448.5905778,-97,-149,971
1735157448.620574,-89,-141,975
1735157448.6527328,-89,-141,975
1735157448.682666,-89,-141,975
1735157448.712399,-100,-148,979
1735157448.740397,-100,-148,979
1735157448.7705119,-100,-148,979
1735157448.799616,-100,-148,979
1735157448.860516,-97,-151,969
1735157448.889806,-97,-151,969
1735157448.920976,-101,-142,969
1735157448.952775,-101,-142,969
1735157448.982767,-101,-142,969
1735157449.012487,-100,-147,966
1735157449.040263,-100,-147,966
1735157449.070464,-100,-147,966
1735157449.100534,-100,-147,966
1735157449.129802,-95,-151,972
1735157449.160585,-95,-151,972
1735157449.189703,-95,-151,972
1735157449.2203012,-98,-144,974
1735157449.2527711,-98,-144,974
1735157449.282602,-98,-144,974
1735157449.310836,-93,-141,972
1735157449.34047,-93,-141,972
1735157449.369743,-93,-141,972
1735157449.40063,-93,-141,972
1735157449.4299,-98,-143,960
1735157449.4606662,-98,-143,960
1735157449.490892,-98,-143,960
1735157449.520202,-97,-152,968
1735157449.5526621,-97,-152,968
1735157449.583084,-97,-152,968
1735157449.612531,-103,-136,963
1735157449.640324,-103,-136,963
1735157449.670987,-103,-136,963
1735157449.699847,-103,-136,963
1735157449.730947,-86,-142,969
1735157449.75968,-86,-142,969
1735157449.790503,-86,-142,969
1735157449.819724,-96,-144,975
1735157449.850759,-96,-144,975
1735157449.882754,-96,-144,975
1735157449.912569,-96,-135,965
1735157449.9404109,-96,-135,965
1735157449.970471,-96,-135,965
1735157450.0000188,-98,-141,971
1735157450.030572,-100,-146,976
1735157450.060639,-100,-146,976
1735157450.120804,-99,-141,968
1735157450.152813,-99,-141,968
1735157450.183517,-99,-141,968
1735157450.210537,-98,-146,957
1735157450.240639,-98,-146,957
1735157450.270928,-98,-146,957
1735157450.299865,-96,-146,961
1735157450.330766,-93,-146,966
1735157450.3597991,-93,-146,966
1735157450.390739,-93,-146,966
1735157450.419882,-93,-142,969
1735157450.4510279,-93,-142,969
1735157450.482694,-93,-142,969
1735157450.512473,-87,-143,972
1735157450.539671,-87,-143,972
1735157450.572129,-87,-143,972
1735157450.600503,-92,-143,973
1735157450.630783,-97,-142,973
1735157450.659956,-97,-142,973
1735157450.690662,-97,-142,973
1735157450.7199192,-100,-137,966
1735157450.750897,-100,-137,966
1735157450.782869,-100,-137,966
1735157450.812591,12,-219,1111
1735157450.840396,12,-219,1111
1735157450.8704798,12,-219,1111
1735157450.9000268,-52,-167,1092
1735157450.9303198,-117,-115,1073
1735157450.959905,-117,-115,1073
1735157450.989909,-117,-115,1073
1735157451.051378,-72,69,996
1735157451.081105,-72,69,996
1735157451.109867,116,171,916
1735157451.1398249,116,171,916
1735157451.1706822,116,171,916
1735157451.20016,113,310,825
1735157451.230731,111,449,734
1735157451.260681,111,449,734
1735157451.289815,111,449,734
1735157451.320719,308,744,655
1735157451.3510778,308,744,655
1735157451.384119,308,744,655
1735157451.412332,401,987,348
1735157451.4402869,401,987,348
1735157451.470709,401,987,348
1735157451.4997382,374,965,271
1735157451.530708,346,943,195
1735157451.560897,346,943,195
1735157451.5906172,346,943,195
1735157451.6207092,346,748,13
1735157451.6513238,346,748,13
1735157451.6831622,346,748,13
1735157451.712571,301,888,129
1735157451.74035,301,888,129
1735157451.769956,301,888,129
1735157451.8009012,275,884,227
1735157451.830208,248,879,325
1735157451.8606029,248,879,325
1735157451.889965,248,879,325
1735157451.920768,312,936,189
1735157451.9508128,312,936,189
1735157451.9833431,312,936,189
1735157452.01057,265,948,101
1735157452.0408058,265,948,101
1735157452.0701609,265,948,101
1735157452.099784,262,916,206
1735157452.1308138,259,885,311
1735157452.160626,259,885,311
1735157452.19056,259,885,311
1735157452.220372,282,930,210
1735157452.252807,282,930,210
1735157452.281112,282,930,210
1735157452.310901,289,947,104
1735157452.339982,289,947,104
1735157452.370759,289,947,104
1735157452.399911,281,934,193
1735157452.430781,274,921,282
1735157452.4607449,274,921,282
