Timestamp,X,Y,Z
1735157428.399919,-106,-140,961
1735157428.462231,-100,-140,964
1735157428.4922082,-94,-141,967
1735157428.519914,-94,-141,967
1735157428.550206,-94,-141,967
1735157428.579299,-99,-131,970
1735157428.610083,-99,-131,970
1735157428.6394188,-99,-131,970
1735157428.6703591,-101,-145,979
1735157428.6995149,-101,-145,979
1735157428.731596,-101,-145,979
1735157428.790344,-104,-130,966
1735157428.819448,-104,-130,966
1735157428.850233,-104,-130,966
1735157428.879455,-114,-156,977
1735157428.910134,-114,-156,977
1735157428.939353,-114,-156,977
1735157428.9702451,-92,-139,981
1735157428.99939,-92,-139,981
1735157429.030803,-92,-139,981
1735157429.061019,-133,-125,893
1735157429.0896142,-133,-125,893
1735157429.120607,-133,-125,893
1735157429.149639,-133,-125,893
1735157429.180489,-99,-120,946
1735157429.2114172,-99,-120,946
1735157429.2410262,-99,-120,946
1735157429.270315,-104,-133,968
1735157429.29949,-104,-133,968
1735157429.332588,-104,-133,968
1735157429.3625321,-58,-124,447
1735157429.392329,-58,-124,447
1735157429.4202728,-58,-124,447
1735157429.4494998,-58,-124,447
1735157429.480512,-126,-103,1003
1735157429.509652,-126,-103,1003
1735157429.5407958,-126,-103,1003
1735157429.569529,-93,-154,1002
1735157429.600498,-93,-154,1002
1735157429.6326022,-93,-154,1002
1735157429.662292,-114,-128,984
1735157429.720432,-114,-128,984
1735157429.749502,-114,-128,984
1735157429.780277,-40,-172,1076
1735157429.809498,-40,-172,1076
1735157429.8406029,-40,-172,1076
1735157429.869505,-104,-124,1000
1735157429.900291,-104,-124,1000
1735157429.932513,-104,-124,1000
1735157429.992168,-98,-149,977
1735157430.020129,-98,-149,977
1735157430.050291,-98,-149,977
1735157430.080032,-110,-129,959
1735157430.110222,-110,-129,959
1735157430.139246,-110,-129,959
1735157430.170191,-106,-142,973
1735157430.200663,-106,-142,973
1735157430.230707,-106,-142,973
1735157430.262128,-100,-140,956
1735157430.2922611,-100,-140,956
1735157430.319916,-100,-140,956
1735157430.3502238,-98,-141,967
1735157430.3793652,-96,-141,978
1735157430.410172,-96,-141,978
1735157430.440288,-96,-141,978
1735157430.469273,-107,-139,974
1735157430.49943,-107,-139,974
1735157430.530638,-107,-139,974
1735157430.5608509,-111,-138,972
1735157430.589499,-111,-138,972
1735157430.619613,-111,-138,972
1735157430.679633,-106,-129,967
1735157430.709607,-106,-129,967
1735157430.7405062,-106,-129,967
1735157430.7692301,-101,-127,974
1735157430.800065,-101,-127,974
1735157430.830113,-101,-127,974
1735157430.859735,-103,-135,980
1735157430.89081,-103,-135,980
1735157430.919617,-103,-135,980
1735157430.949619,-102,-135,976
1735157431.0097249,-101,-135,971
1735157431.0406919,-101,-135,971
1735157431.0698721,-101,-139,972
1735157431.100445,-101,-139,972
1735157431.13264,-101,-139,972
1735157431.16274,-104,-135,979
1735157431.192269,-104,-135,979
1735157431.219899,-104,-135,979
1735157431.249951,-102,-139,980
1735157431.279526,-101,-143,981
1735157431.340461,-101,-143,981
1735157431.369681,-100,-129,968
1735157431.400654,-100,-129,968
1735157431.430859,-100,-129,968
1735157431.4614248,-109,-131,970
1735157431.491467,-109,-131,970
1735157431.519604,-109,-131,970
1735157431.550106,-103,-133,968
1735157431.579565,-97,-135,967
1735157431.610336,-97,-135,967
1735157431.639578,-97,-135,967
1735157431.670231,8,-83,1036
1735157431.699324,8,-83,1036
1735157431.7332191,8,-83,1036
1735157431.762592,-81,-150,950
1735157431.792083,-81,-150,950
1735157431.820022,-81,-150,950
1735157431.850299,-80,-150,960
1735157431.8795571,-79,-151,970
1735157431.910212,-79,-151,970
1735157431.939422,-79,-151,970
1735157431.9702,-100,-173,992
1735157431.999533,-100,-173,992
1735157432.0315049,-100,-173,992
1735157432.062742,-118,-97,923
1735157432.0921118,-118,-97,923
1735157432.12195,-118,-97,923
1735157432.150006,-63,-99,942
1735157432.180232,-9,-102,961
1735157432.209344,-9,-102,961
1735157432.2405188,-9,-102,961
1735157432.270766,-145,-146,957
1735157432.299284,-145,-146,957
1735157432.3328881,-145,-146,957
1735157432.3622332,-61,-179,987
1735157432.392216,-61,-179,987
1735157432.42004,-61,-179,987
1735157432.450397,-92,-155,978
1735157432.479533,-124,-131,969
1735157432.5102541,-124,-131,969
1735157432.539652,-124,-131,969
1735157432.570296,-56,-148,979
1735157432.5995588,-56,-148,979
1735157432.632502,-56,-148,979
1735157432.662592,-109,-137,958
1735157432.6921542,-109,-137,958
1735157432.720011,-109,-137,958
1735157432.780333,-83,-142,979
1735157432.809483,-83,-142,979
1735157432.840441,-83,-142,979
1735157432.869471,-109,-140,962
1735157432.900233,-109,-140,962
1735157432.9323578,-109,-140,962
1735157432.9626648,-93,-140,974
1735157432.992289,-93,-140,974
1735157433.020108,-93,-140,974
1735157433.050283,-99,-138,971
1735157433.080692,-99,-138,971
1735157433.109513,-99,-138,971
1735157433.1394,-99,-138,971
1735157433.170399,-103,-149,969
1735157433.20062,-103,-149,969
1735157433.2318752,-103,-149,969
1735157433.25983,-92,-142,974
1735157433.2900999,-92,-142,974
1735157433.319457,-92,-142,974
1735157433.3503869,-93,-131,972
1735157433.379544,-93,-131,972
