File,Predicted_Label,Softmax_Fall,Softmax_Idle,Acc_Betrag_mu,Acc_Betrag_sigma,Acc_X_mu,Acc_X_sigma,Acc_Y_mu,Acc_Y_sigma,Acc_Z_mu,Acc_Z_sigma,Ori_Betrag_mu,Ori_Betrag_sigma,Ori_X_mu,Ori_X_sigma,Ori_Y_mu,Ori_Y_sigma,Ori_Z_mu,Ori_Z_sigma,Acc_Betrag_Peak,Ori_Betrag_Peak,Acc_Peak_Frequency,Label
data_20241228-191639_aug_17.csv,FallEnlarged,0.9748551,0.02514484,-0.20602543914450305,0.00030337034539537833,-0.20274697629270128,0.28415964436378094,-0.17257857070024793,0.27258570250210246,0.046520229243757254,0.416193242372512,-0.20639263206318256,9.186494980900876e-06,-0.2020884272200742,0.01546675106429595,-0.2070847483781394,0.004728220356781304,-0.19825411474662344,0.016660245074702706,-0.20512106958296095,-0.20637184665627484,2.8571428571428568,FallEnlarged
data_20241228-191250_aug_5.csv,FallEnlarged,0.9574539,0.04254608,0.08381096799098371,0.00033501819801303525,0.09873461607771221,0.23377308966037386,0.16955890960740636,0.3337779301892423,0.04004282408614191,0.46642143640029593,0.08347166676876912,1.1187311475464463e-05,0.07569408375281081,0.01658562558523561,0.08285418253129279,0.005542065684526867,0.07434090173455457,0.0203785071046475,0.08451547016980765,0.08349290919294594,0.0,FallEnlarged
data_20241228-175614_aug_5.csv,FallEnlarged,0.9656135,0.03438647,-0.2742134171709654,0.0003103494446532865,-0.3187548238856077,0.25935430030732526,-0.1800607966853289,0.30650536532604034,-0.02786456821361667,0.38655465960060903,-0.27463059425943287,9.371874955934301e-06,-0.27736132053498896,0.013546669856153087,-0.27679000223036865,0.005600464134165864,-0.27685956843698645,0.012493739464739468,-0.27348056947148935,-0.2746024806072107,2.8571428571428568,FallEnlarged
data_20241228-191415_aug_1.csv,FallEnlarged,0.95952016,0.040479854,0.04499178165806814,0.00034695816668772576,0.18767671357744678,0.32250092312285233,0.16412218464437484,0.2561183787591122,-0.28623613210728177,0.2942053138268359,0.04454597868720219,7.765794022870267e-06,0.03418683426103619,0.013968320297049879,0.04544353764882378,0.005816223582968168,0.04248361483312977,0.01787939001164654,0.045971280304724305,0.044562280864726134,9.999999999999998,FallEnlarged
data_20241228-191250_aug_17.csv,FallEnlarged,0.94355893,0.05644108,-0.008122920153159728,0.0003180190729301027,0.024267009670180213,0.24606701812722928,0.017699165959523987,0.2749433462021829,0.006292050399845709,0.4403090133822423,-0.008427965342258046,1.0183263850154287e-05,-0.014406567458949518,0.01821089698037853,-0.009207954629994247,0.005749038515974583,-0.015432211305385777,0.01764507184838787,-0.007544531708733149,-0.008401617180681109,0.0,FallEnlarged
data_20241228-192058_aug_8.csv,FallEnlarged,0.9177222,0.08227782,0.15490185697220263,0.0002617192408178877,0.2390256218139035,0.2413573656484748,0.08632200049210245,0.2168133496895044,0.2803819913497903,0.37585862446002777,0.1545584914559356,8.067310123515024e-06,0.15458936658667788,0.012579269640104949,0.15410685891927708,0.004502723958726701,0.1531525767612018,0.015343638954119809,0.1555404032267278,0.15457584154707749,7.142857142857142,FallEnlarged
data_20241228-175638_aug_7.csv,FallEnlarged,0.9607558,0.039244168,-0.18493477827005872,0.0002932174022006924,-0.2605061815157423,0.23275630969044223,-0.15238042629480608,0.20634637645749743,0.13633569149288444,0.36848867591699364,-0.1852321715703296,7.0063496744851675e-06,-0.18574504997366825,0.011793541482636886,-0.1817111015885872,0.00514130016124182,-0.17790779901501658,0.013694944285999322,-0.18444130444439144,-0.1852080936870737,5.7142857142857135,FallEnlarged
data_20241228-191700_aug_5.csv,FallEnlarged,0.969316,0.030683953,-0.17507395327653041,0.00025291511988953015,-0.10248118469143791,0.24838442835574934,-0.24632709611849743,0.21941103614759644,0.09984680110173105,0.2944366233472847,-0.17538480616943794,6.1037946167595224e-06,-0.17568780792688501,0.010733195416491913,-0.17612852830615444,0.003094019544361828,-0.17462402793801193,0.011306787110921509,-0.1744395497094997,-0.17536903141197613,2.8571428571428568,FallEnlarged
data_20241228-175638_aug_6.csv,FallEnlarged,0.94663113,0.05336887,-0.42557713387591756,0.00026932732674765625,-0.5026022874908701,0.23926566859960655,-0.4127459918535512,0.23698419315352173,-0.06042670383012953,0.37624915670835357,-0.42597336851148965,9.359032657392429e-06,-0.42636046255895177,0.0135115878319304,-0.4214854953336014,0.005284143590928327,-0.4203474829000365,0.01548368621174408,-0.42510261505714364,-0.42595156006783597,9.999999999999998,FallEnlarged
data_20241228-191700_aug_4.csv,FallEnlarged,0.96737415,0.032625843,-0.07674934193911438,0.00024982224147834586,-0.022190350997490536,0.20277984326756016,-0.12685431226455057,0.24076606017606267,0.2123420041665001,0.2967073659073752,-0.07713050103272973,6.08536446197957e-06,-0.07786036133646079,0.010283783645885093,-0.07793463319449943,0.0032643980030577376,-0.08043315947650596,0.011241849381291602,-0.07590325184552382,-0.0771157265313751,2.8571428571428568,FallEnlarged
data_20241228-191813_aug_1.csv,FallEnlarged,0.8833261,0.1166739,-0.12447864565598053,0.0002865678057016579,-0.010693391658615855,0.25860106911978437,-0.1776288754817546,0.3561755683135075,-0.2526682208142529,0.40400716057699587,-0.12484065359801895,7.124260606068194e-06,-0.13112158186047693,0.015133232686855503,-0.12403294316289311,0.0046216260249477455,-0.1277171009283684,0.016244002002738865,-0.12329514664169794,-0.12482611034187963,5.7142857142857135,FallEnlarged
data_20241228-191352_aug_1.csv,FallEnlarged,0.9616655,0.038334563,-0.061037844287898886,0.0002510767035863933,-0.1317253194674118,0.20391825761099974,-0.07777363970836851,0.20810929645190812,0.1046653117759497,0.3835946082613637,-0.06130378638121345,6.3335562258763315e-06,-0.059478031946617015,0.011725443215938384,-0.06334660100260128,0.003285910848934042,-0.060942480440057865,0.013129222025156248,-0.06042130953589897,-0.061288243955652244,0.0,FallEnlarged
data_20241228-191955_aug_1.csv,FallEnlarged,0.93410826,0.06589168,-0.09975398376831139,0.00035759527064860666,-0.05937814179846619,0.3656163158778262,0.1235617601843021,0.3118122757789649,-0.09136108221746793,0.40933548165840783,-0.10011213710096907,1.030329970338293e-05,-0.10652120519020278,0.020991606178011376,-0.10088935383128034,0.007093946303435814,-0.09636596909653958,0.024893727038057062,-0.09916290966727725,-0.10008335436419935,0.0,FallEnlarged
data_20241228-192058_aug_9.csv,FallEnlarged,0.6331772,0.36682272,-0.17069993525536784,0.0003070935815069122,-0.070497612127592,0.29168483095690034,-0.2582328247887083,0.3197384907860669,-0.04279237965731738,0.4619732174083195,-0.17108124680430328,8.879597974574939e-06,-0.17128714282935986,0.014145101545069396,-0.17080885273360982,0.0062552816532754334,-0.16879666149942313,0.019596447925728882,-0.16999436619251762,-0.1710634067713157,5.7142857142857135,FallEnlarged
data_20241228-191250_aug_16.csv,FallEnlarged,0.9492021,0.050797872,0.016612804349818572,0.00027245458626417164,0.05514439955578575,0.21985119326817767,0.0860735608857819,0.22825217234905562,0.10862103104103796,0.4406064588279776,0.01635259348041689,7.665019174584187e-06,0.009220203284636736,0.015883229100805,0.016533320117139774,0.0054768212263510635,0.009592545677707565,0.017153896015628653,0.017274439233967653,0.016370268300008428,0.0,FallEnlarged
data_20241228-175614_aug_4.csv,FallEnlarged,0.97531873,0.024681294,-0.2029343264798486,0.0003115093920723614,-0.270786630488278,0.2401013165868066,-0.08765240757188647,0.34077061543228043,0.09017774863015499,0.4209608625296794,-0.2034213903984066,1.0077802597122377e-05,-0.2115358539533098,0.013605575702798267,-0.20576021681733359,0.006044441885343076,-0.20570961711752964,0.012706673519590416,-0.2022900044839836,-0.20339684722206175,2.8571428571428568,FallEnlarged
data_20241228-191434_aug_1.csv,FallEnlarged,0.96765625,0.032343812,0.004790892503293526,0.0002463879803646839,0.20684164429136126,0.22337172394739485,0.0623265175847603,0.3138792076223054,-0.13105833621513824,0.3169237563542481,0.0044399308369624515,6.61645763091177e-06,0.00533361791953278,0.016594773626156058,0.006717970603721558,0.004931821162659854,0.005578247755607978,0.015450964576048073,0.0054527515991387165,0.0044548113005062895,4.285714285714285,FallEnlarged
data_20241228-191250_aug_4.csv,FallEnlarged,0.9571739,0.04282604,0.02956681605802605,0.000265220438085745,-0.011194480584056475,0.23869871030583123,0.062340578239120654,0.24429119515022146,0.07985895257915761,0.4452637961062925,0.029270239904744904,8.974018711617682e-06,0.022378257514468886,0.0160864052153117,0.029299673489127466,0.005601928686895145,0.023463929536352887,0.014259010144028595,0.03048902702891554,0.029295170509326063,0.0,FallEnlarged
data_20241228-191639_aug_16.csv,FallEnlarged,0.92179,0.078209944,-0.1347309769387574,0.00029530151438655807,-0.13815348903376948,0.24502359411667887,-0.16681981630118053,0.26735994149687337,0.1117566917465207,0.36668229390241275,-0.13509158454621423,8.966296646531612e-06,-0.13242653915276023,0.011896310001415172,-0.13665246479673482,0.00493147841824523,-0.12760593562165226,0.013390402470182665,-0.13383300752116722,-0.13507608865835707,15.714285714285712,FallEnlarged
data_20241228-190927_aug_13.csv,IdleEnlarged,0.17605397,0.82394606,-0.0753720427066156,0.0003579292612395569,0.26140122579438346,0.3623057483179858,-0.13102760619888104,0.2979530676478795,-0.19587376343171606,0.40119558584282156,-0.07578109120649251,1.0313036950171566e-05,-0.07629058728930427,0.02372261209014356,-0.07667103574271948,0.005944445808721205,-0.08061932645031206,0.02170898667007077,-0.07446272322612912,-0.07575417229538384,0.0,FallEnlarged
data_20241228-191700_aug_20.csv,FallEnlarged,0.9712276,0.028772391,-0.05152136903253009,0.0002660769554871206,-0.0018382117786378976,0.21524147688746462,-0.12687302901213146,0.23338103995224607,0.20570092645966787,0.2685435288875193,-0.05185206478509211,6.300719062241784e-06,-0.05190026618359467,0.009628569993474915,-0.05273100212569339,0.002869008797655332,-0.05499410984598611,0.010978516079937727,-0.05062174786745388,-0.05183587435417336,2.8571428571428568,FallEnlarged
data_20241228-191612_aug_17.csv,FallEnlarged,0.7885226,0.21147737,0.08024896268156514,0.00032688247142582364,-0.20443974887664332,0.3140002562065703,0.295828734949425,0.255014681272865,0.027700350987966724,0.3201445081556221,0.07991705745214997,7.080023431094219e-06,0.079869178388422,0.022989651084265296,0.075139927741508,0.005435977073328271,0.07599739540743926,0.013848411520891552,0.0811159713956926,0.07993160296568713,1.4285714285714284,FallEnlarged
data_20241228-191537_aug_13.csv,FallEnlarged,0.9709612,0.02903874,0.047198923168054796,0.00022910587680371767,0.13194112301079242,0.19589617473579007,0.15335059456640174,0.2092247248756001,-0.01982056798046843,0.4562241815245895,0.04693549255034884,1.0474949087867733e-05,0.039279333621737446,0.015164238727271203,0.047039334323557926,0.005274158665470746,0.04331694910378835,0.016333046902249942,0.04785514424369697,0.046954091240974494,0.0,FallEnlarged
data_20241228-192031_aug_12.csv,FallEnlarged,0.9276605,0.07233948,0.35353542851784125,0.00026559335770741106,0.28504363731242277,0.3147632700763514,0.49991986840027036,0.27810021053648165,0.019064987610500957,0.37374745797314085,0.3531897107610503,6.872376869098511e-06,0.34047439622851355,0.01606609224387098,0.35299488506389376,0.005754243285969489,0.35356871145688995,0.017779550538425382,0.35411601228405454,0.3532087422734469,1.4285714285714284,FallEnlarged
data_20241228-175336_aug_8.csv,FallEnlarged,0.97011906,0.029880928,0.04278109339965558,0.0002851583373646027,0.08356498995383174,0.19153508088803942,0.14624177972159785,0.35875896929885476,0.1942169067088432,0.3294635307849248,0.042452520150282745,7.99619715760908e-06,0.03716571635186007,0.014888346036441244,0.045773738918434684,0.003911239683395899,0.0383612066867104,0.013563136414601383,0.043519858311444004,0.04246890580856788,4.285714285714285,FallEnlarged
data_20241228-191813_aug_14.csv,FallEnlarged,0.9340365,0.06596349,-0.10903001824798056,0.00026530496938527475,-0.041608098553240214,0.19557636560264527,-0.14453798529379702,0.2893704959995331,-0.18578859426594121,0.30901095076191637,-0.10936338922803153,6.699375816231426e-06,-0.1143226305081449,0.012837873026674525,-0.10978139910013843,0.004248541447385887,-0.11388768677685353,0.013700801700569736,-0.10809563876657302,-0.10935115606471058,9.999999999999998,FallEnlarged
data_20241228-175547_aug_24.csv,FallEnlarged,0.640522,0.35947794,0.10273244585710231,0.0003547953661240438,-0.12343202410012244,0.37589591551621915,0.25174681604349675,0.2961708629143216,0.11276207709750044,0.3450639248643823,0.10234193323693201,7.695433310439452e-06,0.1046947347589116,0.017466157295797903,0.09842206799833793,0.006443580219014836,0.09590481301405769,0.020906449222438124,0.10343671953202027,0.10236123464210589,0.0,FallEnlarged
data_20241228-175547_aug_18.csv,FallEnlarged,0.770443,0.22955696,0.04815761825265377,0.0002820184777393604,-0.13645167016850168,0.38023225991536347,0.17179956261675156,0.2593706957801112,0.1033553666582575,0.3444962864753531,0.047753745018387535,8.830366507622483e-06,0.050098121893322384,0.01577410440710673,0.04438962814615194,0.005542186687271632,0.04302934558422311,0.018049865787510676,0.048844417618411295,0.047775450695819455,0.0,FallEnlarged
data_20241228-191938_aug_12.csv,FallEnlarged,0.9388458,0.061154235,-0.19591282029156157,0.0003499646514411944,-0.2877133647555125,0.3146525982564131,-0.30303559231738925,0.3366628620371574,0.13681868672223557,0.38317913667371273,-0.1963972406984857,8.277712579778924e-06,-0.19229468321504287,0.013136477239872957,-0.1969855370577792,0.004729982477060469,-0.1976071157684426,0.01616279480248571,-0.1947224810069843,-0.19637800587085208,0.0,FallEnlarged
data_20241228-191938_aug_9.csv,FallEnlarged,0.67316926,0.32683074,0.10951939973262892,0.00036227648908542935,0.07075038837659824,0.338715528174021,-0.010701950581192677,0.3097532219962099,0.4111685223342178,0.288831167230585,0.10905214775072607,7.9646721988507e-06,0.11360962422594144,0.009622916630662184,0.10827057887540865,0.004313881423116868,0.10699769601156635,0.01310415104348562,0.11073199979315684,0.1090713901043272,5.7142857142857135,FallEnlarged
data_20241228-191938_aug_10.csv,FallEnlarged,0.97190213,0.028097853,-0.08068961511667534,0.00032639444506084135,-0.15679209394200946,0.2773285015792391,-0.21840084980744906,0.28716959322155244,0.14775439055749404,0.3603862565936642,-0.08109237022310216,6.463998318062311e-06,-0.07524609559064281,0.011612192477028228,-0.08161701533935423,0.003943917529178353,-0.08155065103890716,0.012548938821531653,-0.0797874142145868,-0.08107902966900715,5.7142857142857135,FallEnlarged
data_20241228-192058_aug_18.csv,FallEnlarged,0.94641423,0.053585798,0.07191759720406486,0.00022065929811978437,0.11365209789281369,0.20582585778777335,-0.022298842100032166,0.22314463587630826,0.19700301006021315,0.35732349347561376,0.07161521397713691,6.7894765041620224e-06,0.07093648068698262,0.012091462483885297,0.07139981063010889,0.004221300847241156,0.07237674159494163,0.011951317156046257,0.07262835955307856,0.07163023527920598,5.7142857142857135,FallEnlarged
data_20241228-192058_aug_24.csv,FallEnlarged,0.9177147,0.08228534,0.09995904830556651,0.00024545047985224564,0.16646261310239596,0.24774328381267896,-0.055423233821949025,0.23299592838148223,0.24247728949873465,0.41233267906354776,0.09966985045328132,7.124943514507097e-06,0.09932973293721505,0.013519415079042084,0.10046027695924503,0.004913894238670651,0.09775393897891098,0.015342336803488002,0.1004567350548804,0.09968843891398471,7.142857142857142,FallEnlarged
data_20241228-191813_aug_16.csv,FallEnlarged,0.91659945,0.08340052,-0.0952123133568885,0.00032984391166828407,0.0271325585473964,0.2938684679448776,-0.12388776340631204,0.3442053133281898,-0.20396691532390315,0.43398794693786846,-0.09559541636290039,8.377742547972601e-06,-0.10002467190975,0.018722348895268377,-0.09552246805407685,0.005229798946192262,-0.09762668288788276,0.017221111254407565,-0.09408857965519224,-0.09557858780242146,9.999999999999998,FallEnlarged
data_20241228-191639_aug_9.csv,FallEnlarged,0.9841524,0.015847629,0.020061421106487974,0.00030269665938906926,0.047765398938326736,0.24080886020698758,0.030825157762663206,0.2522337325312262,0.21929089585051,0.42833246480581705,0.019675992950194177,7.747815720410368e-06,0.02684655216084555,0.01286526692403696,0.018508801392423148,0.004116321291534745,0.025773060331559683,0.015111807180079062,0.021067363471674927,0.019690776182241798,4.285714285714285,FallEnlarged
data_20241228-191537_aug_11.csv,FallEnlarged,0.9319293,0.068070695,0.15923634179934829,0.00026555193615230123,0.23111644634277978,0.24357822644358157,0.25225981018944343,0.24358414871792144,0.08556098829278017,0.4483713700580301,0.15891579220550942,1.1148408039069146e-05,0.15006829272026254,0.01904878491671967,0.15837762449018147,0.0058668608628763596,0.155040486745149,0.01596587035544931,0.15978704477534134,0.15893981329869877,0.0,FallEnlarged
data_20241228-192031_aug_10.csv,FallEnlarged,0.9777324,0.022267554,0.24147383964838828,0.0002748077191246564,0.2066580626759134,0.2824600301797281,0.36729727221859343,0.2447502652325292,-0.07766843559544981,0.4237697670474647,0.24108154049842487,7.367512213837549e-06,0.22828219768724267,0.019311598884442897,0.2409482686066723,0.006077946973226957,0.2426537180282628,0.014643530381052976,0.24199082786293502,0.24109895099328793,0.0,FallEnlarged
data_20241228-191612_aug_15.csv,FallEnlarged,0.9818688,0.018131157,0.19514247554076983,0.00027254627791765257,-0.03133184136910504,0.24562412253169372,0.4293894504401928,0.2761662336176877,0.08387180729347296,0.38942227758341796,0.19481853873724395,7.905238033161513e-06,0.19730330861012194,0.021048229077773598,0.19003173013549776,0.004800328218481887,0.18985491396532486,0.014410126482887956,0.19579754770262103,0.19483197568428778,0.0,FallEnlarged
data_20241228-191434_aug_18.csv,FallEnlarged,0.7871294,0.21287063,0.045556329034369875,0.0002617222773456883,0.3032497264582943,0.2311017179492297,0.10197238072541293,0.2870519037237835,-0.13500386148427626,0.29160697758413806,0.04518835293666206,5.449970666595708e-06,0.047609216922151684,0.015887233816764188,0.04775955710161098,0.004445177759805535,0.048662669293282564,0.014944218237526537,0.04629045203709903,0.04519953658053355,5.7142857142857135,FallEnlarged
data_20241228-191700_aug_22.csv,FallEnlarged,0.9501954,0.049804628,-0.05040724503139371,0.0003238933586935736,0.009815991843478157,0.24671557735153415,-0.15200146377774137,0.2983965204006284,0.2583158541481691,0.3377849646511505,-0.05081617908991829,6.678221466420736e-06,-0.05177498279167547,0.010111054572249343,-0.051679416876472206,0.0033435121347412913,-0.05312144806779922,0.01437018947146096,-0.048949249459336985,-0.05080086383503857,1.4285714285714284,FallEnlarged
data_20241228-191434_aug_24.csv,FallEnlarged,0.8701243,0.12987569,0.1280089086481292,0.000330067634895295,0.4331243588035935,0.3254656344817048,0.22676782944316898,0.350490625786656,-0.06567785673330212,0.4238321821417973,0.12754080168427911,7.272139702982322e-06,0.1319519204012199,0.02040075697993715,0.13042104366186533,0.005090913246882637,0.1295435045233934,0.019562474340389126,0.12900422051872185,0.12755469399177155,5.7142857142857135,FallEnlarged
data_20241228-190927_aug_11.csv,FallEnlarged,0.971622,0.028378034,0.04670536964918414,0.00034240668811642036,0.3238688238020166,0.29636395504462526,0.049952798904326565,0.298969957533152,-0.1684582428536415,0.4691169629281534,0.046252536540124324,1.1565627092164256e-05,0.046268510707064246,0.022415054765832592,0.04417577871609959,0.006479799829111035,0.04416199455763502,0.019301044551178318,0.0478795386304951,0.046280692248006794,0.0,FallEnlarged
data_20241228-191639_aug_14.csv,FallEnlarged,0.9482061,0.051793925,-0.16888283258831582,0.00031621498286047085,-0.1393440084017278,0.32513166074208805,-0.14704566601210123,0.35720349384068134,0.11328022485626596,0.5316162628104047,-0.16931851776499604,1.0020629117285689e-05,-0.16553033253805693,0.017139827926856387,-0.17136885970079022,0.005434466272608943,-0.16322636953450373,0.01836854719792414,-0.16760798988396475,-0.16929497946664362,7.142857142857142,FallEnlarged
data_20241228-191250_aug_6.csv,FallEnlarged,0.9273861,0.07261394,0.09548853682399275,0.00021730591230364476,0.08746390654181564,0.21007536502516197,0.1487567822520278,0.21759267882570435,0.09207273845493208,0.39481946482317154,0.09527326764960305,6.902807088133466e-06,0.08946681742028888,0.012869877673286892,0.09572905407630361,0.00422859610647177,0.0897828067332329,0.015026916925628388,0.09590392584419272,0.09528620998427417,0.0,FallEnlarged
data_20241228-175614_aug_6.csv,FallEnlarged,0.9464791,0.053520888,-0.2276351752768586,0.00035260778021832393,-0.2235469074625846,0.308540033503015,-0.08722976384773924,0.38968302217691003,0.08828481092681666,0.4221149085044836,-0.2280767115985523,1.1459301707796098e-05,-0.23443402992102058,0.017738438292888844,-0.23002767242038072,0.007125377450643326,-0.22852634752602813,0.01805055076140956,-0.22667363618666125,-0.22804436656326676,4.285714285714285,FallEnlarged
data_20241228-191434_aug_3.csv,FallEnlarged,0.90180886,0.09819112,0.16634622397457657,0.0002727700085497611,0.45098196088856396,0.24778510938445866,0.22871013055879474,0.3044695497949003,0.016708544356801018,0.3262681496090873,0.16596533589642798,7.177609393218851e-06,0.16619314734607368,0.017165785702589382,0.1692547428469182,0.00507207887096215,0.1677359497821255,0.018612985173029596,0.16714634563020425,0.16598452295711685,5.7142857142857135,FallEnlarged
data_20241228-191456_aug_18.csv,FallEnlarged,0.9522437,0.047756284,0.17228814573858045,0.0002495077292392211,0.24839376902408924,0.3672366973796687,0.22129960560641274,0.23958506289836837,-0.028358903137334378,0.44106177185842527,0.17190729243948052,9.431773823453835e-06,0.1552327369501266,0.021217039705017333,0.17342637084804943,0.004750672110952749,0.17234101099675586,0.022014179212938675,0.17293993979639666,0.1719306339974216,11.428571428571427,FallEnlarged
data_20241228-175614_aug_25.csv,FallEnlarged,0.9524971,0.047502868,-0.34042544618564025,0.0003190351843927379,-0.3579143470732551,0.24598375887519155,-0.20171170679512251,0.36337028421355777,-0.006679098601733272,0.3943412399690947,-0.34089866792881784,9.014903946792246e-06,-0.34894586758390234,0.015333863796894007,-0.3425762755928723,0.006007003092729405,-0.3442400619396252,0.014252367218623165,-0.3397064002590058,-0.3408753891153288,2.8571428571428568,FallEnlarged
data_20241228-191415_aug_2.csv,FallEnlarged,0.5726729,0.42732704,0.021209118738852555,0.00034501154932110574,0.16477528606456956,0.3328425851665814,0.1710765054648603,0.3199020424872408,-0.3074163058938752,0.29845799167637593,0.020718530687920216,8.407975918337446e-06,0.011175259956254903,0.013596117257192604,0.021381286611000336,0.005473153914156769,0.018389720645695343,0.016275511528291455,0.022427058685172918,0.02074190584307889,9.999999999999998,FallEnlarged
