Timestamp,X,Y,Z
1735156963.543396,21,990,119
1735156963.574581,21,990,119
1735156963.606772,21,990,119
1735156963.6362839,26,973,114
1735156963.6640482,26,973,114
1735156963.694604,26,973,114
1735156963.7235699,27,977,118
1735156963.7545018,27,981,122
1735156963.783482,27,981,122
1735156963.814272,27,981,122
1735156963.844279,13,980,121
1735156963.874645,13,980,121
1735156963.9047549,13,980,121
1735156963.9360409,11,981,114
1735156963.9639502,11,981,114
1735156963.9942772,11,981,114
1735156964.023395,16,992,118
1735156964.054207,20,1003,122
1735156964.0834272,20,1003,122
1735156964.1140952,20,1003,122
1735156964.143423,-354,1999,288
1735156964.1764748,-354,1999,288
1735156964.206665,-354,1999,288
1735156964.2352798,328,-434,-95
1735156964.26351,328,-434,-95
1735156964.294197,328,-434,-95
1735156964.326452,38,-557,-122
1735156964.354167,-252,-680,-149
1735156964.3844218,-252,-680,-149
1735156964.413557,-252,-680,-149
1735156964.443595,-140,1999,174
1735156964.476523,-140,1999,174
1735156964.506418,-140,1999,174
1735156964.536215,-80,-2000,-871
1735156964.5641441,-80,-2000,-871
1735156964.5944982,-80,-2000,-871
1735156964.6235242,-952,0,476
1735156964.65433,-1824,1999,1825
1735156964.6835551,-1824,1999,1825
1735156964.744312,205,-511,14
1735156964.7746508,205,-511,14
1735156964.8062909,205,-511,14
1735156964.8360362,-101,-1889,-11
1735156964.864032,-101,-1889,-11
1735156964.894309,-101,-1889,-11
1735156964.923563,114,55,239
1735156964.953472,330,1999,489
1735156964.984309,330,1999,489
1735156965.0135481,330,1999,489
1735156965.044322,-83,-2000,-601
1735156965.076531,-83,-2000,-601
1735156965.104098,-83,-2000,-601
1735156965.134194,-1193,1999,436
1735156965.163832,-1193,1999,436
1735156965.194006,-1193,1999,436
1735156965.254087,286,-389,194
1735156965.283775,286,-389,194
1735156965.314452,286,-389,194
1735156965.343703,19,-2000,-215
1735156965.37479,19,-2000,-215
1735156965.406698,19,-2000,-215
1735156965.4361038,-474,1999,912
1735156965.4641669,-474,1999,912
1735156965.494517,-474,1999,912
1735156965.524561,-16,-2000,-318
1735156965.553709,-16,-2000,-318
1735156965.584491,-16,-2000,-318
1735156965.613631,-16,-2000,-318
1735156965.644437,-1026,839,-127
1735156965.676669,-1026,839,-127
1735156965.706632,-1026,839,-127
1735156965.736289,406,707,-28
1735156965.7640908,406,707,-28
1735156965.794603,406,707,-28
1735156965.8235772,18,-2000,31
1735156965.854391,18,-2000,31
1735156965.884802,18,-2000,31
1735156965.913941,18,-2000,31
1735156965.9444559,-1064,1999,1017
1735156965.975764,-1064,1999,1017
1735156966.0362968,229,-2000,-668
1735156966.06405,229,-2000,-668
1735156966.094486,229,-2000,-668
1735156966.123681,-542,-212,51
1735156966.15424,-542,-212,51
1735156966.183445,-542,-212,51
1735156966.214112,-542,-212,51
1735156966.243833,128,1051,436
1735156966.274476,128,1051,436
1735156966.306379,128,1051,436
1735156966.335892,443,-2000,-1014
1735156966.363969,443,-2000,-1014
1735156966.394187,443,-2000,-1014
1735156966.454262,-1703,1999,1445
1735156966.483617,-1703,1999,1445
1735156966.514206,-897,49,468
1735156966.544191,-90,-1900,-509
1735156966.574462,-90,-1900,-509
1735156966.606678,-90,-1900,-509
1735156966.636245,-416,-659,-86
1735156966.6637812,-416,-659,-86
1735156966.693295,-416,-659,-86
1735156966.724315,152,1999,442
1735156966.75353,152,1999,442
1735156966.784276,152,1999,442
1735156966.813319,266,0,-86
1735156966.844029,380,-2000,-615
1735156966.874812,380,-2000,-615
1735156966.9046311,380,-2000,-615
1735156966.933364,-1865,1999,1999
1735156966.963474,-1865,1999,1999
1735156967.023584,250,-662,-370
1735156967.053487,250,-662,-370
1735156967.114495,209,-1106,-369
1735156967.1442308,169,-1551,-369
1735156967.204677,169,-1551,-369
1735156967.2370539,113,1999,1424
1735156967.266339,113,1999,1424
1735156967.293998,113,1999,1424
1735156967.3243048,-95,-2000,-941
1735156967.354203,-95,-2000,-941
1735156967.383595,-95,-2000,-941
1735156967.413576,-236,-346,-503
1735156967.444544,-377,1306,-65
1735156967.476574,-377,1306,-65
1735156967.506422,-377,1306,-65
1735156967.5361369,550,631,75
1735156967.5638962,550,631,75
1735156967.594383,550,631,75
1735156967.623252,80,-2000,-602
1735156967.654224,80,-2000,-602
1735156967.683529,80,-2000,-602
1735156967.714176,-361,0,698
1735156967.7434502,-803,1999,1999
1735156967.775537,-803,1999,1999
1735156967.806577,-803,1999,1999
1735156967.836131,200,-1220,-351
1735156967.864022,200,-1220,-351
1735156967.894284,200,-1220,-351
1735156967.9543219,50,-1131,-59
1735156967.9842691,50,-1131,-59
1735156968.013474,333,434,263
1735156968.04421,616,1999,587
1735156968.075922,616,1999,587
1735156968.104337,616,1999,587
1735156968.133475,297,-2000,-562
1735156968.1643178,297,-2000,-562
1735156968.194011,297,-2000,-562
1735156968.224339,-897,1999,117
1735156968.254466,-897,1999,117
1735156968.283627,-897,1999,117
1735156968.3145118,-250,1074,49
1735156968.343512,397,149,-18
1735156968.377019,397,149,-18
1735156968.406668,397,149,-18
1735156968.434902,267,-2000,-491
1735156968.494282,267,-2000,-491
