Timestamp,X,Y,Z
1735156993.123716,312,1047,41
1735156993.154808,333,1062,44
1735156993.1845891,333,1062,44
1735156993.213753,333,1062,44
1735156993.2448058,333,1062,44
1735156993.2749891,388,1435,194
1735156993.3069131,388,1435,194
1735156993.336472,388,1435,194
1735156993.3644001,327,831,121
1735156993.394898,327,831,121
1735156993.423828,327,831,121
1735156993.454589,516,1322,200
1735156993.484735,516,1322,200
1735156993.514019,516,1322,200
1735156993.5447922,516,1322,200
1735156993.5767932,406,1381,130
1735156993.606988,406,1381,130
1735156993.636555,406,1381,130
1735156993.664271,291,100,163
1735156993.69475,291,100,163
1735156993.724694,291,100,163
1735156993.7546082,-849,-1808,319
1735156993.7838342,-849,-1808,319
1735156993.814622,-849,-1808,319
1735156993.844578,-849,-1808,319
1735156993.87681,-1368,1999,350
1735156993.906838,-1368,1999,350
1735156993.935015,-1368,1999,350
1735156993.964603,1013,511,900
1735156993.994565,1013,511,900
1735156994.024725,1013,511,900
1735156994.0538602,-1869,-2000,85
1735156994.084524,-1869,-2000,85
1735156994.113955,-1869,-2000,85
1735156994.144567,-1869,-2000,85
1735156994.177207,70,1999,1779
1735156994.207006,70,1999,1779
1735156994.236556,70,1999,1779
1735156994.264698,-762,1618,842
1735156994.294722,-762,1618,842
1735156994.3268878,-762,1618,842
1735156994.3540502,-1280,-994,-407
1735156994.384094,-1280,-994,-407
1735156994.414704,-1280,-994,-407
1735156994.4439628,9,502,796
1735156994.4768891,1298,1999,1999
1735156994.506764,1298,1999,1999
1735156994.5365398,1298,1999,1999
1735156994.564398,-223,910,621
1735156994.594635,-223,910,621
1735156994.623851,-223,910,621
1735156994.654621,-249,-1410,706
1735156994.6838,-249,-1410,706
1735156994.714537,-249,-1410,706
1735156994.744552,858,-729,1352
1735156994.7766988,1967,-47,1999
1735156994.8070579,1967,-47,1999
1735156994.8365371,1967,-47,1999
1735156994.864449,-2000,1999,569
1735156994.89468,-2000,1999,569
1735156994.923763,-2000,1999,569
1735156994.954701,-1156,-362,20
1735156994.984658,-1156,-362,20
1735156995.0136268,-1156,-362,20
1735156995.044617,-999,-868,-490
1735156995.076869,-842,-1374,-1002
1735156995.106668,-842,-1374,-1002
1735156995.194873,-38,1169,1999
1735156995.196328,-38,1169,1999
1735156995.22418,-38,1169,1999
1735156995.2546911,1116,-330,1999
1735156995.283802,1116,-330,1999
1735156995.314754,1116,-330,1999
1735156995.344091,-441,-1165,1022
1735156995.379599,-2000,-2000,44
1735156995.408831,-2000,-2000,44
1735156995.436794,-2000,-2000,44
1735156995.464695,1999,1999,1848
1735156995.4940338,1999,1999,1848
1735156995.525207,1999,1999,1848
1735156995.554843,1999,-1941,1805
1735156995.5848708,1999,-1941,1805
1735156995.614162,1999,-1941,1805
1735156995.644049,847,-1264,1272
1735156995.675274,-305,-586,738
1735156995.707175,-305,-586,738
1735156995.736753,-305,-586,738
1735156995.764671,-767,-62,-642
1735156995.794791,-767,-62,-642
1735156995.824678,-767,-62,-642
1735156995.854004,974,-2000,1171
1735156995.884886,974,-2000,1171
1735156995.914399,974,-2000,1171
1735156995.9449239,740,-1713,870
1735156995.9751449,506,-1427,568
1735156996.00408,506,-1427,568
1735156996.034997,506,-1427,568
1735156996.064037,-2000,1999,-2000
1735156996.094937,-2000,1999,-2000
1735156996.123989,-2000,1999,-2000
1735156996.154701,-202,66,440
1735156996.183851,-202,66,440
1735156996.214846,-202,66,440
1735156996.244374,13,-952,559
1735156996.27489,229,-1970,677
1735156996.307203,229,-1970,677
1735156996.336479,229,-1970,677
1735156996.36433,37,64,776
1735156996.3940659,37,64,776
1735156996.424841,37,64,776
1735156996.454846,-1958,1129,-439
1735156996.484041,-1958,1129,-439
1735156996.5140412,-1958,1129,-439
1735156996.544606,378,-1376,425
1735156996.577288,378,-1376,425
1735156996.606987,378,-1376,425
1735156996.636853,378,-1376,425
1735156996.6665258,546,-1611,492
1735156996.694384,546,-1611,492
1735156996.724664,546,-1611,492
1735156996.754645,-2000,1999,-1468
1735156996.783853,-2000,1999,-1468
1735156996.844683,-966,-100,-196
1735156996.875565,-966,-100,-196
1735156996.905388,-966,-100,-196
1735156996.9350069,-966,-100,-196
1735156996.994022,844,-1209,1999
1735156997.02426,844,-1209,1999
1735156997.053814,91,744,876
1735156997.0838468,91,744,876
1735156997.114645,91,744,876
1735156997.144643,334,613,525
1735156997.175475,334,613,525
1735156997.205506,334,613,525
1735156997.23674,334,613,525
1735156997.264454,-528,441,1130
1735156997.294768,-528,441,1130
1735156997.3239949,-528,441,1130
1735156997.354686,-1502,1391,907
1735156997.384825,-1502,1391,907
1735156997.414023,-1502,1391,907
1735156997.444672,-3,1999,951
1735156997.475276,-3,1999,951
1735156997.507005,-3,1999,951
1735156997.5366578,-3,1999,951
1735156997.564379,-41,599,600
1735156997.594812,-41,599,600
1735156997.6246002,-41,599,600
1735156997.6537228,-251,842,741
1735156997.684615,-251,842,741
1735156997.714062,-251,842,741
1735156997.7768981,-465,1196,679
1735156997.8069918,-465,1196,679
1735156997.836614,-465,1196,679
1735156997.864347,-340,879,811
1735156997.8947158,-340,879,811
1735156997.923979,-340,879,811
1735156997.954587,-558,596,543
1735156997.983773,-558,596,543
1735156998.0145469,-558,596,543
1735156998.043804,-370,298,390
1735156998.0747662,-370,298,390
1735156998.106818,-370,298,390
