Timestamp,X,Y,Z
1735157144.26585,179,928,207
1735157144.2956219,217,936,185
1735157144.326891,217,936,185
1735157144.356887,217,936,185
1735157144.388723,242,938,225
1735157144.417877,242,938,225
1735157144.4485052,242,938,225
1735157144.4759839,221,936,134
1735157144.505762,221,936,134
1735157144.536027,221,936,134
1735157144.5657291,221,936,134
1735157144.595947,238,981,132
1735157144.625803,238,981,132
1735157144.655892,238,981,132
1735157144.688777,264,1005,138
1735157144.71573,264,1005,138
1735157144.746659,264,1005,138
1735157144.7757702,169,932,130
1735157144.806876,169,932,130
1735157144.836019,169,932,130
1735157144.866632,169,932,130
1735157144.8958342,174,916,104
1735157144.9266062,174,916,104
1735157144.956873,174,916,104
1735157144.9887848,189,937,49
1735157145.020087,189,937,49
1735157145.048482,189,937,49
1735157145.076173,520,1270,429
1735157145.106604,520,1270,429
1735157145.135725,520,1270,429
1735157145.166494,-531,-152,-147
1735157145.195888,-1583,-1575,-724
1735157145.257115,-1583,-1575,-724
1735157145.2887502,1999,1999,1812
1735157145.318536,1999,1999,1812
1735157145.3469849,1999,1999,1812
1735157145.376107,-502,-410,-413
1735157145.4070039,-502,-410,-413
1735157145.436346,-502,-410,-413
1735157145.4968262,-2000,-2000,-1070
1735157145.557257,-2000,-2000,-1070
1735157145.618643,1135,1999,984
1735157145.6488209,1135,1999,984
1735157145.6765802,1999,1999,898
1735157145.706847,1999,1999,898
1735157145.7368782,1999,1999,898
1735157145.766241,0,252,108
1735157145.7962172,-2000,-1495,-681
1735157145.826954,-2000,-1495,-681
1735157145.8897438,-2000,-2000,-1437
1735157145.9469461,-2000,-2000,-1437
1735157146.007087,1999,1999,1999
1735157146.0363772,1999,1999,1999
1735157146.066899,1999,1999,1230
1735157146.0959659,1999,1999,460
1735157146.126765,1999,1999,460
1735157146.157255,1999,1999,460
1735157146.1892521,-2000,-1898,-1166
1735157146.219062,-2000,-1898,-1166
1735157146.276754,1679,1999,27
1735157146.306033,1679,1999,27
1735157146.336711,1679,1999,27
1735157146.367009,-92,229,-11
1735157146.3961,-1863,-1540,-51
1735157146.426751,-1863,-1540,-51
1735157146.457011,-1863,-1540,-51
1735157146.517157,-981,-1498,387
1735157146.5485928,-981,-1498,387
1735157146.5762198,1999,1999,-2000
1735157146.606637,1999,1999,-2000
1735157146.669183,0,0,-824
1735157146.697807,-2000,-2000,350
1735157146.729239,-2000,-2000,350
1735157146.786752,-33,94,-22
1735157146.815837,-33,94,-22
1735157146.846653,-33,94,-22
1735157146.876039,1999,1999,-1712
1735157146.9057941,1999,1999,-1712
1735157146.935832,1999,1999,-1712
1735157146.966152,0,0,-789
1735157146.997371,-2000,-2000,133
1735157147.027105,-2000,-2000,133
1735157147.086061,1999,1999,-2000
1735157147.1167219,1999,1999,-2000
1735157147.145781,1999,1999,-2000
1735157147.206569,-2000,-2000,290
1735157147.2358348,-2000,-2000,290
1735157147.267183,-62,176,-279
1735157147.327884,-62,176,-279
1735157147.3558779,-62,176,-279
1735157147.386664,1999,1085,-1493
1735157147.417002,1999,1085,-1493
1735157147.4459982,1999,1085,-1493
1735157147.476757,-383,-2000,-333
1735157147.536018,-383,-2000,-333
1735157147.566923,1999,1999,1999
1735157147.629227,1999,1999,1999
1735157147.658655,1999,1999,1999
1735157147.68634,-2000,-2000,-1910
1735157147.716786,-2000,-2000,-1910
1735157147.7769449,1999,1999,1999
1735157147.805922,1999,1999,1999
1735157147.8367062,1999,1999,1999
1735157147.867003,-2000,-2000,-2000
1735157147.898613,-2000,-2000,-2000
1735157147.956664,-2000,-2000,-2000
1735157148.016928,1999,1999,877
1735157148.0459158,1999,1999,877
1735157148.0769632,-2000,-2000,-2000
1735157148.105834,-2000,-2000,-2000
1735157148.167534,1999,1999,1506
1735157148.228863,1999,1999,1506
1735157148.256799,1999,1999,1506
1735157148.28661,-2000,-2000,-2000
1735157148.3164449,-2000,-2000,-2000
1735157148.376816,1999,1999,1999
1735157148.4067788,1999,1999,1999
1735157148.436073,1999,1999,1999
1735157148.467433,-2000,-1756,-2000
1735157148.498883,-2000,-1756,-2000
1735157148.556747,0,49,-499
1735157148.586617,1999,1855,1000
1735157148.615872,1999,1855,1000
1735157148.646595,1999,1855,1000
1735157148.6760478,-480,-343,-1477
1735157148.706676,-480,-343,-1477
1735157148.766326,-2000,-2000,-2000
1735157148.8286579,-2000,-2000,-2000
1735157148.85638,0,0,0
1735157148.8868532,1999,1999,1999
1735157148.946679,1999,1999,1999
1735157148.9758651,-2000,-1738,-2000
1735157149.006499,-2000,-1738,-2000
1735157149.066947,-1260,-210,-756
1735157149.1294248,-1260,-210,-756
1735157149.1583948,369,894,528
1735157149.186353,1999,1999,1814
1735157149.2167091,1999,1999,1814
1735157149.2460842,1999,1999,1814
