Timestamp,X,Y,Z
1735157014.4249759,-210,253,-1041
1735157014.485093,-210,253,-1041
1735157014.5147362,-458,231,-969
1735157014.5450728,-458,231,-969
1735157014.57724,-458,231,-969
1735157014.607425,-372,318,-1146
1735157014.6368861,-372,318,-1146
1735157014.664727,-372,318,-1146
1735157014.694908,-371,276,-1006
1735157014.724334,-370,234,-865
1735157014.754466,-370,234,-865
1735157014.784252,-370,234,-865
1735157014.814369,-486,184,-1120
1735157014.8443289,-486,184,-1120
1735157014.8754199,-486,184,-1120
1735157014.9057238,42,319,-1825
1735157014.9353049,42,319,-1825
1735157014.964226,42,319,-1825
1735157014.995175,577,25,-1071
1735157015.024215,1112,-267,-317
1735157015.0550048,1112,-267,-317
1735157015.0842948,1112,-267,-317
1735157015.145035,-212,-341,173
1735157015.176399,-212,-341,173
1735157015.2055879,67,-682,-1200
1735157015.235127,67,-682,-1200
1735157015.264012,67,-682,-1200
1735157015.293979,114,-409,-1138
1735157015.324287,160,-135,-1076
1735157015.3544042,160,-135,-1076
1735157015.3844962,160,-135,-1076
1735157015.414581,716,-605,-30
1735157015.445452,716,-605,-30
1735157015.476437,716,-605,-30
1735157015.507398,265,62,191
1735157015.53696,265,62,191
1735157015.564933,265,62,191
1735157015.595243,-234,50,-323
1735157015.6244538,-734,37,-839
1735157015.655061,-734,37,-839
1735157015.684368,-734,37,-839
1735157015.715106,485,-264,-1112
1735157015.74422,485,-264,-1112
1735157015.805892,929,239,503
1735157015.835698,929,239,503
1735157015.8658822,929,239,503
1735157015.8942451,671,-239,191
1735157015.924226,413,-718,-120
1735157015.954762,413,-718,-120
1735157015.984112,413,-718,-120
1735157016.015136,748,604,-1445
1735157016.044384,748,604,-1445
1735157016.075304,748,604,-1445
1735157016.1372318,1006,-255,-1099
1735157016.137581,1006,-255,-1099
1735157016.164877,1006,-255,-1099
1735157016.195128,535,-271,-506
1735157016.2239969,64,-287,85
1735157016.255279,64,-287,85
1735157016.285082,64,-287,85
1735157016.315037,-265,128,499
1735157016.344317,-265,128,499
1735157016.377124,-265,128,499
1735157016.407327,-398,-525,-728
1735157016.436831,-398,-525,-728
1735157016.4949849,1029,670,-2000
1735157016.5242,1029,670,-2000
1735157016.5548549,1029,670,-2000
1735157016.584142,1029,670,-2000
1735157016.614935,-1076,-45,160
1735157016.6441789,-1076,-45,160
1735157016.675654,-1076,-45,160
1735157016.705473,-518,293,390
1735157016.7352462,-518,293,390
1735157016.764081,-518,293,390
1735157016.794265,-88,-166,-1807
1735157016.8243148,-88,-166,-1807
1735157016.853856,-88,-166,-1807
1735157016.8842309,-88,-166,-1807
1735157016.914473,588,-184,-1265
1735157016.944215,588,-184,-1265
1735157017.007194,-377,-476,782
1735157017.036822,-377,-476,782
1735157017.0646882,-377,-476,782
1735157017.094996,-312,204,365
1735157017.1241899,-312,204,365
1735157017.154891,-312,204,365
1735157017.184235,-312,204,365
1735157017.21503,1366,-147,-1352
1735157017.2444339,1366,-147,-1352
1735157017.2773252,1366,-147,-1352
1735157017.305739,-181,46,-941
1735157017.33525,-181,46,-941
1735157017.364414,-181,46,-941
1735157017.3943849,469,238,-923
1735157017.424344,469,238,-923
1735157017.45406,469,238,-923
1735157017.484166,469,238,-923
1735157017.5149498,80,1352,-982
1735157017.544788,80,1352,-982
1735157017.575489,80,1352,-982
1735157017.60688,735,637,-140
1735157017.636758,735,637,-140
1735157017.66469,735,637,-140
1735157017.6949198,-122,736,-5
1735157017.7240279,-122,736,-5
1735157017.754984,-122,736,-5
1735157017.784052,-122,736,-5
1735157017.814919,31,1294,78
1735157017.844081,31,1294,78
1735157017.877154,31,1294,78
1735157017.9073012,567,1273,659
1735157017.936913,567,1273,659
1735157017.964579,567,1273,659
1735157017.9949281,-410,-972,-1293
1735157018.0250828,-410,-972,-1293
1735157018.054106,-410,-972,-1293
1735157018.084983,135,-945,-996
1735157018.114912,680,-919,-699
1735157018.144223,680,-919,-699
1735157018.176269,680,-919,-699
1735157018.20645,359,-226,-964
1735157018.237002,359,-226,-964
1735157018.264856,359,-226,-964
1735157018.2950609,375,-194,-330
1735157018.32428,375,-194,-330
1735157018.355097,375,-194,-330
1735157018.384935,-50,206,133
1735157018.414902,-475,607,597
1735157018.444899,-475,607,597
1735157018.4750779,-475,607,597
1735157018.507123,13,1062,-1083
1735157018.536797,13,1062,-1083
1735157018.5645518,13,1062,-1083
1735157018.594851,-1255,-1514,-325
1735157018.62404,-1255,-1514,-325
1735157018.654923,-1255,-1514,-325
1735157018.6840692,-507,-1232,-699
1735157018.714302,240,-951,-1074
1735157018.744936,240,-951,-1074
1735157018.777316,240,-951,-1074
1735157018.8072991,691,-368,-648
1735157018.834841,691,-368,-648
1735157018.865104,691,-368,-648
1735157018.8940191,121,658,1945
1735157018.924818,121,658,1945
1735157018.954248,121,658,1945
1735157018.984852,437,559,940
1735157019.014064,752,459,-65
1735157019.044883,752,459,-65
1735157019.077185,752,459,-65
1735157019.107061,-146,-1471,-1772
1735157019.136884,-146,-1471,-1772
1735157019.166856,-146,-1471,-1772
1735157019.194556,-385,-1053,-1031
1735157019.2247539,-385,-1053,-1031
1735157019.255122,-385,-1053,-1031
1735157019.2851222,-65,-636,-793
1735157019.314632,253,-218,-555
1735157019.3451679,253,-218,-555
1735157019.379166,253,-218,-555
