Timestamp,X,Y,Z
1735157073.075425,-813,124,538
1735157073.1062,-813,124,538
1735157073.137464,-813,124,538
1735157073.167711,-828,129,530
1735157073.1950788,-828,129,530
1735157073.225135,-828,129,530
1735157073.25514,-798,111,544
1735157073.2850182,-798,111,544
1735157073.315274,-798,111,544
1735157073.344867,-798,111,544
1735157073.3751092,-834,123,552
1735157073.4052758,-834,123,552
1735157073.437907,-834,123,552
1735157073.4678578,-806,130,534
1735157073.4968162,-806,130,534
1735157073.524883,-806,130,534
1735157073.555587,-833,143,542
1735157073.584924,-833,143,542
1735157073.615631,-833,143,542
1735157073.644823,-833,143,542
1735157073.6756139,-818,122,562
1735157073.70515,-818,122,562
1735157073.7379699,-818,122,562
1735157073.767835,-825,115,533
1735157073.7954948,-825,115,533
1735157073.8256562,-825,115,533
1735157073.8548899,-798,134,536
1735157073.8856802,-798,134,536
1735157073.915197,-798,134,536
1735157073.945654,-683,128,690
1735157073.975956,-568,122,844
1735157074.0077498,-568,122,844
1735157074.0379589,-568,122,844
1735157074.0676239,-1928,182,-1848
1735157074.095315,-1928,182,-1848
1735157074.125692,-1928,182,-1848
1735157074.1549098,-999,-1114,-1537
1735157074.18482,-999,-1114,-1537
1735157074.245399,21,343,-1689
1735157074.2752168,1042,1800,-1841
1735157074.306348,1042,1800,-1841
1735157074.3350148,1042,1800,-1841
1735157074.3648798,-890,1999,-466
1735157074.395741,-890,1999,-466
1735157074.425966,-890,1999,-466
1735157074.454804,1137,-333,-522
1735157074.485743,1137,-333,-522
1735157074.515115,1137,-333,-522
1735157074.545591,119,-573,-85
1735157074.574753,-898,-814,351
1735157074.607593,-898,-814,351
1735157074.6379058,-898,-814,351
1735157074.667697,1639,1999,-221
1735157074.695576,1639,1999,-221
1735157074.725792,1639,1999,-221
1735157074.756023,-1082,1823,282
1735157074.785034,-1082,1823,282
1735157074.815744,-1082,1823,282
1735157074.844954,-403,217,450
1735157074.875659,275,-1388,618
1735157074.9058938,275,-1388,618
1735157074.937925,275,-1388,618
1735157074.9676049,-510,-724,-1112
1735157074.9955041,-510,-724,-1112
1735157075.0257092,-510,-724,-1112
1735157075.0857139,-868,1381,834
1735157075.115056,-868,1381,834
1735157075.1456351,470,632,188
1735157075.174879,1808,-116,-457
1735157075.206016,1808,-116,-457
1735157075.234771,1808,-116,-457
1735157075.265714,-1905,214,-1011
1735157075.294894,-1905,214,-1011
1735157075.3251011,-1905,214,-1011
1735157075.3556118,-450,-288,728
1735157075.385056,-450,-288,728
1735157075.415154,-450,-288,728
1735157075.475001,-878,-216,552
1735157075.505758,-878,-216,552
1735157075.538305,-878,-216,552
1735157075.567971,-804,-212,486
1735157075.59585,-804,-212,486
1735157075.6259189,-804,-212,486
1735157075.6561239,-795,-192,492
1735157075.6857321,-795,-192,492
1735157075.716119,-795,-192,492
1735157075.745271,-545,-167,537
1735157075.77599,-295,-142,582
1735157075.806355,-295,-142,582
1735157075.838006,-295,-142,582
1735157075.867894,909,804,-442
1735157075.895447,909,804,-442
1735157075.925827,909,804,-442
1735157075.9558988,-1446,1999,252
1735157075.985798,-1446,1999,252
1735157076.015098,-1446,1999,252
1735157076.0459352,753,1962,539
1735157076.075404,753,1962,539
1735157076.107998,753,1962,539
1735157076.1401238,753,1962,539
1735157076.165521,-945,-1584,-1450
1735157076.1957939,-945,-1584,-1450
1735157076.225746,-945,-1584,-1450
1735157076.255091,1734,1950,1118
1735157076.285891,1734,1950,1118
1735157076.315298,1734,1950,1118
1735157076.34587,-2000,1096,770
1735157076.374975,-2000,1096,770
1735157076.406585,-2000,1096,770
1735157076.436925,-2000,1096,770
1735157076.466969,1150,618,960
1735157076.4948502,1150,618,960
1735157076.52579,1150,618,960
1735157076.555093,-979,-680,-182
1735157076.5855901,-979,-680,-182
1735157076.645796,1999,1505,582
1735157076.674974,1999,1505,582
1735157076.707547,1999,1505,582
1735157076.73781,1999,1505,582
1735157076.765672,-957,829,-119
1735157076.795755,-957,829,-119
1735157076.825053,-957,829,-119
1735157076.855699,-1330,187,733
1735157076.8848739,-1330,187,733
1735157076.915703,-1330,187,733
1735157076.9449348,-1111,-359,-312
1735157076.9756422,-1111,-359,-312
1735157077.0379179,-1111,-359,-312
1735157077.067637,346,211,284
1735157077.095233,346,211,284
1735157077.125567,346,211,284
1735157077.155016,953,1773,309
1735157077.1849759,953,1773,309
1735157077.215778,953,1773,309
1735157077.246034,-229,929,117
1735157077.2754612,-229,929,117
1735157077.3055098,-229,929,117
1735157077.3397279,-229,929,117
1735157077.3679302,-655,1033,-311
1735157077.395196,-655,1033,-311
1735157077.4258618,-655,1033,-311
1735157077.456011,-1396,-118,-482
1735157077.485037,-1396,-118,-482
1735157077.5158541,-1396,-118,-482
1735157077.544996,-436,-300,207
1735157077.575764,-436,-300,207
1735157077.608033,-436,-300,207
1735157077.63696,-436,-300,207
1735157077.6677299,-805,-265,-35
1735157077.695389,-805,-265,-35
1735157077.725843,-805,-265,-35
1735157077.785881,-1046,-129,-102
1735157077.814959,-1046,-129,-102
1735157077.875913,-951,-257,63
1735157077.906028,-951,-257,63
1735157077.937925,-876,-107,113
1735157077.9677188,-802,41,163
1735157077.9954891,-802,41,163
1735157078.025679,-802,41,163
1735157078.054792,-1291,1679,-1077
