Timestamp,X,Y,Z
1735157053.8163168,-757,1999,925
1735157053.844867,-757,1999,925
1735157053.8754199,-757,1999,925
1735157053.905504,1699,877,300
1735157053.934709,1699,877,300
1735157053.965344,1699,877,300
1735157053.994884,773,1158,-849
1735157054.025434,-152,1439,-2000
1735157054.085641,-152,1439,-2000
1735157054.1175628,-1330,1531,91
1735157054.14607,-1330,1531,91
1735157054.1773329,-1330,1531,91
1735157054.204971,1898,1697,1999
1735157054.235897,1898,1697,1999
1735157054.2648928,1898,1697,1999
1735157054.2955961,613,839,907
1735157054.327435,-671,-18,-185
1735157054.355238,-671,-18,-185
1735157054.385368,-671,-18,-185
1735157054.415762,-1798,1999,-1187
1735157054.477406,-1798,1999,-1187
1735157054.5354502,1999,794,1999
1735157054.565505,1999,794,1999
1735157054.594975,725,518,1196
1735157054.6253068,-548,241,394
1735157054.6554759,-548,241,394
1735157054.685347,-548,241,394
1735157054.717719,561,928,-2000
1735157054.747285,561,928,-2000
1735157054.7751281,561,928,-2000
1735157054.805469,1167,1999,1828
1735157054.834904,1167,1999,1828
1735157054.895423,1030,1536,894
1735157054.9246411,894,1072,-39
1735157054.9553652,894,1072,-39
1735157054.985269,894,1072,-39
1735157055.0157912,293,1999,-2000
1735157055.047384,293,1999,-2000
1735157055.077377,293,1999,-2000
1735157055.105207,-898,1805,1455
1735157055.13537,-898,1805,1455
1735157055.1954181,550,1665,990
1735157055.225746,1999,1526,525
1735157055.254434,1999,1526,525
1735157055.285248,1999,1526,525
1735157055.319026,-1273,634,-981
1735157055.349448,-1273,634,-981
1735157055.375871,-1273,634,-981
1735157055.4058821,-354,674,-1811
1735157055.465871,-354,674,-1811
1735157055.494959,822,1337,94
1735157055.5256488,1999,1999,1999
1735157055.555767,1999,1999,1999
1735157055.58477,1999,1999,1999
1735157055.616072,-1578,202,-104
1735157055.6476831,-1578,202,-104
1735157055.677472,-1578,202,-104
1735157055.705292,834,1568,-2000
1735157055.735672,834,1568,-2000
1735157055.7650251,834,1568,-2000
1735157055.7956202,1417,1784,0
1735157055.8248441,1999,1999,1999
1735157055.855813,1999,1999,1999
1735157055.884906,1999,1999,1999
1735157055.917783,-1304,621,-152
1735157055.946115,-1304,621,-152
1735157055.9748092,-1304,621,-152
1735157056.0059268,-1573,396,-763
1735157056.034741,-1573,396,-763
1735157056.0656111,-1573,396,-763
1735157056.095592,-1855,1255,1999
1735157056.155755,-1855,1255,1999
1735157056.1855512,-1855,1255,1999
1735157056.2478888,-72,-455,-483
1735157056.27731,-72,-455,-483
1735157056.305233,-102,-251,-760
1735157056.335563,-102,-251,-760
1735157056.365574,-102,-251,-760
1735157056.394801,253,1999,1999
1735157056.42578,253,1999,1999
1735157056.454527,253,1999,1999
1735157056.4854028,253,1999,1999
1735157056.5168378,-352,-1658,-93
1735157056.547905,-352,-1658,-93
1735157056.577348,-352,-1658,-93
1735157056.604673,123,-612,334
1735157056.635493,123,-612,334
1735157056.664674,123,-612,334
1735157056.695439,1999,1999,-1491
1735157056.725557,1999,1999,-1491
1735157056.75573,1999,1999,-1491
1735157056.7847219,1999,1999,-1491
1735157056.848192,428,-44,-251
1735157056.877455,428,-44,-251
1735157056.904792,-773,-2000,519
1735157056.934726,-773,-2000,519
1735157056.964746,-773,-2000,519
1735157056.994921,1999,1999,592
1735157057.024812,1999,1999,592
1735157057.0548549,1999,1999,592
1735157057.084804,1999,1999,592
1735157057.11626,222,546,-131
1735157057.147779,222,546,-131
1735157057.177451,222,546,-131
1735157057.205246,-1021,-2000,673
1735157057.235599,-1021,-2000,673
1735157057.264626,-1021,-2000,673
1735157057.2957382,1999,1999,-1866
1735157057.3248708,1999,1999,-1866
1735157057.355556,1999,1999,-1866
1735157057.417769,163,391,-693
1735157057.448129,163,391,-693
1735157057.477511,163,391,-693
1735157057.505501,-1095,273,1510
1735157057.535851,-1095,273,1510
1735157057.59503,858,-305,-1032
1735157057.624835,858,-305,-1032
1735157057.655519,858,-305,-1032
1735157057.684899,773,-200,-1272
1735157057.745989,689,-95,-1512
1735157057.774861,689,-95,-1512
1735157057.8049111,-351,417,174
1735157057.834986,-351,417,174
1735157057.864832,-351,417,174
1735157057.894922,-21,-285,437
1735157057.924856,-21,-285,437
1735157057.954933,-21,-285,437
1735157057.9846778,989,-83,-773
1735157058.017088,1999,119,-1985
1735157058.047785,1999,119,-1985
1735157058.07675,1999,119,-1985
1735157058.106807,723,-569,905
1735157058.1347148,723,-569,905
1735157058.165699,723,-569,905
1735157058.194471,-466,911,236
1735157058.225461,-466,911,236
1735157058.254671,-466,911,236
1735157058.285543,766,-544,-445
1735157058.315845,1999,-2000,-1127
1735157058.377661,1999,-2000,-1127
1735157058.405578,14,126,35
1735157058.435599,14,126,35
1735157058.465497,14,126,35
1735157058.495578,-613,1139,-186
1735157058.525573,-613,1139,-186
1735157058.554954,-613,1139,-186
1735157058.5856938,693,-430,-9
1735157058.6176279,1999,-2000,168
1735157058.647833,1999,-2000,168
1735157058.677472,1999,-2000,168
1735157058.705339,365,1,-326
1735157058.735693,365,1,-326
1735157058.765604,365,1,-326
1735157058.794909,-1170,466,774
