Timestamp,Acc_X,Acc_Y,Acc_Z,Acc_Betrag,Ori_X,Ori_Y,Ori_Z,Ori_Betrag
1735573158501,41,-385,1151,1214.3751479670523,10929,-2972,1529,11428.633601616599
1735573158501,41,-385,1151,1214.3751479670523,10762,-2886,-421,11150.196455668392
1735573158511,41,-385,1151,1214.3751479670523,10604,-2846,-2376,11233.428149946036
1735573158541,-46,-180,885,904.2903294849503,10441,-2849,-4309,11648.981200087843
1735573158571,-46,-180,885,904.2903294849503,10131,-2914,-6276,12268.52611359653
1735573158601,-46,-180,885,904.2903294849503,9902,-3060,-8247,13244.856095858497
1735573158631,-46,-180,885,904.2903294849503,9759,-3260,-10221,14502.914258865354
1735573158661,115,-143,1155,1169.4866395132524,9643,-3539,-12089,15863.665749126209
1735573158691,115,-143,1155,1169.4866395132524,9587,-3852,-13913,17329.744429736984
1735573158721,115,-143,1155,1169.4866395132524,9626,-4168,-15758,18930.046592652645
1735573158751,-40,-235,967,995.9487938644236,9737,-4463,-17627,20626.164621664397
1735573158781,-40,-235,967,995.9487938644236,10094,-4671,16294,19728.190819231244
1735573158811,-40,-235,967,995.9487938644236,10461,-4793,14180,18261.37371612552
1735573158841,77,-136,826,840.655101691532,10778,-4841,12091,16905.408779440975
1735573158871,77,-136,826,840.655101691532,10837,-4908,10221,15684.31936680709
1735573158901,77,-136,826,840.655101691532,10908,-4964,8340,14600.731488524812
1735573158931,77,-136,826,840.655101691532,10984,-5007,6452,13687.461744238775
1735573158961,71,-125,1000,1010.2801591637837,11330,-4997,4384,13136.147266226882
1735573158991,71,-125,1000,1010.2801591637837,11597,-4914,2334,12809.580828426822
1735573159021,71,-125,1000,1010.2801591637837,11775,-4776,318,12710.701200169879
1735573159051,18,-129,1114,1121.5886055056017,11894,-4559,-1700,12850.74772143629
1735573159081,18,-129,1114,1121.5886055056017,11933,-4276,-3717,13209.721950139601
1735573159111,18,-129,1114,1121.5886055056017,11867,-3981,-5691,13749.964763591215
1735573159142,23,-80,1083,1086.194273599341,11686,-3693,-7619,14430.86989754949
1735573159172,23,-80,1083,1086.194273599341,11353,-3454,-9494,15197.261628332915
1735573159202,23,-80,1083,1086.194273599341,11024,-3292,-11378,16180.998856683724
1735573159231,23,-80,1083,1086.194273599341,10718,-3211,-13272,17358.91785221648
1735573159262,52,-106,1027,1033.7644799469558,10433,-3206,-15127,18653.472974221182
1735573159291,52,-106,1027,1033.7644799469558,10204,-3272,-16978,20076.854434895922
1735573159321,52,-106,1027,1033.7644799469558,10037,-3391,17166,20172.055076268258
1735573159351,25,-132,1008,1016.9134673117472,9965,-3530,15256,18560.91756891345
1735573159381,25,-132,1008,1016.9134673117472,9976,-3667,13298,17023.638535871232
1735573159411,25,-132,1008,1016.9134673117472,10026,-3797,11331,15599.020674388505
1735573159441,29,-44,1037,1038.338095227176,10097,-3912,9369,14318.91455383403
1735573159471,29,-44,1037,1038.338095227176,10101,-4026,7434,13172.062594749541
1735573159501,29,-44,1037,1038.338095227176,10139,-4136,5489,12248.87496874713
1735573159531,29,-44,1037,1038.338095227176,10204,-4235,3532,11598.787221084798
1735573159562,-27,-179,1057,1072.3893882354487,10438,-4284,1475,11378.93338586706
1735573159591,-27,-179,1057,1072.3893882354487,10685,-4261,-599,11518.86049051728
1735573159621,-27,-179,1057,1072.3893882354487,10871,-4179,-2660,11946.475714619772
1735573159651,109,-49,1057,1063.7344593459404,10899,-4087,-4610,12519.73921453638
1735573159680,109,-49,1057,1063.7344593459404,10769,-4048,-6438,13183.531734705992
1735573159712,109,-49,1057,1063.7344593459404,10654,-4037,-8267,14076.518532648617
1735573159742,184,-100,1192,1210.2561712298764,10574,-4046,-10106,15175.995123879027
1735573159771,184,-100,1192,1210.2561712298764,10536,-4074,-11884,16396.16503942309
1735573159801,184,-100,1192,1210.2561712298764,10513,-4109,-13664,17723.20360431488
1735573159831,184,-100,1192,1210.2561712298764,10504,-4149,-15448,19136.063362144265
1735573159861,-17,-67,1042,1044.2901895546083,10571,-4130,-17445,20811.7987209179
1735573159891,-17,-67,1042,1044.2901895546083,10645,-4071,16493,20047.646121178415
1735573159921,-17,-67,1042,1044.2901895546083,10684,-3996,14442,18403.457175215746
1735573159951,-53,-130,1127,1135.7103503974947,10730,-3921,12415,16871.25857782993
1735573159981,-53,-130,1127,1135.7103503974947,10794,-3823,10389,15461.471016691781
1735573160011,-53,-130,1127,1135.7103503974947,10813,-3712,8375,14171.821971786127
1735573160041,72,-81,1167,1172.0213308639054,10779,-3610,6401,13045.755708275394
1735573160071,72,-81,1167,1172.0213308639054,10600,-3598,4613,12107.244649382452
1735573160102,72,-81,1167,1172.0213308639054,10452,-3627,2821,11417.419761049341
1735573160131,72,-81,1167,1172.0213308639054,10339,-3688,1026,11024.923627853392
1735573160161,117,-147,953,971.3428848763963,10275,-3774,-792,10974.787697263215
1735573160191,117,-147,953,971.3428848763963,10255,-3874,-2602,11266.911954923586
1735573160222,117,-147,953,971.3428848763963,10265,-3977,-4418,11861.933990711632
1735573160254,0,-175,1001,1016.1820703003965,10363,-4056,-6302,12788.983892397395
1735573160281,0,-175,1001,1016.1820703003965,10537,-4076,-8283,14008.93407793755
1735573160312,0,-175,1001,1016.1820703003965,10681,-4055,-10261,15356.266050052662
1735573160342,0,-130,894,903.4024573798768,10789,-4001,-12233,16794.547061472065
1735573160372,0,-130,894,903.4024573798768,10818,-3928,-14201,18279.133157784043
1735573160401,0,-130,894,903.4024573798768,10819,-3849,-16161,19825.32428486354
1735573160431,0,-130,894,903.4024573798768,10795,-3770,17886,21228.610906039048
1735573160462,-98,-163,1164,1179.4358821063568,10861,-3665,15839,19551.661489500068
1735573160491,-98,-163,1164,1179.4358821063568,10899,-3527,13773,17914.33668880877
1735573160521,-98,-163,1164,1179.4358821063568,10884,-3383,11720,16348.227579771454
1735573160550,-33,-167,1132,1144.7279152706988,10809,-3254,9713,14891.788542683515
1735573160581,-33,-167,1132,1144.7279152706988,10692,-3164,7757,13583.107486875011
1735573160611,-33,-167,1132,1144.7279152706988,10574,-3105,5799,12453.067975402688
1735573160641,82,-131,1088,1098.9217442566144,10449,-3077,3845,11551.344294063787
1735573160671,82,-131,1088,1098.9217442566144,10241,-3122,2006,10892.612221134103
1735573160701,82,-131,1088,1098.9217442566144,10084,-3216,164,10585.679383015527
1735573160732,82,-131,1088,1098.9217442566144,9983,-3346,-1680,10662.00755017553
