Timestamp,Acc_X,Acc_Y,Acc_Z,Acc_Betrag,Ori_X,Ori_Y,Ori_Z,Ori_Betrag
1735576591156,129,-159,948,969.8587526026664,10023,-4125,-9074,14135.544913444264
1735576591156,129,-159,948,969.8587526026664,10046,-4044,-10802,15295.72672350026
1735576591167,129,-159,948,969.8587526026664,10043,-3960,-12525,16535.388534896905
1735576591196,51,-102,914,921.0868580106873,10014,-3885,-14220,17820.825485930778
1735576591227,51,-102,914,921.0868580106873,9963,-3820,-15952,19191.666759299464
1735576591258,51,-102,914,921.0868580106873,9906,-3767,-17683,20615.712793886123
1735576591288,51,-102,914,921.0868580106873,9846,-3727,16587,19645.93632281241
1735576591317,110,51,960,967.6264775211558,9718,-3724,14854,18136.951673310487
1735576591347,110,51,960,967.6264775211558,9566,-3764,13140,16683.394498722373
1735576591377,110,51,960,967.6264775211558,9450,-3835,11423,15313.218277031121
1735576591407,33,-172,1018,1032.9554685464423,9445,-3907,9633,14045.1900307543
1735576591437,33,-172,1018,1032.9554685464423,9599,-3936,7765,12958.70834612771
1735576591467,33,-172,1018,1032.9554685464423,9732,-3929,5899,12039.396413441997
1735576591497,165,-200,981,1014.6851728491946,9816,-3905,4069,11320.76154682184
1735576591527,165,-200,981,1014.6851728491946,9786,-3918,2450,10822.154129377386
1735576591557,165,-200,981,1014.6851728491946,9764,-3936,830,10560.146400500327
1735576591587,165,-200,981,1014.6851728491946,9750,-3958,-791,10552.437869990043
1735576591617,92,-78,998,1005.2621548630984,9801,-3945,-2557,10870.182841148533
1735576591646,92,-78,998,1005.2621548630984,9824,-3924,-4348,11437.388513117843
1735576591677,92,-78,998,1005.2621548630984,9836,-3898,-6136,12230.772502176631
1735576591707,24,4,957,957.3092499291961,9813,-3867,-7919,13189.36006787289
1735576591738,24,4,957,957.3092499291961,9762,-3841,-9734,14310.858849139699
1735576591767,24,4,957,957.3092499291961,9715,-3826,-11549,15569.16510285635
1735576591797,286,-25,998,1038.4724358402586,9678,-3829,-13366,16940.3329660311
1735576591827,286,-25,998,1038.4724358402586,9522,-3900,-14902,18109.337039218193
1735576591857,286,-25,998,1038.4724358402586,9408,-3998,-16440,19358.927346317512
1735576591887,286,-25,998,1038.4724358402586,9333,-4115,-17981,20672.553664218653
1735576591917,139,-223,1013,1046.5271138389105,9371,-4210,16416,19365.55697624006
1735576591947,139,-223,1013,1046.5271138389105,9507,-4274,14751,18062.17390017049
1735576591977,139,-223,1013,1046.5271138389105,9635,-4310,13084,16810.7222034034
1735576592007,229,-223,966,1017.5097051134205,9726,-4329,11445,15630.845850433047
1735576592037,229,-223,966,1017.5097051134205,9763,-4345,9874,14549.607211193023
1735576592067,229,-223,966,1017.5097051134205,9797,-4355,8303,13560.49567678114
1735576592097,90,-85,1026,1033.4413384416166,9850,-4355,6719,12693.836535894103
1735576592126,90,-85,1026,1033.4413384416166,9924,-4317,4951,11901.036341428422
1735576592157,90,-85,1026,1033.4413384416166,9973,-4265,3189,11305.780601090753
1735576592187,90,-85,1026,1033.4413384416166,9999,-4204,1432,10940.943332272587
1735576592218,13,-42,990,990.9757817424198,10032,-4131,-375,10855.727059943982
1735576592247,13,-42,990,990.9757817424198,10043,-4048,-2204,11050.147917562008
1735576592277,13,-42,990,990.9757817424198,10029,-3963,-4026,11510.642293112925
1735576592307,-4,-95,1024,1028.405075833448,10022,-3872,-5873,12244.386346403808
