Timestamp,Acc_X,Acc_Y,Acc_Z,Acc_Betrag,Ori_X,Ori_Y,Ori_Z,Ori_Betrag
1735561741277,-134,230,992,1027.0929850797347,-10008,4627,3443,11550.90654450983
1735561741278,-134,230,992,1027.0929850797347,-9948,4548,6843,12902.467089669324
1735561741289,-101,302,876,932.0842236622182,-10014,4473,10150,14943.574706207348
1735561741319,-101,302,876,932.0842236622182,-10169,4453,13390,17393.385811853885
1735561741348,-101,302,876,932.0842236622182,-10287,4488,16642,20072.88412261676
1735561741379,-101,300,824,882.7100316638528,-10343,4552,-16073,19647.892558745327
1735561741409,-101,300,824,882.7100316638528,-10334,4621,-12754,17053.14378641076
1735561741439,-101,300,824,882.7100316638528,-10270,4672,-9383,14674.507589694449
1735561741469,-101,300,824,882.7100316638528,-10182,4692,-5984,12708.117248436134
1735561741499,-117,302,944,998.0125249715055,-10098,4692,-2548,11422.642951611506
1735561741529,-117,302,944,998.0125249715055,-10039,4664,878,11104.29200804806
1735561741559,-117,302,944,998.0125249715055,-10026,4623,4273,11838.552867643917
1735561741589,-65,349,936,1001.0604377359041,-10119,4598,7564,13444.324490282135
1735561741649,-65,349,936,1001.0604377359041,-10265,4627,10792,15596.36553816305
1735561741650,-65,349,936,1001.0604377359041,-10338,4696,14063,18074.695820400408
1735561741680,-100,281,1000,1043.5329415020879,-10324,4771,17403,20789.70480790913
1735561741709,-100,281,1000,1043.5329415020879,-10164,4804,-15152,18867.125271222427
1735561741739,-100,281,1000,1043.5329415020879,-10031,4778,-11710,16142.315354372186
1735561741769,-32,312,734,798.2004760710181,-9955,4712,-8299,13790.51739420969
1735561741799,-32,312,734,798.2004760710181,-10023,4638,-5007,12126.071993848625
1735561741829,-32,312,734,798.2004760710181,-10130,4600,-1758,11263.545800501723
1735561741859,-32,312,734,798.2004760710181,-10232,4604,1480,11317.289428127215
1735561741890,-48,252,1026,1057.5840392139057,-10260,4634,4754,12220.559397998113
1735561741921,-48,252,1026,1057.5840392139057,-10213,4653,8068,13822.02597306198
1735561741950,-48,252,1026,1057.5840392139057,-10166,4652,11388,15958.546425035081
1735561741979,-85,308,998,1047.8993272256644,-10129,4633,14715,18455.149823287808
1735561742009,-85,308,998,1047.8993272256644,-10123,4607,-17901,21074.756914375073
1735561742039,-85,308,998,1047.8993272256644,-10140,4586,-14537,18307.795197674677
1735561742069,-93,326,824,891.011223273871,-10167,4577,-11190,15796.61096564703
1735561742099,-93,326,824,891.011223273871,-10191,4585,-7839,13650.224430389413
1735561742129,-93,326,824,891.011223273871,-10200,4598,-4479,12051.682247719611
1735561742159,-93,326,824,891.011223273871,-10195,4612,-1107,11244.288238923797
1735561742189,-131,257,942,985.1771414319355,-10134,4616,2300,11370.814042978629
1735561742219,-131,257,942,985.1771414319355,-10068,4590,5712,12452.295691959776
1735561742249,-131,257,942,985.1771414319355,-10047,4549,9093,14293.993808589676
1735561742279,-116,306,945,1000.0584982889751,-10067,4509,12445,16629.900631092176
1735561742309,-116,306,945,1000.0584982889751,-10154,4496,15767,19285.124344945252
1735561742339,-116,306,945,1000.0584982889751,-10222,4514,-16905,20264.365398403177
1735561742369,-56,261,954,990.6427206616925,-10250,4547,-13571,17604.25374731914
1735561742400,-56,261,954,990.6427206616925,-10259,4565,-10324,15253.56620597295
1735561742430,-56,261,954,990.6427206616925,-10250,4581,-7063,13264.01259046447
1735561742459,-56,261,954,990.6427206616925,-10231,4592,-3792,11838.035690096563
1735561742489,-65,269,1026,1062.6673985777488,-10259,4626,-493,11264.54641785456
1735561742520,-65,269,1026,1062.6673985777488,-10247,4664,2840,11611.180172575052
1735561742548,-65,269,1026,1062.6673985777488,-10206,4690,6201,12830.079384010061
1735561742579,-68,307,924,976.0373968245274,-10166,4693,9555,14719.708896578084
1735561742609,-68,307,924,976.0373968245274,-10153,4687,12897,17069.973257155383
1735561742639,-68,307,924,976.0373968245274,-10149,4678,16232,19706.945704497182
1735561742669,-117,302,955,1008.4235221374004,-10136,4663,-16423,19854.394828349716
1735561742699,-117,302,955,1008.4235221374004,-10070,4624,-13012,17090.887045440326
1735561742729,-117,302,955,1008.4235221374004,-10061,4572,-9642,14666.119766318561
1735561742759,-117,302,955,1008.4235221374004,-10100,4529,-6312,12742.181328171406
1735561742790,-83,313,893,949.8984156213758,-10161,4522,-2979,11513.854524007154
1735561742819,-83,313,893,949.8984156213758,-10216,4541,347,11185.157397193836
1735561742849,-83,313,893,949.8984156213758,-10237,4573,3696,11805.46119387125
1735561742879,-95,253,859,900.5081898572605,-10215,4599,7051,13236.82843433426
1735561742909,-95,253,859,900.5081898572605,-10153,4597,10414,15253.432859523786
1735561742939,-95,253,859,900.5081898572605,-10114,4576,13764,17682.773198794355
1735561742969,-74,295,932,980.3698281771018,-10112,4549,17094,20375.24922546961
1735561742999,-74,295,932,980.3698281771018,-10190,4543,-15613,19189.599214157653
1735561743029,-74,295,932,980.3698281771018,-10246,4564,-12312,16655.2080743532
1735561743059,-74,295,932,980.3698281771018,-10265,4599,-8987,14397.47182667846
1735561743089,-78,263,925,964.8201905018365,-10237,4628,-5657,12578.402203777712
1735561743119,-78,263,925,964.8201905018365,-10186,4639,-2310,11428.517707909456
1735561743149,-78,263,925,964.8201905018365,-10144,4630,1035,11198.609779789633
1735561743179,-109,272,874,921.8139725562853,-10134,4610,4369,11959.858569397884
1735561743209,-109,272,874,921.8139725562853,-10140,4592,7707,13538.97754632897
1735561743239,-109,272,874,921.8139725562853,-10159,4580,11033,15681.478565492478
1735561743269,-60,249,909,944.3950444596795,-10181,4578,14352,18182.15468529514
1735561743299,-60,249,909,944.3950444596795,-10215,4582,17609,20866.66791799783
1735561743330,-60,249,909,944.3950444596795,-10235,4597,-15124,18831.436748161304
1735561743359,-60,249,909,944.3950444596795,-10236,4614,-11845,16320.806260721312
1735561743389,-108,333,967,1028.417230505207,-10227,4630,-8495,14078.119689788122
1735561743420,-108,333,967,1028.417230505207,-10212,4647,-5111,12328.904006439501
1735561743449,-108,333,967,1028.417230505207,-10187,4655,-1717,11331.023034130678
1735561743479,-36,278,849,894.0810925190175,-10171,4652,1649,11305.288408528108
1735561743509,-36,278,849,894.0810925190175,-10176,4640,4950,12230.416019089456
1735561743539,-36,278,849,894.0810925190175,-10191,4632,8243,13901.760823723014
1735561743568,-58,250,972,1005.3099024678908,-10208,4630,11525,16076.87124411961
1735561743599,-58,250,972,1005.3099024678908,-10183,4625,14818,18564.946485244713
1735561743629,-58,250,972,1005.3099024678908,-10171,4613,-17895,21094.075827113167
1735561743659,-58,250,972,1005.3099024678908,-10173,4600,-14620,18395.49751977369
1735561743689,-44,272,942,981.470325583,-10176,4590,-11326,15902.746680998223
1735561743719,-44,272,942,981.470325583,-10195,4586,-8043,13771.683629825367
1735561743749,-44,272,942,981.470325583,-10210,4589,-4759,12163.515199151929
1735561743779,-33,271,875,916.5996945231872,-10219,4591,-1480,11300.2496432601
1735561743809,-33,271,875,916.5996945231872,-10230,4593,1787,11355.25948624689
1735561743839,-33,271,875,916.5996945231872,-10236,4598,5059,12308.97156548832
1735561743869,-139,243,960,999.9849998874984,-10241,4607,8330,13981.824988176615
1735561743899,-139,243,960,999.9849998874984,-10135,4611,11723,16168.125277842202
1735561743929,-139,243,960,999.9849998874984,-10062,4580,15101,18715.246324855038
1735561743959,-139,243,960,999.9849998874984,-10041,4532,-17556,20726.16320016804
1735561743989,-127,286,976,1024.9395104102487,-10118,4497,-14253,18048.405525142658
1735561744018,-127,286,976,1024.9395104102487,-10208,4500,-10964,15641.69300299683
1735561744049,-127,286,976,1024.9395104102487,-10265,4532,-7659,13585.636900786065
1735561744079,-25,237,958,987.1970421349529,-10287,4562,-4361,12068.659163303933
1735561744109,-25,237,958,987.1970421349529,-10308,4585,-1122,11337.370638732775
1735561744139,-25,237,958,987.1970421349529,-10304,4609,2135,11487.972928241083
1735561744169,-29,228,937,964.7766580924313,-10269,4630,5418,12499.759397684422
1735561744199,-29,228,937,964.7766580924313,-10196,4634,8732,14201.415281583733
1735561744230,-29,228,937,964.7766580924313,-10146,4613,12035,16403.118910743775
1735561744260,-29,228,937,964.7766580924313,-10130,4581,15315,18924.895931021656
1735561744290,-45,208,863,888.8520686818476,-10137,4551,-17418,20660.52017738179
1735561744320,-45,208,863,888.8520686818476,-10158,4527,-14167,18010.624142433266
1735561744349,-45,208,863,888.8520686818476,-10192,4515,-10930,15611.758036813151
1735561744379,-78,223,1001,1028.5008507531727,-10244,4518,-7705,13591.13258709516
1735561744409,-78,223,1001,1028.5008507531727,-10275,4541,-4453,12084.101745682217
1735561744439,-78,223,1001,1028.5008507531727,-10277,4570,-1180,11309.024228464628
1735561744469,-84,235,962,993.8435490558863,-10254,4594,2113,11433.027639256366
1735561744499,-84,235,962,993.8435490558863,-10218,4612,5431,12456.87878242379
1735561744529,-84,235,962,993.8435490558863,-10180,4614,8756,14198.201717118967
1735561744559,-84,235,962,993.8435490558863,-10153,4604,12077,16435.75839442768
1735561744589,-16,264,856,895.9285685812234,-10190,4581,15342,18978.899467566607
1735561744619,-16,264,856,895.9285685812234,-10257,4581,-17428,20734.67612479153
1735561744649,-16,264,856,895.9285685812234,-10301,4602,-14188,18127.006068294897
1735561744679,-74,283,937,981.5976772588656,-10299,4636,-10896,15693.460835647438
1735561744709,-74,283,937,981.5976772588656,-10244,4661,-7528,13540.134452803635
1735561744739,-74,283,937,981.5976772588656,-10186,4664,-4149,11946.618475535242
1735561744769,-43,239,980,1009.638549184806,-10138,4646,-777,11178.912693102133
1735561744799,-43,239,980,1009.638549184806,-10103,4606,2536,11389.343308549443
1735561744829,-43,239,980,1009.638549184806,-10114,4563,5813,12526.169965316612
1735561744860,-43,239,980,1009.638549184806,-10157,4532,9061,14345.919071289925
1735561744889,-31,254,1007,1039.002406156983,-10245,4524,12275,16616.32408205858
1735561744919,-31,254,1007,1039.002406156983,-10316,4547,15493,19160.5875170883
1735561744949,-31,254,1007,1039.002406156983,-10344,4588,-17261,20639.530057634547
1735561744979,-44,202,998,1019.1879120162288,-10312,4637,-13994,17990.862930943586
1735561745009,-44,202,998,1019.1879120162288,-10218,4658,-10696,15508.349493095646
1735561745039,-44,202,998,1019.1879120162288,-10138,4646,-7398,13382.629188616114
