Timestamp,Acc_X,Acc_Y,Acc_Z,Acc_Betrag,Ori_X,Ori_Y,Ori_Z,Ori_Betrag
1735578991709,132,-119,959,975.3286625543207,9846,-4158,17618,20606.469954846707
1735578991709,101,-94,953,962.9361349539231,9885,-4146,15874,19154.27933909287
1735578991713,101,-94,953,962.9361349539231,9913,-4125,14121,17739.38654519936
1735578991742,101,-94,953,962.9361349539231,9930,-4098,12370,16383.388050095133
1735578991773,163,-91,1008,1025.1409659163953,9914,-4073,10651,15110.278819399728
1735578991803,163,-91,1008,1025.1409659163953,9864,-4065,8982,13946.291442530519
1735578991833,163,-91,1008,1025.1409659163953,9821,-4067,7312,12901.855447957863
1735578991863,199,-123,966,993.9245444197462,9785,-4076,5641,12007.534384710294
1735578991893,199,-123,966,993.9245444197462,9758,-4095,4008,11315.99103039588
1735578991923,199,-123,966,993.9245444197462,9739,-4119,2374,10837.44241045829
1735578991952,199,-123,966,993.9245444197462,9730,-4146,738,10602.210146945778
1735578991983,106,-116,945,957.9754694145357,9779,-4159,-979,10671.671050027731
1735578992013,106,-116,945,957.9754694145357,9841,-4154,-2731,11025.396047308233
1735578992043,106,-116,945,957.9754694145357,9890,-4137,-4481,11619.218132043137
1735578992073,117,-100,970,982.1349194484432,9920,-4113,-6224,12412.145060383398
1735578992103,117,-100,970,982.1349194484432,9928,-4089,-7956,13363.49658584908
1735578992133,117,-100,970,982.1349194484432,9927,-4063,-9687,14453.07119611607
1735578992163,179,-105,1005,1026.2022217867197,9915,-4038,-11411,15646.839616996143
1735578992193,179,-105,1005,1026.2022217867197,9854,-4034,-13057,16848.13701867361
1735578992223,179,-105,1005,1026.2022217867197,9803,-4041,-14704,18128.323309120457
1735578992253,179,-105,1005,1026.2022217867197,9763,-4059,-16352,19472.533322605974
1735578992283,183,-120,965,989.501894894598,9744,-4078,17989,20860.9621302566
1735578992313,183,-120,965,989.501894894598,9736,-4100,16332,19450.80769531178
1735578992343,183,-120,965,989.501894894598,9735,-4124,14673,18085.20196182503
1735578992373,97,-115,938,949.9884209820665,9766,-4142,12977,16761.069446786503
1735578992403,97,-115,938,949.9884209820665,9832,-4139,11217,15479.684557509561
1735578992433,97,-115,938,949.9884209820665,9886,-4122,9458,14289.07428772067
1735578992463,137,-89,982,995.4968608689834,9924,-4096,7703,13213.599093358327
1735578992493,137,-89,982,995.4968608689834,9903,-4077,5995,12273.196934784351
1735578992523,137,-89,982,995.4968608689834,9880,-4063,4288,11511.268956982978
1735578992553,137,-89,982,995.4968608689834,9858,-4053,2581,10966.701144829287
1735578992583,203,-108,996,1022.1981216965721,9805,-4060,936,10653.530917024646
1735578992613,203,-108,996,1022.1981216965721,9755,-4081,-685,10596.4055698147
1735578992643,203,-108,996,1022.1981216965721,9718,-4111,-2309,10801.450180415592
1735578992673,154,-124,958,978.1901655608689,9717,-4141,-3963,11281.548608236371
1735578992703,154,-124,958,978.1901655608689,9754,-4159,-5660,12019.708690313588
1735578992733,154,-124,958,978.1901655608689,9789,-4169,-7357,12935.630290016796
1735578992763,97,-103,947,957.5108354478293,9824,-4173,-9055,13997.068621679326
1735578992793,97,-103,947,957.5108354478293,9882,-4159,-10818,15230.900465829327
1735578992823,97,-103,947,957.5108354478293,9925,-4134,-12579,16547.713497640692
1735578992853,97,-103,947,957.5108354478293,9953,-4101,-14337,17928.468395264554
1735578992884,142,-85,998,1011.6288845223826,9931,-4072,-16052,19309.91064194757
1735578992914,142,-85,998,1011.6288845223826,9892,-4054,-17750,20720.740334264123
1735578992943,142,-85,998,1011.6288845223826,9857,-4044,16551,19683.749287165796
1735578992974,224,-110,990,1020.9681679660732,9806,-4048,14889,18281.85606003942
1735578993002,224,-110,990,1020.9681679660732,9741,-4073,13290,16973.5237944276
1735578993033,224,-110,990,1020.9681679660732,9693,-4110,11688,15730.724490626615
1735578993064,137,-115,946,962.7616527469298,9664,-4154,10080,14568.97429471272
1735578993093,137,-115,946,962.7616527469298,9720,-4179,8360,13484.511151688073
1735578993123,137,-115,946,962.7616527469298,9772,-4192,6639,12535.596076772736
1735578993153,137,-115,946,962.7616527469298,9818,-4194,4919,11754.970055257478
1735578993183,97,-95,948,957.673221929067,9871,-4187,3172,11181.645406647449
