Timestamp,Acc_X,Acc_Y,Acc_Z,Acc_Betrag,Ori_X,Ori_Y,Ori_Z,Ori_Betrag
1735577191292,-27,-83,1003,1006.7904449288343,10194,-3905,10379,15062.878277407675
1735577191292,134,-100,1002,1015.8543202644757,10154,-3799,8582,13827.032978914891
1735577191296,134,-100,1002,1015.8543202644757,10036,-3740,6923,12752.914372801222
1735577191325,134,-100,1002,1015.8543202644757,9926,-3705,5263,11830.11707465315
1735577191356,113,-27,928,935.244353097093,9812,-3683,3592,11078.912266102661
1735577191386,113,-27,928,935.244353097093,9635,-3674,1877,10481.155947699663
1735577191416,113,-27,928,935.244353097093,9489,-3703,158,10187.16319688656
1735577191446,113,-27,928,935.244353097093,9377,-3762,-1562,10223.5325108301
1735577191476,76,-122,961,971.689765305779,9384,-3859,-3293,10667.482645872924
1735577191506,76,-122,961,971.689765305779,9444,-3943,-5042,11408.687435458998
1735577191536,76,-122,961,971.689765305779,9515,-4012,-6796,12361.916720314855
1735577191566,167,-51,958,973.78334345993,9553,-4073,-8499,13419.468655651013
1735577191596,167,-51,958,973.78334345993,9525,-4145,-10126,14506.63730848745
1735577191626,167,-51,958,973.78334345993,9518,-4220,-11757,15704.38706221927
1735577191656,34,-150,1013,1024.6096817813113,9544,-4287,-13414,17011.810632616387
1735577191686,34,-150,1013,1024.6096817813113,9777,-4290,-15270,18632.41071359259
1735577191716,34,-150,1013,1024.6096817813113,9966,-4243,-17118,20257.10070567849
1735577191746,34,-150,1013,1024.6096817813113,10103,-4157,17044,20244.732500085054
1735577191776,240,-34,953,983.3437852551873,9993,-4104,15392,18804.69433412838
1735577191806,240,-34,953,983.3437852551873,9821,-4100,13813,17437.345268130695
1735577191836,240,-34,953,983.3437852551873,9679,-4127,12232,16134.961853069253
1735577191866,210,-62,1000,1023.6913597369082,9611,-4175,10644,14936.421325069805
1735577191896,210,-62,1000,1023.6913597369082,9607,-4224,9035,13848.02693527132
1735577191926,210,-62,1000,1023.6913597369082,9616,-4273,7423,12877.379935375053
1735577191956,102,-125,941,954.7303284174019,9625,-4315,5809,12041.774412436067
1735577191986,102,-125,941,954.7303284174019,9756,-4316,4068,11417.355911068027
1735577192016,102,-125,941,954.7303284174019,9862,-4291,2331,11004.78468667152
1735577192046,102,-125,941,954.7303284174019,9942,-4246,599,10827.31180857003
1735577192076,144,-35,1012,1022.792745379043,9989,-4189,-1173,10895.126020381775
1735577192106,144,-35,1012,1022.792745379043,9982,-4132,-2925,11192.380131142794
1735577192136,144,-35,1012,1022.792745379043,9961,-4078,-4674,11734.474040194558
1735577192166,130,-136,1014,1031.3059681782124,9958,-4026,-6423,12515.005753094962
1735577192196,130,-136,1014,1031.3059681782124,9997,-3961,-8178,13509.597107241947
1735577192226,130,-136,1014,1031.3059681782124,10012,-3889,-9927,14625.655335744788
1735577192256,63,-138,1005,1016.3847696615687,9998,-3810,-11671,15833.140718126648
1735577192286,63,-138,1005,1016.3847696615687,9991,-3711,-13478,17182.78458224976
1735577192316,63,-138,1005,1016.3847696615687,9960,-3615,-15280,18594.306252183756
1735577192346,63,-138,1005,1016.3847696615687,9909,-3528,-17079,20058.098264790708
1735577192376,44,-141,916,927.8324202139091,9791,-3496,17216,20111.597475088845
1735577192406,44,-141,916,927.8324202139091,9690,-3488,15503,18611.965318042046
1735577192436,44,-141,916,927.8324202139091,9607,-3502,13789,17166.68209060796
1735577192466,173,-146,1013,1037.9855490323553,9572,-3525,12031,15773.197836837018
