Timestamp,Acc_X,Acc_Y,Acc_Z,Acc_Betrag,Ori_X,Ori_Y,Ori_Z,Ori_Betrag
1735579591841,153,-100,994,1010.6656222509995,9858,-4053,-195,10660.440797640593
1735579591842,207,-112,982,1009.8103782393999,9834,-4051,-1886,10801.62733110155
1735579591871,207,-112,982,1009.8103782393999,9782,-4065,-3513,11160.32786256748
1735579591902,207,-112,982,1009.8103782393999,9742,-4089,-5141,11749.7389758241
1735579591932,118,-119,947,961.7140947287817,9720,-4119,-6776,12544.271082848936
1735579591962,118,-119,947,961.7140947287817,9782,-4127,-8523,13614.741348993744
1735579591992,118,-119,947,961.7140947287817,9834,-4123,-10269,14804.021278017672
1735579592022,118,-119,947,961.7140947287817,9876,-4108,-12013,16084.875162711087
1735579592052,102,-104,960,970.9891863455534,9909,-4090,-13762,17444.45542285571
1735579592082,102,-104,960,970.9891863455534,9930,-4064,-15514,18862.799156010755
1735579592112,102,-104,960,970.9891863455534,9940,-4035,-17264,20325.612438497395
1735579592142,179,-103,1003,1024.0405265417967,9916,-4009,17019,20100.883015429943
1735579592172,179,-103,1003,1024.0405265417967,9856,-4003,15362,18685.71082404948
1735579592202,179,-103,1003,1024.0405265417967,9805,-4009,13704,17320.78872338093
1735579592232,195,-113,971,996.8124196658065,9763,-4024,12045,16018.450923856526
1735579592262,195,-113,971,996.8124196658065,9726,-4048,10403,14805.53237813487
1735579592292,195,-113,971,996.8124196658065,9702,-4078,8760,13692.935696920511
1735579592322,195,-113,971,996.8124196658065,9689,-4113,7114,12704.42781080675
1735579592352,103,-109,945,956.8254804299476,9742,-4135,5385,11874.468998654214
1735579592382,103,-109,945,956.8254804299476,9809,-4137,3621,11244.682787878011
1735579592412,103,-109,945,956.8254804299476,9864,-4127,1859,10852.949184438301
1735579592442,122,-90,974,985.7281572522924,9895,-4109,110,10714.803124649561
1735579592472,122,-90,974,985.7281572522924,9898,-4093,-1621,10832.852532920404
1735579592502,122,-90,974,985.7281572522924,9897,-4076,-3351,11215.773981317563
1735579592532,194,-109,1006,1030.3169415281882,9887,-4061,-5077,11833.02239497585
1735579592562,194,-109,1006,1030.3169415281882,9836,-4063,-6718,12585.165433954375
1735579592592,194,-109,1006,1030.3169415281882,9794,-4075,-8360,13506.20823917653
1735579592622,194,-109,1006,1030.3169415281882,9763,-4095,-10003,14565.205216542608
