Timestamp,Acc_X,Acc_Y,Acc_Z,Acc_Betrag,Ori_X,Ori_Y,Ori_Z,Ori_Betrag
1735579891908,150,-111,973,990.7320525752662,9831,-4100,-17155,20192.884538866656
1735579891908,150,-111,973,990.7320525752662,9836,-4098,17145,20186.419320919696
1735579891908,149,-108,964,981.4076624930132,9839,-4097,15445,18765.376495024022
1735579891936,149,-108,964,981.4076624930132,9840,-4095,13745,17393.09201953465
1735579891966,149,-108,964,981.4076624930132,9841,-4092,12045,16083.276096616635
1735579891996,143,-104,972,987.9519219071341,9841,-4089,10344,14851.38168656371
1735579892026,143,-104,972,987.9519219071341,9840,-4084,8638,13715.673516090998
1735579892056,143,-104,972,987.9519219071341,9839,-4080,6932,12708.459584072336
1735579892086,149,-96,975,990.9803227107993,9837,-4076,5226,11861.341450274502
1735579892116,149,-96,975,990.9803227107993,9824,-4076,3527,11205.555809508067
1735579892146,149,-96,975,990.9803227107993,9813,-4078,1827,10782.5313354518
1735579892176,149,-96,975,990.9803227107993,9805,-4083,127,10621.913339883733
1735579892206,155,-104,966,983.8683855069233,9801,-4090,-1568,10735.284113613388
1735579892236,155,-104,966,983.8683855069233,9801,-4098,-3261,11112.48514059749
1735579892267,155,-104,966,983.8683855069233,9802,-4105,-4955,11725.282683159498
1735579892296,155,-100,973,990.3302479476228,9804,-4113,-6650,12540.242621257374
1735579892327,155,-100,973,990.3302479476228,9805,-4119,-8345,13518.254732028096
1735579892356,155,-100,973,990.3302479476228,9808,-4126,-10041,14630.188686411395
1735579892386,152,-109,972,989.8328141661095,9812,-4132,-11737,15846.322507130795
1735579892416,152,-109,972,989.8328141661095,9827,-4136,-13439,17154.68291750098
1735579892446,152,-109,972,989.8328141661095,9840,-4136,-15140,18524.354131790937
1735579892476,152,-109,972,989.8328141661095,9851,-4134,-16841,19943.706726684486
1735579892506,159,-105,974,992.4625937535379,9853,-4131,17465,20473.71473377511
1735579892536,159,-105,974,992.4625937535379,9851,-4128,15774,19049.977978989897
1735579892567,159,-105,974,992.4625937535379,9848,-4126,14083,17673.083177533
1735579892596,144,-109,960,976.8403144833858,9851,-4123,12387,16354.788259100147
1735579892626,144,-109,960,976.8403144833858,9860,-4116,10680,15107.06642601402
1735579892656,144,-109,960,976.8403144833858,9866,-4108,8974,13955.153026749653
1735579892686,146,-112,971,988.2818423911268,9869,-4098,7268,12923.412436349774
1735579892716,146,-112,971,988.2818423911268,9870,-4089,5566,12046.459106310036
1735579892746,146,-112,971,988.2818423911268,9868,-4079,3865,11355.786630612605
1735579892776,146,-112,971,988.2818423911268,9864,-4069,2164,10887.522812834883
1735579892806,143,-102,984,999.5544007206411,9855,-4061,460,10668.849328770184
1735579892837,143,-102,984,999.5544007206411,9844,-4055,-1244,10718.903721929775
1735579892867,143,-102,984,999.5544007206411,9833,-4052,-2950,11036.715679947545
1735579892897,154,-113,975,993.5340960430095,9823,-4052,-4649,11598.415150355673
1735579892926,154,-113,975,993.5340960430095,9815,-4055,-6341,12368.731988364854
1735579892956,154,-113,975,993.5340960430095,9810,-4059,-8032,13312.573192287056
1735579892987,155,-104,977,994.6707998126817,9807,-4065,-9725,14397.121205296564
1735579893016,155,-104,977,994.6707998126817,9799,-4071,-11417,15586.575345469575
1735579893046,155,-104,977,994.6707998126817,9794,-4079,-13110,16865.134953506895
1735579893076,155,-104,977,994.6707998126817,9792,-4087,-14804,18213.875178006463
1735579893107,142,-97,969,984.141250024609,9796,-4095,-16507,19626.81048973572
1735579893136,142,-97,969,984.141250024609,9801,-4100,17783,20714.842263459308
1735579893167,142,-97,969,984.141250024609,9807,-4105,16073,19270.952311704787
1735579893197,146,-108,969,985.8706811747675,9815,-4108,14365,17876.32831428199
1735579893227,146,-108,969,985.8706811747675,9826,-4110,12660,16544.424317576
1735579893257,146,-108,969,985.8706811747675,9835,-4109,10954,15284.018516084046
1735579893287,152,-103,972,989.1900727362765,9842,-4106,9250,14116.894134334223
1735579893317,152,-103,972,989.1900727362765,9837,-4104,7553,13063.582739815292
1735579893347,152,-103,972,989.1900727362765,9833,-4104,5856,12158.266364905812
1735579893377,156,-108,977,995.2532341067774,9830,-4104,4159,11435.42727666964
1735579893407,156,-108,977,995.2532341067774,9830,-4105,2466,10934.398977538729
1735579893436,156,-108,977,995.2532341067774,9830,-4106,774,10681.161547322463
1735579893467,156,-108,977,995.2532341067774,9831,-4107,-918,10693.86431557835
1735579893497,149,-121,974,992.7325923933394,9842,-4107,-2617,10980.942673559497
1735579893527,149,-121,974,992.7325923933394,9855,-4102,-4318,11514.883976836241
1735579893557,149,-121,974,992.7325923933394,9865,-4095,-6018,12259.835806404586
1735579893587,149,-111,977,994.5104323233618,9871,-4086,-7717,13178.927346335891
1735579893617,149,-111,977,994.5104323233618,9866,-4077,-9415,14233.836798277547
1735579893647,149,-111,977,994.5104323233618,9859,-4069,-11114,15403.81894206758
1735579893677,147,-107,964,980.9964322055407,9852,-4063,-12811,16664.08095275584
1735579893706,147,-107,964,980.9964322055407,9842,-4059,-14511,17997.487769130446
1735579893736,147,-107,964,980.9964322055407,9833,-4056,-16210,19388.22129541542
1735579893767,147,-107,964,980.9964322055407,9825,-4056,-17910,20826.66226259023
1735579893827,146,-107,970,986.7446478192826,9820,-4056,16388,19530.74704152404
1735579893828,146,-107,970,986.7446478192826,9816,-4057,14686,18124.340015570222
1735579893857,146,-107,970,986.7446478192826,9813,-4059,12984,16773.63127053889
1735579893887,145,-102,975,990.9863773029375,9809,-4062,11281,15491.200276285888
1735579893917,145,-102,975,990.9863773029375,9805,-4067,9579,14298.103195878815
1735579893947,145,-102,975,990.9863773029375,9802,-4072,7876,13217.101195042731
1735579893977,143,-111,972,988.7133052609336,9801,-4077,6173,12279.554511463353
1735579894007,143,-111,972,988.7133052609336,9811,-4081,4466,11526.293333071131
1735579894037,143,-111,972,988.7133052609336,9820,-4083,2759,10987.054655366013
1735579894067,143,-111,972,988.7133052609336,9828,-4083,1053,10694.357484206332
1735579894097,168,-104,972,991.8790248815628,9818,-4085,-634,10652.80737646185
1735579894127,168,-104,972,991.8790248815628,9803,-4092,-2312,10871.458825751031
1735579894156,168,-104,972,991.8790248815628,9793,-4101,-3990,11342.008199609098
1735579894187,147,-109,969,986.1293018666466,9794,-4111,-5678,12044.187021131813
1735579894217,147,-109,969,986.1293018666466,9809,-4118,-7381,12948.110518527405
1735579894247,147,-109,969,986.1293018666466,9822,-4121,-9084,13999.049289148174
1735579894277,154,-108,979,996.905712693031,9834,-4121,-10788,15168.09615607707
1735579894307,154,-108,979,996.905712693031,9840,-4121,-12484,16421.281831818123
1735579894337,154,-108,979,996.905712693031,9844,-4120,-14181,17747.66173331011
1735579894366,154,-108,979,996.905712693031,9847,-4118,-15877,19131.138544268608
1735579894397,152,-101,964,981.1223165334687,9846,-4115,-17574,20560.214420088134
1735579894427,152,-101,964,981.1223165334687,9843,-4113,16727,19839.20227730944
1735579894456,152,-101,964,981.1223165334687,9840,-4112,15029,18428.3744535431
