Timestamp,Acc_X,Acc_Y,Acc_Z,Acc_Betrag,Ori_X,Ori_Y,Ori_Z,Ori_Betrag
1735574958925,-34,130,1109,1117.1110061224892,9839,-4172,7118,12840.460622578927
1735574958925,-1,129,850,859.7336796938922,9731,-4171,5261,11822.339996802664
1735574958928,-1,129,850,859.7336796938922,9637,-4195,3413,11050.717759494177
1735574958958,-1,129,850,859.7336796938922,9568,-4239,1561,10580.759235518026
1735574958988,-46,37,1000,1001.7409844865089,9606,-4284,-355,10523.968690565362
1735574959018,-46,37,1000,1001.7409844865089,9737,-4296,-2329,10894.449320640304
1735574959048,-46,37,1000,1001.7409844865089,9846,-4278,-4301,11564.756850016347
1735574959078,84,2,1034,1037.4083092013482,9916,-4243,-6253,12467.161425119994
1735574959108,84,2,1034,1037.4083092013482,9884,-4237,-8026,13418.729485312684
1735574959138,84,2,1034,1037.4083092013482,9856,-4238,-9799,14530.030316554745
1735574959168,84,2,1034,1037.4083092013482,9834,-4244,-11573,15768.748238208384
1735574959198,59,62,1018,1021.5914056020636,9807,-4261,-13376,17124.565571132018
1735574959228,59,62,1018,1021.5914056020636,9781,-4285,-15191,18568.67434686709
1735574959258,59,62,1018,1021.5914056020636,9767,-4314,-17009,20082.603566270984
1735574959288,18,77,963,966.2411707229205,9780,-4337,17137,20202.34486390132
1735574959318,18,77,963,966.2411707229205,9812,-4348,15242,18641.325382064442
1735574959348,18,77,963,966.2411707229205,9841,-4352,13347,17144.316667630705
1735574959378,-4,41,1064,1064.7971637828493,9865,-4351,11460,15734.707687148179
1735574959408,-4,41,1064,1064.7971637828493,9929,-4340,9565,14453.714609054656
1735574959438,-4,41,1064,1064.7971637828493,9978,-4315,7674,13306.76463307291
1735574959468,-4,41,1064,1064.7971637828493,10009,-4281,5786,12328.213090306315
1735574959498,9,43,1045,1045.9230373215803,9999,-4241,3945,11555.479522719947
1735574959528,9,43,1045,1045.9230373215803,9977,-4207,2113,11031.960251922594
1735574959558,9,43,1045,1045.9230373215803,9949,-4178,283,10794.367698017331
1735574959588,-63,71,1018,1022.41576670159,9951,-4146,-1621,10901.346614065622
1735574959618,-63,71,1018,1022.41576670159,9969,-4100,-3599,11364.14369849308
1735574959648,-63,71,1018,1022.41576670159,9969,-4052,-5572,12118.038166303983
1735574959678,-85,71,912,918.7001687166494,9944,-4009,-7518,13094.866971451065
1735574959708,-85,71,912,918.7001687166494,9906,-3978,-9443,14252.14261084978
1735574959738,-85,71,912,918.7001687166494,9868,-3957,-11367,15564.18844655898
1735574959768,-85,71,912,918.7001687166494,9831,-3945,-13291,16995.94854663899
1735574959798,-101,14,850,856.094036890808,9826,-3924,-15248,18559.352251627748
1735574959828,-101,14,850,856.094036890808,9832,-3899,-17208,20198.655623580496
1735574959858,-101,14,850,856.094036890808,9830,-3874,16833,19874.27143318718
1735574959888,13,72,997,999.6809491032626,9797,-3861,14897,18243.057282155314
1735574959918,13,72,997,999.6809491032626,9703,-3881,13032,16704.592003398346
1735574959948,13,72,997,999.6809491032626,9632,-3922,11162,15256.072626990212
1735574959978,-75,59,856,861.3025020281782,9574,-3976,9307,13931.62951703784
1735574960008,-75,59,856,861.3025020281782,9587,-4020,7386,12752.410164357167
1735574960038,-75,59,856,861.3025020281782,9610,-4060,5461,11775.322543353112
1735574960068,-75,59,856,861.3025020281782,9641,-4093,3533,11053.669933556004
1735574960097,0,28,972,972.4032085508562,9706,-4125,1604,10667.468162596033
1735574960127,0,28,972,972.4032085508562,9760,-4147,-298,10608.676307626696
1735574960158,0,28,972,972.4032085508562,9811,-4156,-2202,10880.113096838653
1735574960188,20,60,971,973.0575522547472,9806,-4163,-4053,11398.02675904913
1735574960218,20,60,971,973.0575522547472,9765,-4183,-5866,12135.18314653718
1735574960249,20,60,971,973.0575522547472,9737,-4212,-7683,13098.801548233334
1735574960278,35,-5,1010,1010.6186224288567,9740,-4241,-9532,14272.795976962609
1735574960308,35,-5,1010,1010.6186224288567,9825,-4253,-11425,15657.243020404327
1735574960338,35,-5,1010,1010.6186224288567,9897,-4245,-13317,17126.38674677178
1735574960368,35,-5,1010,1010.6186224288567,9953,-4222,-15206,18657.704280001868
1735574960398,-8,43,1006,1006.9503463428572,9932,-4203,-17067,20188.915820320814
1735574960428,-8,43,1006,1006.9503463428572,9908,-4187,17056,20164.487818935544
1735574960458,-8,43,1006,1006.9503463428572,9883,-4177,15180,18589.06716325486
1735574960488,-140,43,906,917.7608620986188,9903,-4154,13244,17050.76716749132
1735574960518,-140,43,906,917.7608620986188,9969,-4098,11210,15551.162818258961
1735574960548,-140,43,906,917.7608620986188,10004,-4027,9186,14166.13359389216
1735574960578,-44,123,920,929.2281743468608,10015,-3954,7170,12936.121559416486
1735574960608,-44,123,920,929.2281743468608,9893,-3924,5261,11872.124746649186
1735574960639,-44,123,920,929.2281743468608,9787,-3922,3350,11062.999276868819
1735574960669,-44,123,920,929.2281743468608,9702,-3944,1436,10570.999763503924
1735574960698,-52,85,958,963.1682096082699,9660,-3972,-471,10455.344327185021
1735574960728,-52,85,958,963.1682096082699,9645,-4006,-2385,10712.716088835734
1735574960758,-52,85,958,963.1682096082699,9643,-4042,-4302,11306.299881039773
1735574960788,-47,40,979,980.9434234450017,9660,-4083,-6235,12200.889885578019
1735574960818,-47,40,979,980.9434234450017,9706,-4119,-8174,13341.17209993185
1735574960848,-47,40,979,980.9434234450017,9753,-4143,-10116,14649.877610410265
1735574960878,-28,73,1036,1038.9461006231265,9801,-4156,-12047,16076.75794431203
1735574960908,-28,73,1036,1038.9461006231265,9808,-4167,-13934,17541.86731793397
1735574960938,-28,73,1036,1038.9461006231265,9818,-4176,-15821,19082.351558442686
1735574960968,-28,73,1036,1038.9461006231265,9828,-4183,-17709,20680.806415611554
1735574960998,112,79,1083,1091.6382184588444,9737,-4200,16482,19598.60946597998
1735574961028,112,79,1083,1091.6382184588444,9637,-4249,14723,18102.278834445126
1735574961058,112,79,1083,1091.6382184588444,9568,-4316,12959,16676.635182194277
1735574961088,25,5,1049,1049.309773136608,9624,-4382,11126,15349.631135633195
1735574961118,25,5,1049,1049.309773136608,9788,-4405,9209,14142.653569963453
1735574961148,25,5,1049,1049.309773136608,9927,-4393,7293,13077.906063280925
1735574961178,-66,63,1048,1051.9643530082187,10013,-4347,5388,12173.213298057337
1735574961208,-66,63,1048,1051.9643530082187,10044,-4264,3394,11427.286117009586
1735574961238,-66,63,1048,1051.9643530082187,10043,-4177,1412,10968.2688697898
1735574961268,-66,63,1048,1051.9643530082187,10015,-4092,-560,10833.203081268255
1735574961298,-107,97,865,876.9737738381918,9970,-4039,-2492,11041.94208461537
1735574961328,-107,97,865,876.9737738381918,9919,-3996,-4436,11577.248075427942
1735574961358,-107,97,865,876.9737738381918,9865,-3966,-6378,12398.639643122144
1735574961388,-11,37,884,884.8423588413928,9818,-3949,-8296,13446.610762567645
1735574961418,-11,37,884,884.8423588413928,9772,-3950,-10151,14633.430390718371
1735574961449,-11,37,884,884.8423588413928,9735,-3962,-12007,15957.30923432895
1735574961478,9,132,901,910.662396280861,9702,-3977,-13863,17381.83252709564
1735574961508,9,132,901,910.662396280861,9579,-4010,-15695,18819.41460301037
1735574961538,9,132,901,910.662396280861,9487,-4068,-17531,20344.23146742093
1735574961568,9,132,901,910.662396280861,9429,-4144,16626,19557.675040760852
1735574961598,-83,15,1031,1034.4442952619536,9578,-4205,14617,17974.3372061392
1735574961628,-83,15,1031,1034.4442952619536,9764,-4212,12571,16465.317518954806
1735574961658,-83,15,1031,1034.4442952619536,9914,-4176,10531,15054.179917883272
1735574961688,20,33,1089,1089.6834402706136,9958,-4132,8607,13795.493358339889
1735574961718,20,33,1089,1089.6834402706136,9914,-4112,6797,12704.139049931719
1735574961748,20,33,1089,1089.6834402706136,9874,-4102,4988,11798.407689175689
1735574961778,40,89,1064,1068.46478650445,9839,-4093,3173,11118.74538785739
1735574961808,40,89,1064,1068.46478650445,9749,-4089,1370,10660.198028179402
1735574961839,40,89,1064,1068.46478650445,9676,-4104,-435,10519.363906624772
1735574961868,85,78,1046,1052.3426248138007,9618,-4139,-2236,10706.864200128814
1735574961899,85,78,1046,1052.3426248138007,9556,-4201,-3979,11171.301535631379
1735574961928,85,78,1046,1052.3426248138007,9522,-4275,-5728,11906.05278839297
1735574961958,85,78,1046,1052.3426248138007,9513,-4353,-7482,12861.807882253568
1735574961988,-11,104,914,919.9635862358901,9551,-4426,-9327,14064.281211636804
1735574962019,-11,104,914,919.9635862358901,9618,-4483,-11218,15441.720661895164
1735574962048,-11,104,914,919.9635862358901,9690,-4523,-13113,16920.531847433165
1735574962078,-34,102,868,874.6336375877617,9756,-4549,-15009,18470.057336131904
1735574962108,-34,102,868,874.6336375877617,9829,-4556,-16927,20097.007389161205
1735574962138,-34,102,868,874.6336375877617,9890,-4548,17155,20317.244621257087
1735574962168,-27,-4,970,970.3839446322265,9949,-4528,15225,18742.625483106684
1735574962198,-27,-4,970,970.3839446322265,10093,-4482,13276,17268.73327722679
1735574962228,-27,-4,970,970.3839446322265,10192,-4406,11339,15870.18024472312
1735574962258,-27,-4,970,970.3839446322265,10248,-4311,9416,14569.395354646671
1735574962288,60,99,1029,1035.491187794469,10164,-4228,7605,13379.79465462755
1735574962318,60,99,1029,1035.491187794469,10031,-4180,5827,12330.745719541865
1735574962349,60,99,1029,1035.491187794469,9912,-4159,4049,11486.488845595943
1735574962378,26,63,974,976.3815852421634,9823,-4163,2250,10903.41221820032
1735574962408,26,63,974,976.3815852421634,9784,-4178,420,10647.006151965914
1735574962438,26,63,974,976.3815852421634,9756,-4200,-1411,10714.964162329243
1735574962468,-70,33,1000,1002.990029860716,9739,-4226,-3245,11101.226148493688
1735574962498,-70,33,1000,1002.990029860716,9820,-4227,-5191,11884.713290609918
1735574962528,-70,33,1000,1002.990029860716,9885,-4210,-7133,12896.395387859353
1735574962558,-70,33,1000,1002.990029860716,9932,-4179,-9072,14085.803100994986
1735574962588,-34,3,1003,1003.5805896887405,9906,-4148,-10976,15356.018885114723
1735574962618,-34,3,1003,1003.5805896887405,9878,-4125,-12866,16736.91922069292
1735574962648,-34,3,1003,1003.5805896887405,9848,-4110,-14754,18208.671560550483
1735574962679,55,-3,987,988.5357858975061,9832,-4118,-16602,19729.48433183189
1735574962709,55,-3,987,988.5357858975061,9804,-4149,17616,20582.907301933807
1735574962739,55,-3,987,988.5357858975061,9789,-4185,15833,19079.377217299312
1735574962768,124,22,1032,1039.6557122432407,9789,-4221,14029,17619.710638940698
1735574962798,124,22,1032,1039.6557122432407,9734,-4269,12266,16230.52288128759
1735574962828,124,22,1032,1039.6557122432407,9702,-4328,10498,14935.474281053146
1735574962858,124,22,1032,1039.6557122432407,9692,-4391,8725,13760.13699059715
1735574962888,-19,63,989,991.1866625414206,9728,-4430,6882,12713.017265779199
1735574962918,-19,63,989,991.1866625414206,9791,-4450,4980,11851.859811860753
1735574962948,-19,63,989,991.1866625414206,9847,-4456,3079,11238.30885854273
1735574962978,-113,25,905,912.3699907384065,9923,-4448,1137,10933.590535592597
1735574963008,-113,25,905,912.3699907384065,10041,-4404,-873,10999.046595046319
1735574963038,-113,25,905,912.3699907384065,10120,-4335,-2873,11378.082175832622
1735574963068,40,32,969,970.3530285416746,10161,-4251,-4865,12040.977825741562
1735574963098,40,32,969,970.3530285416746,10059,-4207,-6688,12791.077906103144
1735574963128,40,32,969,970.3530285416746,9966,-4186,-8512,13758.557191798855
1735574963158,40,32,969,970.3530285416746,9885,-4184,-10336,14901.408557582736
1735574963188,-13,24,1003,1003.3713171104703,9878,-4188,-12207,16251.925332095272
