Timestamp,Acc_X,Acc_Y,Acc_Z,Acc_Betrag,Ori_X,Ori_Y,Ori_Z,Ori_Betrag
1735563541697,-302,-12,956,1002.6385191084571,-9674,4174,9837,14414.406716892652
1735563541697,-302,-12,956,1002.6385191084571,-9706,4183,13066,16805.483658615718
1735563541706,-279,-3,917,958.508737571025,-9728,4201,16292,19434.805092925424
1735563541735,-279,-3,917,958.508737571025,-9745,4226,-16487,19612.375429814718
1735563541765,-279,-3,917,958.508737571025,-9736,4251,-13248,16981.46639722259
1735563541795,-261,-21,924,960.3842980807215,-9711,4269,-9993,14573.535295184898
1735563541825,-261,-21,924,960.3842980807215,-9680,4276,-6749,12551.31773958416
1735563541855,-261,-21,924,960.3842980807215,-9654,4271,-3505,11123.227139638928
1735563541885,-261,-21,924,960.3842980807215,-9641,4258,-268,10542.830217735653
1735563541915,-305,-33,903,953.6891527117208,-9600,4240,3004,10916.117258439468
1735563541945,-305,-33,903,953.6891527117208,-9574,4208,6275,12196.07990298522
1735563541976,-305,-33,903,953.6891527117208,-9582,4175,9522,14139.088832028745
1735563542006,-371,7,896,969.7968859508676,-9600,4149,12790,16521.449724524784
1735563542036,-371,7,896,969.7968859508676,-9617,4133,16102,19205.28005523481
1735563542065,-371,7,896,969.7968859508676,-9641,4126,-16591,19627.37980475234
1735563542095,-404,-2,943,1025.899117847364,-9654,4107,-13278,16922.54262810409
1735563542125,-404,-2,943,1025.899117847364,-9652,4047,-9935,14430.645792895064
1735563542156,-404,-2,943,1025.899117847364,-9696,4000,-6629,12407.903005745975
1735563542186,-404,-2,943,1025.899117847364,-9760,3979,-3345,11057.986525584121
1735563542216,-395,-7,958,1036.2615499959459,-9818,4072,-95,10629.36183408957
1735563542245,-395,-7,958,1036.2615499959459,-9787,4166,3218,11112.895617254757
1735563542276,-395,-7,958,1036.2615499959459,-9693,4228,6589,12459.741329578235
1735563542304,-385,-35,933,1009.9202938846214,-9575,4246,9972,14462.01662977885
1735563542336,-385,-35,933,1009.9202938846214,-9475,4218,13334,16892.68199546774
1735563542367,-385,-35,933,1009.9202938846214,-9433,4161,16661,19592.966365509845
1735563542396,-386,-28,913,991.6395514500216,-9450,4105,-16056,19077.438533513876
1735563542426,-386,-28,913,991.6395514500216,-9508,4073,-12806,16461.622915132033
1735563542456,-386,-28,913,991.6395514500216,-9571,4068,-9567,14130.82283520673
1735563542486,-386,-28,913,991.6395514500216,-9616,4085,-6322,12211.566852783471
1735563542516,-357,-20,956,1020.6786957706132,-9620,4116,-3043,10897.050288954346
1735563542546,-357,-20,956,1020.6786957706132,-9607,4144,244,10465.501469112696
1735563542576,-357,-20,956,1020.6786957706132,-9577,4161,3549,11028.519891626436
1735563542606,-291,-54,939,984.5394862574076,-9553,4167,6819,12454.816698771605
1735563542636,-291,-54,939,984.5394862574076,-9548,4165,10029,14460.026625148379
1735563542666,-291,-54,939,984.5394862574076,-9546,4163,13237,16842.649850899354
1735563542696,-319,-73,939,994.3897626182603,-9550,4159,16439,19461.256434259325
1735563542726,-319,-73,939,994.3897626182603,-9529,4150,-16336,19362.056631463507
1735563542756,-319,-73,939,994.3897626182603,-9522,4136,-13120,16730.492521142347
1735563542786,-314,-57,911,965.2802701806352,-9523,4125,-9903,14344.774762958114
1735563542816,-314,-57,911,965.2802701806352,-9539,4125,-6673,12350.590066875347
1735563542846,-314,-57,911,965.2802701806352,-9549,4130,-3441,10958.137706745612
1735563542876,-314,-57,911,965.2802701806352,-9552,4138,-204,10411.789663645726
1735563542906,-318,-65,957,1010.5434181666812,-9530,4145,3057,10832.690062952968
1735563542936,-318,-65,957,1010.5434181666812,-9507,4142,6321,12144.721240110866
1735563542966,-318,-65,957,1010.5434181666812,-9494,4132,9580,14106.234791750774
1735563542996,-313,-67,936,989.2188837663786,-9496,4120,12822,16478.837944466835
1735563543026,-313,-67,936,989.2188837663786,-9514,4111,16031,19089.512251495584
