Timestamp,Acc_X,Acc_Y,Acc_Z,Acc_Betrag,Ori_X,Ori_Y,Ori_Z,Ori_Betrag
1735574358779,22,119,807,816.0232839815295,9249,-4510,3850,10986.65558757532
1735574358779,22,119,807,816.0232839815295,9341,-4636,1977,10613.920387868
1735574358799,22,119,807,816.0232839815295,9456,-4739,89,10577.427759148251
1735574358829,-28,170,937,952.7082449522519,9633,-4798,-1867,10922.508045316332
1735574358859,-28,170,937,952.7082449522519,9820,-4804,-3887,11602.5680347068
1735574358889,-28,170,937,952.7082449522519,9970,-4772,-5900,12529.281064769837
1735574358919,-5,105,940,945.8593975850745,10067,-4716,-7886,13629.898789059294
1735574358949,-5,105,940,945.8593975850745,10140,-4658,-9803,14853.126707868616
1735574358979,-5,105,940,945.8593975850745,10180,-4586,-11708,16178.413395633084
1735574359009,-5,105,940,945.8593975850745,10190,-4507,-13603,17583.82091583055
1735574359039,51,133,1025,1034.850230709739,10178,-4428,-15472,19041.576930496067
1735574359069,51,133,1025,1034.850230709739,10126,-4362,-17312,20524.82068131169
1735574359099,51,133,1025,1034.850230709739,10066,-4307,16852,20096.380495004567
1735574359159,44,134,839,850.7720023602093,9940,-4262,15045,18528.90361030571
1735574359159,44,134,839,850.7720023602093,9799,-4244,13246,17014.360199549086
1735574359189,44,134,839,850.7720023602093,9680,-4256,11445,15582.168045557717
1735574359219,-44,95,1029,1034.312331938472,9625,-4298,9610,14264.134358593234
1735574359249,-44,95,1029,1034.312331938472,9760,-4331,7608,13110.94294854493
1735574359279,-44,95,1029,1034.312331938472,9879,-4332,5606,12156.812945834117
1735574359309,-44,95,1029,1034.312331938472,9974,-4307,3609,11447.960779108216
1735574359339,8,98,917,922.2564719209076,9925,-4266,1770,10947.021558396604
1735574359369,8,98,917,922.2564719209076,9863,-4242,-46,10736.640489464104
1735574359399,8,98,917,922.2564719209076,9806,-4230,-1862,10840.55256894223
1735574359429,-57,57,923,926.5133566225584,9812,-4214,-3784,11329.245164617103
1735574359459,-57,57,923,926.5133566225584,9870,-4173,-5791,12180.579214470878
1735574359489,-57,57,923,926.5133566225584,9904,-4120,-7791,13257.575079930719
1735574359519,62,87,954,959.9630201210878,9904,-4071,-9738,14473.800502977785
1735574359549,62,87,954,959.9630201210878,9771,-4076,-11461,15602.587541814979
1735574359579,62,87,954,959.9630201210878,9665,-4107,-13187,16857.53964847777
1735574359609,62,87,954,959.9630201210878,9586,-4159,-14917,18212.785783619154
