Timestamp,Acc_X,Acc_Y,Acc_Z,Acc_Betrag,Ori_X,Ori_Y,Ori_Z,Ori_Betrag
1735564441914,-244,-58,990,1021.2737145349429,-10167,4138,12393,16555.28260103101
1735564441914,-244,-58,990,1021.2737145349429,-10196,4153,15537,19042.168836558507
1735564441928,-206,-36,974,996.1967677120821,-10206,4174,-17303,20517.761110803487
1735564441958,-206,-36,974,996.1967677120821,-10246,4198,-14169,17982.332468286753
1735564441988,-206,-36,974,996.1967677120821,-10255,4231,-11015,15633.189405876205
1735564442018,-206,-36,974,996.1967677120821,-10236,4261,-7838,13578.146449350146
1735564442048,-256,-82,980,1016.1987994482182,-10133,4278,-4585,11916.425554670326
1735564442078,-256,-82,980,1016.1987994482182,-10030,4250,-1319,10972.837417915203
1735564442108,-256,-82,980,1016.1987994482182,-9984,4194,1911,10996.44547115112
1735564442138,-216,-8,958,982.0814630161798,-10020,4134,5098,11978.31206806702
1735564442168,-216,-8,958,982.0814630161798,-10137,4113,8235,13692.726645924105
1735564442198,-216,-8,958,982.0814630161798,-10232,4135,11375,15848.743609510502
1735564442228,-222,-53,957,983.84043421685,-10286,4186,14537,18293.407583061173
1735564442258,-222,-53,957,983.84043421685,-10258,4241,17734,20921.45790809044
1735564442288,-222,-53,957,983.84043421685,-10196,4276,-15036,18663.437196829527
1735564442318,-222,-53,957,983.84043421685,-10127,4284,-11792,16123.27662108419
1735564442348,-297,-5,1003,1046.06070569542,-10039,4263,-8480,13815.393226397864
1735564442378,-297,-5,1003,1046.06070569542,-9990,4218,-5165,12011.196817969474
1735564442408,-297,-5,1003,1046.06070569542,-9992,4166,-1887,10988.921193638618
1735564442438,-272,1,895,935.4196919030516,-10055,4125,1332,10949.560447798807
1735564442468,-272,1,895,935.4196919030516,-10148,4118,4511,11844.363596242729
1735564442498,-272,1,895,935.4196919030516,-10216,4143,7699,13446.401228581572
1735564442528,-247,-52,957,989.7282455300546,-10243,4187,10908,15538.162117831052
1735564442559,-247,-52,957,989.7282455300546,-10207,4223,14108,17917.93073990409
1735564442588,-247,-52,957,989.7282455300546,-10156,4240,17327,20526.735371217703
1735564442618,-247,-52,957,989.7282455300546,-10110,4236,-15451,18944.37111650846
1735564442648,-248,-32,906,939.8744597019328,-10053,4211,-12197,16357.326768148883
1735564442678,-248,-32,906,939.8744597019328,-10037,4175,-8966,14091.172768793944
1735564442708,-248,-32,906,939.8744597019328,-10055,4141,-5760,12305.629037152063
1735564442738,-244,-42,928,960.4603063115102,-10101,4118,-2586,11210.50939966601
1735564442768,-244,-42,928,960.4603063115102,-10151,4113,569,10967.375757217404
1735564442799,-244,-42,928,960.4603063115102,-10188,4127,3730,11607.772094592485
1735564442830,-280,-43,935,976.9718522045556,-10210,4151,6898,13002.203851655304
1735564442859,-280,-43,935,976.9718522045556,-10192,4181,10113,14954.276779570451
1735564442889,-280,-43,935,976.9718522045556,-10156,4199,13344,17286.93937630372
1735564442919,-280,-43,935,976.9718522045556,-10119,4202,16582,19874.95129553781
1735564442949,-259,-42,956,991.3531156959159,-10116,4197,-16189,19545.63854162867
1735564442979,-259,-42,956,991.3531156959159,-10123,4194,-12971,16979.741046317522
1735564443009,-259,-42,956,991.3531156959159,-10130,4194,-9755,14675.372601743371
1735564443039,-306,-20,1000,1045.961758383164,-10120,4198,-6502,12740.235790596656
1735564443069,-306,-20,1000,1045.961758383164,-10094,4200,-3201,11391.893477381185
1735564443100,-306,-20,1000,1045.961758383164,-10076,4192,96,10913.654566642652
1735564443129,-228,-24,960,986.9954407189529,-10077,4179,3373,11418.717047024153
1735564443159,-228,-24,960,986.9954407189529,-10158,4175,6529,12776.675232626052
1735564443189,-228,-24,960,986.9954407189529,-10216,4197,9694,14695.410882312886
1735564443219,-228,-24,960,986.9954407189529,-10237,4235,12881,16989.748526685144
1735564443249,-269,-43,912,951.8161587197393,-10187,4270,16131,19550.371607721423
1735564443279,-269,-43,912,951.8161587197393,-10112,4277,-16588,19892.38590516482
1735564443309,-269,-43,912,951.8161587197393,-10057,4258,-13314,17220.232547790984
1735564443340,-263,-46,1000,1035.0289851013836,-10023,4229,-10024,14792.75315821906
1735564443370,-263,-46,1000,1035.0289851013836,-10017,4196,-6742,12782.850581932029
1735564443399,-263,-46,1000,1035.0289851013836,-10039,4168,-3482,11413.941869485756
1735564443459,-219,-39,1044,1067.435243937542,-10087,4150,-260,10910.438533807886
1735564443459,-219,-39,1044,1067.435243937542,-10194,4152,2859,11372.362155682522
1735564443489,-219,-39,1044,1067.435243937542,-10265,4189,5994,12603.41152228237
1735564443519,-219,-39,1044,1067.435243937542,-10285,4243,9163,14413.35640994144
1735564443549,-246,-8,1019,1048.3038681603728,-10268,4298,12379,16647.6505549582
1735564443579,-246,-8,1019,1048.3038681603728,-10212,4338,15640,19175.83865180347
1735564443609,-246,-8,1019,1048.3038681603728,-10142,4351,-17079,20334.296299601814
1735564443639,-179,-19,943,960.0265621325277,-10106,4340,-13839,17677.238387259476
1735564443669,-179,-19,943,960.0265621325277,-10120,4322,-10670,15327.849947073464
1735564443699,-179,-19,943,960.0265621325277,-10143,4313,-7510,13337.260513313819
1735564443729,-206,12,952,974.1067703285919,-10163,4312,-4347,11864.919805881538
1735564443760,-206,12,952,974.1067703285919,-10177,4318,-1137,11113.470295096848
1735564443789,-206,12,952,974.1067703285919,-10180,4329,2079,11255.882106703144
1735564443819,-206,12,952,974.1067703285919,-10174,4338,5303,12265.81954049545
1735564443849,-186,-15,947,965.2098217486185,-10133,4345,8564,13960.616390403398
1735564443879,-186,-15,947,965.2098217486185,-10100,4335,11814,16136.072043716216
1735564443909,-186,-15,947,965.2098217486185,-10085,4316,15053,18626.000375818745
1735564443940,-189,21,923,942.3858021001802,-10109,4285,-17759,20879.060970263963
1735564443969,-189,21,923,942.3858021001802,-10170,4269,-14603,18300.296992125564
1735564444000,-189,21,923,942.3858021001802,-10223,4275,-11449,15933.140148759127
1735564444030,-176,8,894,911.1948200028356,-10254,4294,-8291,13868.079643555557
1735564444060,-176,8,894,911.1948200028356,-10265,4309,-5149,12265.802338208456
1735564444089,-176,8,894,911.1948200028356,-10260,4324,-1996,11311.436336734605
1735564444119,-176,8,894,911.1948200028356,-10246,4336,1166,11186.642391709856
1735564444149,-193,-13,946,965.5744404239375,-10187,4331,4393,11909.281212566944
1735564444179,-193,-13,946,965.5744404239375,-10143,4306,7614,13393.844892337675
1735564444209,-193,-13,946,965.5744404239375,-10133,4271,10811,15420.663118037433
1735564444239,-151,1,962,973.7792357613711,-10160,4235,13984,17796.434502450204
1735564444269,-151,1,962,973.7792357613711,-10228,4217,17114,20378.519794136177
1735564444299,-151,1,962,973.7792357613711,-10288,4225,-15756,19285.878382899755
1735564444329,-195,-6,971,990.4049676773637,-10315,4251,-12614,16839.92939415127
1735564444359,-195,-6,971,990.4049676773637,-10263,4274,-9401,14559.362829464757
1735564444389,-195,-6,971,990.4049676773637,-10209,4276,-6181,12677.248045218646
1735564444419,-195,-6,971,990.4049676773637,-10172,4260,-2967,11420.16956966927
1735564444449,-171,24,964,979.3431472165413,-10192,4240,205,11040.674300059756
1735564444479,-171,24,964,979.3431472165413,-10231,4235,3360,11571.43837212989
1735564444509,-171,24,964,979.3431472165413,-10262,4244,6518,12876.509775556418
1735564444539,-162,-19,924,938.2862036713532,-10269,4264,9665,14732.490692343912
1735564444569,-162,-19,924,938.2862036713532,-10244,4276,12808,16948.999262493347
1735564444599,-162,-19,924,938.2862036713532,-10218,4278,15956,19424.2823290849
1735564444660,-213,35,955,979.0909048704314,-10199,4272,-16887,20185.151820087955
1735564444660,-213,35,955,979.0909048704314,-10191,4274,-13655,17566.518778631125
1735564444690,-213,35,955,979.0909048704314,-10183,4273,-10423,15185.22133523249
1735564444719,-213,35,955,979.0909048704314,-10179,4269,-7193,13174.811232044276
1735564444750,-205,-11,997,1017.9169907217386,-10148,4263,-3965,11699.41442979092
1735564444780,-205,-11,997,1017.9169907217386,-10124,4243,-750,11002.768969673043
1735564444810,-205,-11,997,1017.9169907217386,-10124,4219,2447,11237.577407964762
1735564444839,-151,13,1003,1014.3860211970589,-10159,4200,5641,12355.814906350775
1735564444869,-151,13,1003,1014.3860211970589,-10232,4203,8806,14138.764762170704
1735564444899,-151,13,1003,1014.3860211970589,-10279,4230,11983,16344.51069931431
1735564444929,-194,4,1001,1019.6337577777621,-10296,4268,15169,18823.442857245856
1735564444959,-194,4,1001,1019.6337577777621,-10253,4303,-17600,20818.256843453535
1735564444989,-194,4,1001,1019.6337577777621,-10196,4316,-14354,18127.978044999945
1735564445019,-196,-19,982,1001.5492998350106,-10159,4307,-11121,15666.274956095976
1735564445049,-196,-19,982,1001.5492998350106,-10140,4285,-7925,13564.16049742851
1735564445079,-196,-19,982,1001.5492998350106,-10145,4261,-4747,11983.787172676257
1735564445109,-196,-19,982,1001.5492998350106,-10167,4243,-1584,11130.138992842813
1735564445139,-223,-23,871,899.3881253385548,-10186,4240,1578,11145.504923510643
1735564445169,-223,-23,871,899.3881253385548,-10194,4243,4751,12020.511054027611
1735564445230,-223,-23,871,899.3881253385548,-10197,4247,7926,13595.488001539334
1735564445230,-168,23,937,952.219512507489,-10193,4247,11111,15664.883625485381
1735564445260,-168,23,937,952.219512507489,-10265,4245,14243,18062.483190303596
1735564445289,-168,23,937,952.219512507489,-10315,4268,17384,20659.586273689027
1735564445319,-198,11,953,973.4135811668132,-10325,4305,-15448,19073.000655376698
1735564445349,-198,11,953,973.4135811668132,-10257,4337,-12211,16526.467831935533
1735564445379,-198,11,953,973.4135811668132,-10187,4339,-8963,14245.604901161621
1735564445409,-198,11,953,973.4135811668132,-10138,4318,-5723,12416.798983635033
1735564445440,-229,14,1008,1033.779957244287,-10071,4282,-2438,11211.797759503157
1735564445470,-229,14,1008,1033.779957244287,-10049,4230,824,10934.087844900461
1735564445499,-229,14,1008,1033.779957244287,-10075,4182,4049,11635.684337416515
1735564445530,-207,48,949,972.4988431869726,-10154,4148,7224,13133.76549204378
1735564445559,-207,48,949,972.4988431869726,-10263,4154,10366,15167.031383893158
1735564445590,-207,48,949,972.4988431869726,-10333,4195,13527,17531.36169839639
1735564445620,-222,-6,945,970.7445596036065,-10347,4252,16719,20116.283801935188
1735564445650,-222,-6,945,970.7445596036065,-10257,4291,-16046,19521.599473403814
1735564445679,-222,-6,945,970.7445596036065,-10167,4291,-12798,16898.798004591925
1735564445709,-222,-6,945,970.7445596036065,-10107,4262,-9565,14553.532835706937
1735564445739,-219,21,922,947.8850141235487,-10107,4222,-6336,12653.917535688306
1735564445769,-219,21,922,947.8850141235487,-10143,4194,-3132,11414.004950060254
1735564445799,-219,21,922,947.8850141235487,-10189,4183,58,11014.380327553612
1735564445829,-219,6,956,980.7818309899505,-10222,4191,3246,11514.785321489931
1735564445859,-219,6,956,980.7818309899505,-10232,4206,6440,12800.69763723837
1735564445888,-219,6,956,980.7818309899505,-10226,4222,9646,14677.931598151015
1735564445920,-240,-11,998,1026.5110812845617,-10211,4235,12861,16958.922931601523
1735564445949,-240,-11,998,1026.5110812845617,-10161,4239,16105,19508.61519944458
1735564445979,-240,-11,998,1026.5110812845617,-10124,4226,-16654,19942.672037618227
1735564446009,-240,-11,998,1026.5110812845617,-10110,4203,-13428,17325.94854546209
1735564446039,-211,-21,936,959.7176668166529,-10143,4190,-10244,15012.530932524336
1735564446069,-211,-21,936,959.7176668166529,-10180,4190,-7074,13085.487228223486
1735564446101,-211,-21,936,959.7176668166529,-10205,4203,-3899,11705.102947005635
1735564446129,-202,0,945,966.3482809008354,-10243,4221,-739,11103.24326492039
1735564446159,-202,0,945,966.3482809008354,-10279,4254,2419,11384.459495294452
1735564446189,-202,0,945,966.3482809008354,-10278,4293,5604,12468.83911998226
1735564446219,-207,-8,967,988.9398363904652,-10252,4325,8813,14194.298080567421
1735564446249,-207,-8,967,988.9398363904652,-10207,4344,12040,16371.157106325747
1735564446279,-207,-8,967,988.9398363904652,-10163,4345,15273,18852.854505352763
1735564446309,-207,-8,967,988.9398363904652,-10132,4331,-17499,20679.216281087636
1735564446339,-237,29,930,960.1614447581198,-10097,4313,-14218,17963.933366609886
1735564446369,-237,29,930,960.1614447581198,-10088,4290,-10941,15487.973560153052
1735564446399,-237,29,930,960.1614447581198,-10101,4269,-7681,13388.514592739555
1735564446429,-233,10,913,942.3152338787695,-10115,4253,-4438,11836.261149535354
1735564446459,-233,10,913,942.3152338787695,-10129,4239,-1209,11046.603233573658
1735564446489,-233,10,913,942.3152338787695,-10149,4233,2012,11178.937069328193
1735564446519,-194,18,912,932.5792191551343,-10165,4231,5221,12185.5417195954
1735564446549,-194,18,912,932.5792191551343,-10214,4227,8359,13858.795257885875
1735564446579,-194,18,912,932.5792191551343,-10250,4240,11501,15978.5199877836
1735564446609,-194,18,912,932.5792191551343,-10264,4263,14658,18395.10339737181
1735564446639,-193,-7,916,936.137810367683,-10235,4273,17800,20972.690671442233
1735564446669,-193,-7,916,936.137810367683,-10203,4268,-15056,18681.546215450155
1735564446699,-193,-7,916,936.137810367683,-10185,4254,-11921,16246.260554355269
1735564446729,-189,-21,932,951.2023969692254,-10179,4236,-8796,14104.089938737628
1735564446759,-189,-21,932,951.2023969692254,-10184,4218,-5685,12402.60476674154
1735564446789,-189,-21,932,951.2023969692254,-10201,4204,-2586,11332.31719464294
1735564446819,-239,20,909,940.1074406683525,-10223,4200,513,11064.036243613811
1735564446879,-239,20,909,940.1074406683525,-10232,4214,3689,11664.490601822268
1735564446879,-239,20,909,940.1074406683525,-10227,4229,6875,13028.491662506447
1735564446909,-239,20,909,940.1074406683525,-10212,4240,10071,14956.188852779307
1735564446939,-239,-7,960,989.3280547927467,-10169,4246,13305,17275.9978583004
1735564446969,-239,-7,960,989.3280547927467,-10129,4234,16536,19848.49346927872
1735564447000,-239,-7,960,989.3280547927467,-10113,4211,-16246,19594.330965868674
1735564447030,-237,-15,964,992.8192181862718,-10095,4185,-13023,17000.64054675588
1735564447060,-237,-15,964,992.8192181862718,-10089,4155,-9810,14672.697298043056
1735564447089,-237,-15,964,992.8192181862718,-10109,4129,-6616,12767.614420869702
1735564447119,-220,39,953,978.8411515664837,-10146,4113,-3441,11475.999564308113
1735564447150,-220,39,953,978.8411515664837,-10245,4124,-295,11047.824491726868
1735564447179,-220,39,953,978.8411515664837,-10302,4167,2870,11477.455859205036
1735564447209,-220,39,953,978.8411515664837,-10309,4221,6071,12686.582006198518
1735564447239,-262,-26,993,1027.311539894301,-10181,4272,9394,14496.55065869119
1735564447269,-262,-26,993,1027.311539894301,-10033,4259,12745,16770.06842562069
1735564447299,-262,-26,993,1027.311539894301,-9947,4199,16064,19355.270755016576
1735564447330,-262,-38,1015,1048.9580544521311,-9951,4124,-16672,19849.06448677116
1735564447359,-262,-38,1015,1048.9580544521311,-10011,4067,-13456,17257.59386473097
1735564447389,-262,-38,1015,1048.9580544521311,-10094,4042,-10266,14953.840844411847
1735564447419,-250,-20,963,995.1226055115018,-10181,4051,-7092,13052.19621366458
1735564447449,-250,-20,963,995.1226055115018,-10277,4097,-3940,11744.178898501163
1735564447479,-250,-20,963,995.1226055115018,-10307,4167,-747,11142.537727106874
1735564447509,-250,-20,963,995.1226055115018,-10274,4234,2495,11388.89182493187
1735564447539,-215,19,969,992.7471984347274,-10247,4276,5742,12500.229957884774
1735564447569,-215,19,969,992.7471984347274,-10211,4306,9001,14276.699828741936
1735564447599,-215,19,969,992.7471984347274,-10164,4318,12275,16511.43982213544
1735564447629,-240,-3,979,1007.9930555316341,-10109,4311,15547,19039.060139618236
1735564447659,-240,-3,979,1007.9930555316341,-10055,4281,-17182,20362.983818684334
1735564447689,-240,-3,979,1007.9930555316341,-10042,4239,-13940,17695.606375595045
1735564447719,-209,14,936,959.1522298363279,-10076,4199,-10741,15314.25669107058
1735564447749,-209,14,936,959.1522298363279,-10180,4182,-7623,13387.742640191438
1735564447779,-209,14,936,959.1522298363279,-10263,4202,-4501,11968.499237581962
1735564447809,-209,14,936,959.1522298363279,-10305,4246,-1355,11227.536060953
1735564447839,-268,-11,936,973.6739700741722,-10243,4286,1868,11259.58564956988
1735564447869,-268,-11,936,973.6739700741722,-10151,4293,5132,12157.716644172951
1735564447899,-268,-11,936,973.6739700741722,-10084,4268,8386,13792.312206443125
1735564447930,-229,16,919,947.2370347489586,-10077,4233,11630,15959.98489974223
1735564447960,-229,16,919,947.2370347489586,-10126,4215,14841,18454.196866837636
1735564447990,-229,16,919,947.2370347489586,-10173,4217,-17951,21059.710800483466
1735564448019,-243,-25,932,963.4822260944932,-10190,4236,-14726,18402.03445274462
1735564448049,-243,-25,932,963.4822260944932,-10123,4246,-11451,15862.8196106493
