Timestamp,Acc_X,Acc_Y,Acc_Z,Acc_Betrag,Ori_X,Ori_Y,Ori_Z,Ori_Betrag
1735579291778,131,-91,980,992.8957649219781,9943,-4072,4814,11773.658267505474
1735579291778,131,-91,980,992.8957649219781,9920,-4048,3098,11153.040302984653
1735579291778,131,-91,980,992.8957649219781,9895,-4029,1383,10772.954794298545
1735579291807,206,-102,998,1024.1308510146544,9846,-4021,-295,10639.510421067314
1735579291837,206,-102,998,1024.1308510146544,9773,-4035,-1914,10745.052349802676
1735579291866,206,-102,998,1024.1308510146544,9717,-4064,-3535,11110.01395138638
1735579291897,153,-120,953,972.6345665253729,9682,-4101,-5164,11714.359606909804
1735579291927,153,-120,953,972.6345665253729,9718,-4127,-6866,12594.189493572027
1735579291957,153,-120,953,972.6345665253729,9755,-4145,-8568,13629.074583404406
1735579291987,153,-120,953,972.6345665253729,9789,-4155,-10271,14784.518490637427
1735579292017,92,-102,954,963.8381606888161,9845,-4153,-12021,16083.403713144802
1735579292047,92,-102,954,963.8381606888161,9898,-4135,-13791,17471.700260707312
1735579292078,92,-102,954,963.8381606888161,9936,-4106,-15559,18912.054700640012
1735579292108,138,-84,1000,1012.9659421717988,9940,-4075,-17304,20367.563452705872
1735579292138,138,-84,1000,1012.9659421717988,9907,-4054,16987,20078.389726270383
1735579292167,138,-84,1000,1012.9659421717988,9874,-4041,15279,18635.27295211959
1735579292197,203,-115,981,1008.3625340124454,9840,-4035,13575,17244.925340516846
1735579292227,203,-115,981,1008.3625340124454,9785,-4049,11950,15966.9385293487
1735579292257,203,-115,981,1008.3625340124454,9743,-4073,10324,14768.221084477304
1735579292287,203,-115,981,1008.3625340124454,9715,-4105,8695,13668.770061713672
1735579292317,134,-126,951,968.6242821651747,9749,-4125,6995,12688.13031931813
1735579292347,134,-126,951,968.6242821651747,9800,-4130,5268,11867.97050889494
1735579292377,134,-126,951,968.6242821651747,9842,-4125,3541,11243.632420174541
1735579292407,105,-97,954,964.6501956668023,9877,-4115,1812,10852.266952116503
1735579292437,105,-97,954,964.6501956668023,9901,-4097,63,10715.371155494335
1735579292467,105,-97,954,964.6501956668023,9915,-4074,-1684,10850.832087909203
1735579292498,155,-83,1003,1018.2941618216222,9918,-4049,-3428,11247.769067686268
1735579292527,155,-83,1003,1018.2941618216222,9868,-4039,-5114,11825.563030993493
1735579292557,155,-83,1003,1018.2941618216222,9825,-4039,-6801,12613.395538077762
1735579292587,214,-118,980,1010.00990094157,9786,-4047,-8486,13570.416390074402
1735579292616,214,-118,980,1010.00990094157,9738,-4072,-10101,14609.586886698748
1735579292648,214,-118,980,1010.00990094157,9705,-4105,-11718,15759.110825170308
1735579292678,214,-118,980,1010.00990094157,9685,-4145,-13338,16996.54358980084
1735579292707,145,-111,942,959.5363463673484,9718,-4173,-15026,18374.823237245033
1735579292737,145,-111,942,959.5363463673484,9765,-4189,-16742,19829.20850664494
1735579292768,145,-111,942,959.5363463673484,9808,-4195,17541,20530.016317577538
1735579292797,96,-107,959,969.7143909419927,9846,-4194,15827,19105.687137603818
1735579292827,96,-107,959,969.7143909419927,9911,-4176,14059,17700.91460913814
1735579292857,96,-107,959,969.7143909419927,9959,-4146,12295,16356.589558951462
1735579292887,161,-92,995,1012.1314143924197,9987,-4106,10536,15086.639818064194
1735579292918,161,-92,995,1012.1314143924197,9940,-4082,8855,13923.984666753982
1735579292947,161,-92,995,1012.1314143924197,9896,-4067,7175,12882.233113866556
1735579292978,161,-92,995,1012.1314143924197,9857,-4061,5494,11993.173308178282
1735579293009,206,-114,980,1007.8849140650931,9807,-4067,3853,11294.394494615459
1735579293038,206,-114,980,1007.8849140650931,9765,-4086,2227,10817.123000132706
1735579293068,206,-114,980,1007.8849140650931,9734,-4113,599,10584.248957767386
1735579293098,134,-118,953,969.5818686423545,9741,-4137,-1066,10636.644489687525
1735579293128,134,-118,953,969.5818686423545,9789,-4145,-2793,10991.196249726414
1735579293157,134,-118,953,969.5818686423545,9830,-4144,-4518,11585.07488107004
1735579293187,96,-102,956,966.2070171552264,9864,-4136,-6242,12384.165535069369
1735579293217,96,-102,956,966.2070171552264,9905,-4117,-8003,13383.075991714311
1735579293247,96,-102,956,966.2070171552264,9933,-4089,-9762,14514.856320336072
1735579293278,96,-102,956,966.2070171552264,9949,-4057,-11518,15751.386415169936
1735579293307,156,-93,1002,1018.3265684445241,9915,-4032,-13223,17012.112684790212
1735579293338,156,-93,1002,1018.3265684445241,9867,-4020,-14907,18323.120312872477
1735579293367,156,-93,1002,1018.3265684445241,9825,-4018,-16591,19696.096821451705
1735579293397,209,-109,978,1006.0049701666488,9777,-4028,17748,20659.284038901253
1735579293427,209,-109,978,1006.0049701666488,9725,-4054,16127,19263.71381639584
1735579293457,209,-109,978,1006.0049701666488,9687,-4090,14504,17914.57744408168
1735579293487,118,-126,948,963.589124056514,9669,-4131,12873,16621.337220572837
