Timestamp,Acc_X,Acc_Y,Acc_Z,Acc_Betrag,Ori_X,Ori_Y,Ori_Z,Ori_Betrag
1735565342125,-238,-78,953,985.361355036821,-10172,4085,-839,10993.667722830265
1735565342125,-223,-67,953,981.0336385669964,-10213,4107,2289,11243.324197051334
1735565342125,-223,-67,953,981.0336385669964,-10237,4143,5422,12302.792447245463
1735565342153,-223,-67,953,981.0336385669964,-10226,4180,8581,13988.460851716318
1735565342183,-213,-62,966,991.1452971184397,-10188,4208,11761,16119.048638179613
1735565342214,-213,-62,966,991.1452971184397,-10146,4224,14942,18548.50010108634
1735565342244,-213,-62,966,991.1452971184397,-10106,4222,-17872,20961.03298981231
1735565342274,-213,-62,966,991.1452971184397,-10081,4208,-14694,18309.764089141074
1735565342304,-212,-77,966,991.9823587141053,-10068,4190,-11523,15865.063914147966
1735565342334,-212,-77,966,991.9823587141053,-10070,4171,-8367,13740.772540144895
1735565342365,-212,-77,966,991.9823587141053,-10086,4155,-5223,12094.261035714419
1735565342394,-231,-71,956,986.0720054843865,-10100,4153,-2076,11116.077770508804
1735565342424,-231,-71,956,986.0720054843865,-10101,4158,1087,10977.282632783033
1735565342454,-231,-71,956,986.0720054843865,-10098,4163,4255,11721.996331683438
1735565342484,-210,-76,953,978.8181649315668,-10091,4169,7423,13202.64257639356
1735565342514,-210,-76,953,978.8181649315668,-10088,4177,10566,15193.927372473518
1735565342544,-210,-76,953,978.8181649315668,-10080,4182,13714,17526.24660330899
1735565342574,-210,-76,953,978.8181649315668,-10070,4183,16864,20082.25298615671
1735565342604,-200,-68,953,976.1316509569803,-10072,4190,-15996,19361.64507473474
1735565342634,-200,-68,953,976.1316509569803,-10072,4198,-12856,16862.53610818966
1735565342664,-200,-68,953,976.1316509569803,-10066,4204,-9711,14604.844846830794
1735565342695,-203,-65,959,982.4026669344908,-10053,4215,-6557,12720.97806774306
1735565342724,-203,-65,959,982.4026669344908,-10033,4224,-3393,11402.443334654201
1735565342754,-203,-65,959,982.4026669344908,-10012,4223,-226,10868.530213418924
1735565342784,-227,-76,950,979.6963815386888,-9996,4221,2938,11241.383411306635
1735565342814,-227,-76,950,979.6963815386888,-9952,4218,6132,12427.198075189757
1735565342844,-227,-76,950,979.6963815386888,-9926,4201,9317,14247.117813789566
1735565342874,-229,-66,958,987.1985615872827,-9920,4180,12486,16485.720973011765
1735565342905,-229,-66,958,987.1985615872827,-9934,4166,15642,18992.42154123586
1735565342934,-229,-66,958,987.1985615872827,-9954,4159,-17209,20310.811849849822
1735565342964,-229,-66,958,987.1985615872827,-9972,4161,-14061,17733.20123384382
1735565342994,-218,-62,955,981.5258529453007,-9994,4175,-10922,15381.831652959929
1735565343024,-218,-62,955,981.5258529453007,-10001,4195,-7775,13344.23662110351
1735565343054,-218,-62,955,981.5258529453007,-9991,4214,-4613,11783.787421707844
1735565343084,-232,-71,958,988.2454148641419,-9970,4227,-1443,10924.77359033129
1735565343114,-232,-71,958,988.2454148641419,-9929,4232,1746,10933.589575249292
1735565343144,-232,-71,958,988.2454148641419,-9898,4222,4933,11837.659270311846
1735565343174,-250,-73,961,995.6656065165654,-9883,4205,8114,13460.784152492752
1735565343204,-250,-73,961,995.6656065165654,-9865,4189,11315,15585.094513669143
1735565343234,-250,-73,961,995.6656065165654,-9866,4170,14503,18029.52758671175
1735565343264,-250,-73,961,995.6656065165654,-9880,4155,17680,20675.125755361198
1735565343294,-255,-59,948,983.4683523123659,-9916,4144,-15158,18581.301246145278
1735565343324,-255,-59,948,983.4683523123659,-9950,4149,-11995,16127.51456362697
1735565343354,-255,-59,948,983.4683523123659,-9969,4164,-8825,13949.927670063384
1735565343385,-240,-56,945,976.6068809915278,-9979,4182,-5654,12208.082609484587
1735565343415,-240,-56,945,976.6068809915278,-9981,4201,-2486,11110.758659965573
1735565343445,-240,-56,945,976.6068809915278,-9969,4217,695,10846.523636631231
1735565343475,-232,-73,963,993.2381386153071,-9949,4226,3882,11485.277576097149
1735565343504,-232,-73,963,993.2381386153071,-9924,4227,7060,12891.737858023642
1735565343534,-232,-73,963,993.2381386153071,-9906,4218,10234,14854.464514077914
1735565343565,-232,-73,963,993.2381386153071,-9901,4206,13401,17184.49993453403
1735565343595,-235,-62,960,990.2873320405548,-9918,4191,16571,19761.812821702366
1735565343624,-235,-62,960,990.2873320405548,-9942,4186,-16263,19515.407477170444
1735565343654,-235,-62,960,990.2873320405548,-9962,4190,-13097,16980.251853255886
1735565343685,-256,-58,945,980.7777526024945,-9968,4195,-9917,14673.306989223664
1735565343714,-256,-58,945,980.7777526024945,-9962,4199,-6715,12726.518376995336
1735565343744,-256,-58,945,980.7777526024945,-9954,4200,-3512,11360.293130020898
1735565343774,-260,-59,948,984.7766244179438,-9947,4195,-310,10799.858054622755
1735565343804,-260,-59,948,984.7766244179438,-9942,4180,2890,11165.476434080187
1735565343834,-260,-59,948,984.7766244179438,-9950,4167,6080,12382.761767877148
1735565343864,-260,-59,948,984.7766244179438,-9965,4159,9264,14227.445378563223
1735565343894,-250,-55,942,976.1603351908948,-9994,4145,12429,16478.504240373273
1735565343924,-250,-55,942,976.1603351908948,-10027,4144,15586,18990.441306088702
1735565343954,-250,-55,942,976.1603351908948,-10050,4155,-17252,20393.578131362825
1735565343984,-240,-40,950,980.6630410084801,-10066,4164,-14084,17805.12027479736
1735565344014,-240,-40,950,980.6630410084801,-10084,4178,-10914,15435.612589074655
1735565344044,-240,-40,950,980.6630410084801,-10085,4195,-7732,13382.416597909363
1735565344074,-251,-67,954,988.7396017152342,-10070,4208,-4537,11819.328788048837
1735565344104,-251,-67,954,988.7396017152342,-10017,4204,-1320,10943.322393130891
1735565344134,-251,-67,954,988.7396017152342,-9985,4183,1886,10988.844798248812
1735565344164,-251,-67,954,988.7396017152342,-9980,4155,5074,11941.938745446654
1735565344194,-248,-63,961,994.4817745941854,-10006,4128,8238,13602.39184849488
1735565344225,-248,-63,961,994.4817745941854,-10046,4115,11387,15732.74006649827
1735565344254,-248,-63,961,994.4817745941854,-10083,4117,14533,18161.07560140643
1735565344284,-234,-53,949,978.8595404857634,-10116,4131,17681,20785.003680538524
1735565344314,-234,-53,949,978.8595404857634,-10141,4155,-15168,18712.886736150573
1735565344344,-234,-53,949,978.8595404857634,-10140,4183,-11998,16256.35546486358
1735565344374,-230,-51,961,989.4554057662225,-10118,4206,-8813,14061.7683454109
1735565344404,-230,-51,961,989.4554057662225,-10093,4218,-5623,12299.524462352192
1735565344434,-230,-51,961,989.4554057662225,-10066,4220,-2429,11181.806517732275
1735565344464,-230,-51,961,989.4554057662225,-10047,4212,761,10920.726807314612
1735565344494,-244,-67,954,986.9858155009118,-10022,4199,3962,11565.87778769947
1735565344524,-244,-67,954,986.9858155009118,-10008,4177,7155,12992.359985776257
1735565344554,-244,-67,954,986.9858155009118,-10016,4156,10332,14978.077847307377
1735565344584,-246,-53,946,978.8978496247706,-10043,4138,13496,17324.171235588732
1735565344614,-246,-53,946,978.8978496247706,-10082,4133,16654,19901.862450534623
1735565344644,-246,-53,946,978.8978496247706,-10111,4142,-16184,19527.16930330661
1735565344674,-239,-45,935,966.1112772346672,-10124,4159,-13015,17005.378031669865
1735565344704,-239,-45,935,966.1112772346672,-10133,4175,-9844,14731.349225376473
1735565344734,-239,-45,935,966.1112772346672,-10126,4191,-6662,12825.077036805666
1735565344764,-239,-45,935,966.1112772346672,-10109,4202,-3470,11484.319091700649
1735565344794,-242,-59,959,990.8208718027694,-10080,4203,-268,10924.441999479883
1735565344824,-242,-59,959,990.8208718027694,-10056,4193,2930,11282.255315317057
1735565344854,-242,-59,959,990.8208718027694,-10048,4177,6119,12484.061598694552
1735565344884,-257,-58,940,976.2238472809399,-10052,4160,9304,14314.77278897573
1735565344914,-257,-58,940,976.2238472809399,-10062,4147,12492,16567.785518891775
1735565344944,-257,-58,940,976.2238472809399,-10079,4140,15672,19087.624917731384
1735565344974,-229,-69,956,985.463342798706,-10096,4138,-17150,20326.700666856883
1735565345004,-229,-69,956,985.463342798706,-10121,4140,-14007,17769.926561468958
1735565345034,-229,-69,956,985.463342798706,-10137,4149,-10860,15424.414737681298
1735565345064,-229,-69,956,985.463342798706,-10141,4162,-7705,13398.848831149637
1735565345094,-205,-65,961,984.7695161813245,-10147,4177,-4566,11885.171180929621
1735565345124,-205,-65,961,984.7695161813245,-10147,4192,-1426,11071.041007963073
1735565345154,-205,-65,961,984.7695161813245,-10135,4204,1722,11106.625275032917
1735565345184,-227,-58,960,988.176603649368,-10111,4215,4893,11997.499531152314
1735565345214,-227,-58,960,988.176603649368,-10077,4218,8089,13592.989884495611
1735565345244,-227,-58,960,988.176603649368,-10052,4209,11283,15686.442362753894
1735565345274,-231,-64,956,985.5927150704798,-10043,4196,14466,18103.409098841024
1735565345304,-231,-64,956,985.5927150704798,-10038,4185,17644,20726.46629312387
1735565345334,-231,-64,956,985.5927150704798,-10043,4174,-15185,18678.017828452783
1735565345364,-231,-64,956,985.5927150704798,-10055,4168,-12020,16215.907282665377
1735565345395,-217,-71,957,983.859237899406,-10068,4170,-8872,14052.256331280041
1735565345424,-217,-71,957,983.859237899406,-10078,4176,-5727,12320.859913171646
1735565345454,-217,-71,957,983.859237899406,-10080,4184,-2577,11213.97275723461
1735565345484,-214,-56,956,981.2583757604314,-10082,4195,572,10934.895198400394
1735565345514,-214,-56,956,981.2583757604314,-10084,4208,3726,11544.582972112938
1735565345544,-214,-56,956,981.2583757604314,-10075,4219,6888,12913.17660376408
1735565345574,-229,-64,965,993.8621634814357,-10058,4228,10061,14841.262378921814
1735565345604,-229,-64,965,993.8621634814357,-10016,4231,13264,17150.956620550354
1735565345634,-229,-64,965,993.8621634814357,-9985,4220,16464,19712.227702621538
1735565345664,-229,-64,965,993.8621634814357,-9973,4201,-16348,19605.26036552435
1735565345694,-247,-70,948,982.1471376530097,-9966,4184,-13168,17035.93953969079
1735565345724,-247,-70,948,982.1471376530097,-9969,4167,-9992,14716.8241818675
1735565345754,-247,-70,948,982.1471376530097,-9984,4155,-6827,12788.753262144046
1735565345785,-225,-55,945,972.972250375107,-10011,4150,-3674,11442.940924430222
1735565345815,-225,-55,945,972.972250375107,-10048,4160,-535,10888.256471997709
1735565345845,-225,-55,945,972.972250375107,-10067,4180,2615,11209.599189979988
1735565345874,-206,-61,964,987.650241735403,-10064,4203,5778,12342.389922539314
1735565345903,-206,-61,964,987.650241735403,-10056,4223,8928,14094.894430253815
1735565345934,-206,-61,964,987.650241735403,-10035,4236,12090,16273.076568368993
1735565345964,-206,-61,964,987.650241735403,-10012,4240,15257,18734.828341887736
1735565345994,-226,-60,955,983.2095402303621,-9973,4240,-17546,20622.813702305513
1735565346024,-226,-60,955,983.2095402303621,-9942,4227,-14348,17960.400802877422
1735565346055,-226,-60,955,983.2095402303621,-9932,4206,-11163,15522.487848279992
1735565346085,-228,-64,947,976.1603351908948,-9943,4188,-7999,13430.80764511204
1735565346114,-228,-64,947,976.1603351908948,-9962,4178,-4845,11839.389891375315
1735565346145,-228,-64,947,976.1603351908948,-9982,4176,-1696,10952.429684777711
1735565346174,-228,-65,938,967.4983204119789,-9997,4184,1455,10934.481697821804
1735565346204,-228,-65,938,967.4983204119789,-9999,4200,4618,11787.532608650548
1735565346234,-228,-65,938,967.4983204119789,-9988,4213,7792,13350.085280626487
1735565346265,-228,-65,938,967.4983204119789,-9971,4221,10972,15415.007817059322
1735565346295,-194,-66,958,979.6713734717372,-9970,4226,14121,17795.01663387815
1735565346325,-194,-66,958,979.6713734717372,-9973,4232,17260,20378.37464078036
1735565346355,-194,-66,958,979.6713734717372,-9971,4238,-15596,18989.910505318345
1735565346384,-217,-61,963,989.0293221133537,-9952,4248,-12427,16477.807408754357
1735565346414,-217,-61,963,989.0293221133537,-9918,4253,-9228,14198.968871013134
