Timestamp,Acc_X,Acc_Y,Acc_Z,Acc_Betrag,Ori_X,Ori_Y,Ori_Z,Ori_Betrag
1735572258318,57,-3,982,983.6574607046906,9776,-4237,10297,14817.238406666744
1735572258349,57,-3,982,983.6574607046906,9783,-4238,8515,13644.521171517892
1735572258379,57,-3,982,983.6574607046906,9788,-4237,6732,12612.5705944506
1735572258409,58,-4,979,980.7247320221918,9791,-4236,4950,11760.521969708658
1735572258438,58,-4,979,980.7247320221918,9792,-4235,3168,11129.003234791515
1735572258468,58,-4,979,980.7247320221918,9793,-4233,1387,10758.480701288636
1735572258498,56,-8,982,983.6279784552694,9792,-4233,-393,10675.01765806502
1735572258527,56,-8,982,983.6279784552694,9794,-4233,-2172,10888.448420229579
1735572258558,56,-8,982,983.6279784552694,9796,-4232,-3952,11379.356045049299
1735572258588,56,-8,982,983.6279784552694,9797,-4232,-5732,12113.911713397947
1735572258618,57,1,979,980.6584522656193,9795,-4227,-7513,13048.169335197947
1735572258648,57,1,979,980.6584522656193,9788,-4223,-9293,14142.083368443278
1735572258677,57,1,979,980.6584522656193,9783,-4220,-11073,15366.41851571146
1735572258707,50,-4,982,983.2802245545265,9782,-4220,-12855,16695.716486572237
1735572258737,50,-4,982,983.2802245545265,9788,-4218,-14643,18111.154491086425
1735572258768,50,-4,982,983.2802245545265,9793,-4216,-16430,19586.281040565103
1735572258798,50,-8,986,987.2993467029136,9795,-4213,17783,20734.66862527588
1735572258828,50,-8,986,987.2993467029136,9798,-4211,15996,19225.12265240459
1735572258858,50,-8,986,987.2993467029136,9800,-4208,14209,17766.34303957908
1735572258888,50,-8,986,987.2993467029136,9801,-4205,12423,16372.921394790852
1735572258918,55,-6,985,986.552583494666,9795,-4201,10640,15059.881340833997
1735572258948,55,-6,985,986.552583494666,9787,-4198,8859,13852.452995769378
1735572259008,55,-6,985,986.552583494666,9779,-4197,7078,12780.521663844554
1735572259008,47,-9,982,983.1652963769623,9779,-4197,5294,11885.709318336874
1735572259038,47,-9,982,983.1652963769623,9784,-4195,3505,11207.573600026011
1735572259068,47,-9,982,983.1652963769623,9788,-4192,1715,10785.13018002101
1735572259098,53,-5,986,987.4360738802285,9790,-4189,-72,10648.802984373408
1735572259128,53,-5,986,987.4360738802285,9781,-4187,-1851,10799.311598430708
1735572259158,53,-5,986,987.4360738802285,9773,-4187,-3631,11235.063818243312
1735572259188,53,-5,986,987.4360738802285,9767,-4189,-5411,11925.641743738573
1735572259218,55,-3,974,975.5562515816297,9760,-4192,-7192,12827.912067051286
1735572259248,55,-3,974,975.5562515816297,9755,-4197,-8972,13902.21629813031
1735572259278,55,-3,974,975.5562515816297,9752,-4203,-10754,15113.412222261391
1735572259308,55,-1,980,981.542663362118,9752,-4210,-12534,16429.44795177245
1735572259338,55,-1,980,981.542663362118,9752,-4218,-14315,17827.28955842699
1735572259368,55,-1,980,981.542663362118,9755,-4226,-16097,19290.736377857636
1735572259398,52,0,974,975.3871026418178,9760,-4233,-17879,20804.67567639544
1735572259428,52,0,974,975.3871026418178,9765,-4238,16333,19495.711271969536
1735572259458,52,0,974,975.3871026418178,9770,-4243,14546,18028.92301275925
1735572259488,52,0,974,975.3871026418178,9776,-4246,12758,16624.23700504778
1735572259518,55,-1,977,978.5473928226471,9781,-4247,10975,15302.143477304087
1735572259548,55,-1,977,978.5473928226471,9785,-4248,9192,14081.356220194133
1735572259578,55,-1,977,978.5473928226471,9789,-4248,7409,12990.893194849998
1735572259608,53,0,978,979.4350412355074,9792,-4247,5625,12064.862121052192
1735572259638,53,0,978,979.4350412355074,9795,-4245,3840,11344.939400455165
1735572259668,53,0,978,979.4350412355074,9796,-4242,2056,10871.215019490692
1735572259698,54,-4,979,980.49630289971,9797,-4239,271,10678.191373074374
1735572259728,54,-4,979,980.49630289971,9800,-4235,-1514,10782.737175689668
1735572259758,54,-4,979,980.49630289971,9803,-4230,-3298,11174.458062921889
1735572259788,54,-4,979,980.49630289971,9803,-4225,-5083,11823.12661693175
1735572259818,40,0,981,981.8151557192423,9806,-4220,-6875,12697.702981248223
1735572259848,40,0,981,981.8151557192423,9809,-4213,-8672,13753.887959409878
1735572259878,40,0,981,981.8151557192423,9809,-4205,-10468,14949.16485961674
1735572259908,43,-8,985,985.9705877966137,9809,-4198,-12263,16254.871700508744
1735572259938,43,-8,985,985.9705877966137,9810,-4190,-14056,17645.490528744165
1735572259968,43,-8,985,985.9705877966137,9808,-4183,-15848,19101.13758392416
1735572259998,52,-1,977,978.3833604472227,9804,-4175,-17639,20607.847097647053
1735572260028,52,-1,977,978.3833604472227,9786,-4171,16580,19699.22427406724
1735572260058,52,-1,977,978.3833604472227,9771,-4170,14799,18217.347282192324
1735572260088,52,-1,977,978.3833604472227,9758,-4173,13019,16796.632221966403
1735572260119,52,-3,981,982.3817995056708,9752,-4178,11236,15453.313042839713
1735572260149,52,-3,981,982.3817995056708,9749,-4185,9453,14209.73029300697
1735572260178,52,-3,981,982.3817995056708,9748,-4192,7669,13092.36147530307
1735572260208,50,0,989,990.2630963536913,9748,-4199,5884,12135.755477101538
1735572260238,50,0,989,990.2630963536913,9749,-4206,4098,11380.99472805431
1735572260269,50,0,989,990.2630963536913,9752,-4214,2311,10871.983305726697
1735572260298,50,0,980,981.2746812182611,9756,-4220,523,10642.436985953922
1735572260328,50,0,980,981.2746812182611,9762,-4225,-1265,10712.025672112628
1735572260358,50,0,980,981.2746812182611,9769,-4228,-3054,11074.125744274354
1735572260388,56,0,984,985.5922077614048,9774,-4230,-4843,11699.513878790007
1735572260418,56,0,984,985.5922077614048,9775,-4232,-6624,12543.43752724906
