Timestamp,Acc_X,Acc_Y,Acc_Z,Acc_Betrag,Ori_X,Ori_Y,Ori_Z,Ori_Betrag
1735562341418,-159,145,958,981.8706635804942,-10335,4433,14485,18337.909886352914
1735562341419,-181,115,981,1004.164827107582,-10255,4459,17792,21014.351524612888
1735562341419,-181,115,981,1004.164827107582,-10169,4449,-14887,18569.462323933883
1735562341448,-181,115,981,1004.164827107582,-10121,4413,-11587,16005.242234967893
1735562341478,-181,158,951,980.8802169480226,-10113,4366,-8312,13799.422777783135
1735562341508,-181,158,951,980.8802169480226,-10167,4328,-5050,12149.155238122525
1735562341538,-181,158,951,980.8802169480226,-10233,4316,-1806,11251.834561528178
1735562341568,-182,128,995,1019.5749114214218,-10285,4328,1437,11250.679001731407
1735562341598,-182,128,995,1019.5749114214218,-10284,4350,4691,12111.508452707285
1735562341629,-182,128,995,1019.5749114214218,-10266,4366,7960,13704.53618332266
1735562341659,-182,128,995,1019.5749114214218,-10241,4374,11238,15820.954490801116
1735562341689,-201,137,903,935.1892856529099,-10207,4382,14554,18308.568731607615
1735562341719,-201,137,903,935.1892856529099,-10175,4377,17878,21031.20628970198
1735562341749,-201,137,903,935.1892856529099,-10158,4362,-14806,18477.814914107134
1735562341778,-169,103,942,962.5663613486605,-10190,4339,-11574,16019.378795696168
1735562341808,-169,103,942,962.5663613486605,-10246,4326,-8408,13942.354750902015
1735562341839,-169,103,942,962.5663613486605,-10293,4334,-5243,12337.684304601087
1735562341869,-169,107,960,980.6171526135977,-10305,4359,-2040,11373.456202931455
1735562341898,-169,107,960,980.6171526135977,-10271,4386,1235,11236.354479990385
1735562341929,-169,107,960,980.6171526135977,-10226,4396,4523,12014.716850596189
1735562341959,-169,107,960,980.6171526135977,-10188,4389,7812,13567.829929653451
1735562341989,-137,152,963,984.5008887756272,-10234,4373,11027,15666.92739499357
1735562342020,-137,152,963,984.5008887756272,-10293,4381,14228,18099.03295759196
1735562342049,-137,152,963,984.5008887756272,-10326,4407,17443,20743.822550340137
1735562342080,-161,123,1008,1028.160493308316,-10291,4436,-15294,18960.20076370501
1735562342109,-161,123,1008,1028.160493308316,-10210,4438,-11993,16363.74018982213
1735562342139,-161,123,1008,1028.160493308316,-10155,4412,-8705,14084.27470621047
1735562342169,-187,101,1008,1030.1621231631457,-10134,4376,-5437,12304.808044012714
1735562342200,-187,101,1008,1030.1621231631457,-10102,4336,-2156,11202.662005077185
1735562342229,-187,101,1008,1030.1621231631457,-10113,4294,1092,11040.99945657095
1735562342260,-187,101,1008,1030.1621231631457,-10153,4264,4314,11826.90580836763
1735562342290,-208,120,954,983.7581003478447,-10211,4253,7559,13397.425536273751
1735562342320,-208,120,954,983.7581003478447,-10257,4266,10814,15503.141649356106
1735562342349,-208,120,954,983.7581003478447,-10277,4291,14084,17955.179364183474
1735562342379,-161,132,965,987.2031199302401,-10286,4321,17359,20635.10886814024
1735562342409,-161,132,965,987.2031199302401,-10297,4353,-15377,19011.284727761034
1735562342439,-161,132,965,987.2031199302401,-10278,4382,-12091,16463.034015636364
1735562342469,-187,101,1002,1024.2919505687819,-10237,4399,-8787,14190.092987715056
1735562342498,-187,101,1002,1024.2919505687819,-10146,4389,-5452,12325.945846059847
1735562342529,-187,101,1002,1024.2919505687819,-10095,4350,-2138,11198.32884853807
1735562342559,-187,101,1002,1024.2919505687819,-10093,4302,1140,11030.659681088888
1735562342589,-175,119,1104,1124.1005293122141,-10149,4262,4391,11851.064340387322
1735562342619,-175,119,1104,1124.1005293122141,-10224,4252,7621,13442.072794029944
1735562342649,-175,119,1104,1124.1005293122141,-10281,4268,10857,15549.573434663731
1735562342679,-194,93,915,939.9521264404906,-10337,4319,14100,18008.812564963853
1735562342709,-194,93,915,939.9521264404906,-10326,4386,17394,20698.176441416283
1735562342739,-194,93,915,939.9521264404906,-10264,4435,-15266,18922.729110781034
1735562342769,-223,47,981,1007.1241234326582,-10182,4445,-11934,16304.9533884645
1735562342799,-223,47,981,1007.1241234326582,-10073,4393,-8652,13986.453517600521
1735562342829,-223,47,981,1007.1241234326582,-10042,4317,-5423,12201.933535304968
1735562342859,-223,47,981,1007.1241234326582,-10082,4246,-2249,11168.403690769777
1735562342919,-168,93,849,870.4447139250143,-10262,4195,802,11115.299051307617
1735562342919,-168,93,849,870.4447139250143,-10443,4218,3829,11895.75613401687
1735562342950,-168,93,849,870.4447139250143,-10551,4296,6893,13315.129214543884
1735562342979,-142,107,961,977.3095722441278,-10549,4409,10047,15220.476043803623
1735562343009,-142,107,961,977.3095722441278,-10461,4508,13278,17494.5668423085
1735562343039,-142,107,961,977.3095722441278,-10319,4559,16569,20044.899675478548
1735562343069,-234,128,1057,1090.1325607466276,-10154,4553,-16069,19546.004348715367
1735562343099,-234,128,1057,1090.1325607466276,-9942,4483,-12523,16606.20913995726
1735562343128,-234,128,1057,1090.1325607466276,-9868,4358,-9068,14092.48778605112
1735562343158,-234,128,1057,1090.1325607466276,-9923,4236,-5712,12208.05344844132
1735562343189,-256,166,1062,1104.9597277729176,-10069,4156,-2417,11157.911363691683
1735562343219,-256,166,1062,1104.9597277729176,-10229,4146,861,11070.821017431363
1735562343249,-256,166,1062,1104.9597277729176,-10342,4193,4157,11908.772480822698
1735562343279,-307,145,920,980.6497845816314,-10388,4261,7452,13475.86616882195
1735562343309,-307,145,920,980.6497845816314,-10344,4323,10804,15569.620451379025
1735562343339,-307,145,920,980.6497845816314,-10264,4357,14191,18047.648766529117
1735562343369,-140,132,953,972.2309396434573,-10182,4359,17596,20791.662295256723
