Timestamp,Acc_X,Acc_Y,Acc_Z,Acc_Betrag,Ori_X,Ori_Y,Ori_Z,Ori_Betrag
1735578091497,149,-17,928,940.0393608780432,9969,-4314,-5622,12231.044150030692
1735578091520,149,-17,928,940.0393608780432,9912,-4272,-7362,13065.097473804013
1735578091520,149,-17,928,940.0393608780432,9855,-4241,-9101,14068.948326012147
1735578091549,149,-17,928,940.0393608780432,9802,-4222,-10840,15212.169076104827
1735578091579,161,-186,1005,1034.6699956991117,9846,-4230,-12542,16496.61722899577
1735578091609,161,-186,1005,1034.6699956991117,9923,-4220,-14238,17860.430369954694
1735578091639,161,-186,1005,1034.6699956991117,9984,-4195,-15932,19264.13519989932
1735578091669,43,-64,914,917.2464227240137,10002,-4131,-17680,20728.90650758018
1735578091699,43,-64,914,917.2464227240137,9976,-4046,16484,19687.88835807436
1735578091729,43,-64,914,917.2464227240137,9932,-3968,14654,18141.922830835767
1735578091759,131,-123,974,990.4372771660001,9875,-3911,12835,16659.79504675853
1735578091789,131,-123,974,990.4372771660001,9808,-3902,11125,15335.84340686876
1735578091820,131,-123,974,990.4372771660001,9751,-3906,9413,14104.729915882828
1735578091849,131,-123,974,990.4372771660001,9705,-3922,7701,12995.172565225905
1735578091879,-4,-148,981,992.1093689709819,9765,-3895,5811,12012.242546668795
1735578091909,-4,-148,981,992.1093689709819,9837,-3842,3877,11249.829420929012
1735578091939,-4,-148,981,992.1093689709819,9878,-3773,1949,10752.16322420749
1735578091969,84,-121,956,967.2812414184408,9853,-3718,106,10531.684053369623
1735578091999,84,-121,956,967.2812414184408,9768,-3696,-1649,10573.241745084617
1735578092029,84,-121,956,967.2812414184408,9693,-3692,-3406,10917.231746189142
1735578092059,220,-164,968,1006.1411431802201,9626,-3713,-5150,11531.207438945845
1735578092089,220,-164,968,1006.1411431802201,9520,-3786,-6722,12253.549689783773
1735578092120,220,-164,968,1006.1411431802201,9449,-3877,-8296,13158.20451277453
1735578092149,220,-164,968,1006.1411431802201,9409,-3980,-9873,14207.244982754397
1735578092179,3,-45,919,920.1059721575554,9488,-4028,-11690,15585.34657939951
1735578092209,3,-45,919,920.1059721575554,9579,-4048,-13590,17112.324359945964
1735578092239,3,-45,919,920.1059721575554,9659,-4048,-15490,18698.200047063354
1735578092269,172,-27,890,906.8698914397809,9644,-4075,-17245,20174.30013655988
1735578092300,172,-27,890,906.8698914397809,9542,-4149,17161,20068.978200197438
1735578092329,172,-27,890,906.8698914397809,9475,-4241,15564,18708.281642096368
1735578092359,56,-5,984,985.6048904099451,9467,-4332,13932,17392.266586043348
1735578092389,56,-5,984,985.6048904099451,9598,-4375,12100,16052.172096012428
1735578092419,56,-5,984,985.6048904099451,9716,-4389,10266,14800.49772811712
1735578092449,56,-5,984,985.6048904099451,9815,-4379,8433,13661.089085427999
1735578092479,66,-95,1010,1016.6026755817634,9860,-4374,6679,12687.021596891842
1735578092509,66,-95,1010,1016.6026755817634,9916,-4355,4931,11899.90932738565
1735578092539,66,-95,1010,1016.6026755817634,9955,-4326,3186,11312.245444649794
1735578092569,146,-102,911,928.2461957907503,10006,-4273,1397,10969.511110345802
1735578092599,146,-102,911,928.2461957907503,10019,-4212,-362,10874.389592064466
1735578092629,146,-102,911,928.2461957907503,10014,-4149,-2117,11044.278428217935
1735578092659,122,-103,1026,1038.3491705587287,9989,-4093,-3861,11464.732487066587
1735578092690,122,-103,1026,1038.3491705587287,9966,-4049,-5616,12134.867654820138
1735578092719,122,-103,1026,1038.3491705587287,9936,-4011,-7368,13003.831781440424
1735578092749,122,-103,1026,1038.3491705587287,9901,-3979,-9119,14036.32441203893
1735578092780,-37,-195,963,983.2410691178436,9950,-3911,-10990,15332.270575488812
1735578092809,-37,-195,963,983.2410691178436,10019,-3811,-12908,16778.574015690367
1735578092840,-37,-195,963,983.2410691178436,10045,-3698,-14816,18278.158687351413
1735578092870,150,-109,1022,1038.684263864626,9972,-3623,-16613,19711.89189296654
1735578092899,150,-109,1022,1038.684263864626,9786,-3620,17735,20576.696066181277
1735578092930,150,-109,1022,1038.684263864626,9633,-3656,16082,19099.52221915512
1735578092960,120,-104,970,982.9120001302252,9537,-3715,14394,17661.90335156435
1735578092989,120,-104,970,982.9120001302252,9524,-3767,12608,16243.722756806705
1735578093019,120,-104,970,982.9120001302252,9527,-3821,10818,14912.84325673679
1735578093049,120,-104,970,982.9120001302252,9544,-3873,9025,13694.476623807133
1735578093079,-7,-92,1003,1007.2348286273664,9604,-3926,7207,12632.93873174409
1735578093109,-7,-92,1003,1007.2348286273664,9688,-3956,5339,11747.859422039404
1735578093139,-7,-92,1003,1007.2348286273664,9765,-3965,3471,11096.138562581129
1735578093169,158,-72,916,932.3111068736658,9777,-3967,1684,10684.69344436236
1735578093199,158,-72,916,932.3111068736658,9707,-3995,25,10496.975707316846
1735578093230,158,-72,916,932.3111068736658,9656,-4037,-1635,10592.871659753082
1735578093260,107,-163,1055,1072.8667205203076,9629,-4092,-3307,10972.618374845631
1735578093290,107,-163,1055,1072.8667205203076,9740,-4139,-5057,11729.116335001541
1735578093320,107,-163,1055,1072.8667205203076,9843,-4161,-6807,12670.194118481373
1735578093349,107,-163,1055,1072.8667205203076,9933,-4163,-8558,13756.250288505222
1735578093380,229,-8,942,969.4684110377192,9828,-4181,-10214,14778.231998449612
1735578093409,229,-8,942,969.4684110377192,9682,-4239,-11828,15862.276917265062
1735578093439,229,-8,942,969.4684110377192,9575,-4323,-13446,17063.52454799418
1735578093469,-51,-192,836,859.2793492223585,9592,-4395,-15156,18466.911625932476
1735578093499,-51,-192,836,859.2793492223585,9833,-4393,-17077,20189.360242464347
1735578093529,-51,-192,836,859.2793492223585,10025,-4341,17010,20215.959190698817
1735578093559,-17,-259,995,1028.2971360458027,10210,-4261,15119,18734.57717697413
